timestamp,subject,activity,label,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,euler_x,euler_y,euler_z,linear_x,linear_y,linear_z
383,6,WalkingGesture,Positive,-9.72,1.57,3.55,-13.31,-1.06,28.56,183.50,-75.94,-55.25,-1.17,0.87,1.65
403,6,WalkingGesture,Positive,-10.07,2.19,4.07,-0.31,-8.63,27.56,183.06,-75.31,-55.50,-0.06,-0.15,1.31
423,6,WalkingGesture,Positive,-8.71,2.88,2.40,8.56,-24.75,25.69,182.81,-74.75,-55.75,-0.14,0.92,1.89
443,6,WalkingGesture,Positive,-9.46,3.70,2.91,16.31,-11.56,21.69,182.69,-74.25,-56.13,0.31,1.29,1.05
464,6,WalkingGesture,Positive,-9.17,3.43,2.72,5.00,-9.81,21.87,182.31,-73.81,-56.50,0.15,1.05,1.45
483,6,WalkingGesture,Positive,-9.23,3.70,2.82,-2.88,-5.13,22.00,181.81,-73.44,-57.00,0.05,1.47,1.24
504,6,WalkingGesture,Positive,-9.58,3.70,3.12,-12.44,-0.69,22.81,181.13,-73.06,-57.44,0.25,0.98,1.44
523,6,WalkingGesture,Positive,-8.91,3.87,2.69,-15.19,-3.31,22.25,180.44,-72.62,-57.75,0.59,0.91,1.16
544,6,WalkingGesture,Positive,-8.97,3.69,2.72,-20.50,-1.00,27.12,179.56,-72.19,-58.19,0.16,0.70,1.20
563,6,WalkingGesture,Positive,-9.65,2.55,3.19,-26.69,-2.31,25.37,178.75,-71.69,-58.25,0.20,0.70,0.86
583,6,WalkingGesture,Positive,-9.19,2.86,2.72,-17.44,-5.25,23.75,178.00,-71.31,-58.38,-0.37,-0.06,1.32
604,6,WalkingGesture,Positive,-9.71,2.65,2.99,-15.56,-7.31,18.37,177.50,-70.94,-58.19,-0.08,0.09,0.87
623,6,WalkingGesture,Positive,-9.11,3.11,2.70,-8.81,-11.81,14.19,177.13,-70.56,-57.88,0.26,0.18,0.86
644,6,WalkingGesture,Positive,-8.88,3.30,2.49,-9.69,-11.44,14.44,176.75,-70.19,-57.56,0.61,0.68,0.66
663,6,WalkingGesture,Positive,-8.43,3.50,2.42,-13.50,-7.81,17.12,176.19,-69.87,-57.50,0.72,0.65,0.73
684,6,WalkingGesture,Positive,-9.08,3.69,2.85,-19.87,-0.25,17.69,175.56,-69.62,-57.63,-0.14,1.00,0.83
703,6,WalkingGesture,Positive,-9.44,3.93,2.63,-28.31,4.38,10.31,174.88,-69.50,-57.44,-0.34,0.75,1.04
724,6,WalkingGesture,Positive,-9.46,3.32,2.72,-38.00,5.44,4.25,174.19,-69.50,-57.06,-0.29,0.46,0.94
744,6,WalkingGesture,Positive,-9.48,3.38,2.84,-40.81,6.56,4.63,173.38,-69.50,-56.69,-0.07,0.59,0.90
764,6,WalkingGesture,Positive,-9.15,3.36,2.91,-40.81,7.06,7.69,172.56,-69.44,-56.50,0.07,0.37,1.14
784,6,WalkingGesture,Positive,-9.16,3.08,3.23,-38.31,10.44,10.00,171.81,-69.37,-56.50,-0.13,-0.28,1.43
804,6,WalkingGesture,Positive,-9.43,2.55,3.28,-29.62,10.06,11.63,171.13,-69.31,-56.75,-0.28,-0.38,1.46
824,6,WalkingGesture,Positive,-9.58,2.55,3.23,-19.31,6.88,11.63,170.56,-69.19,-56.94,-0.39,-0.30,1.32
845,6,WalkingGesture,Positive,-9.49,2.72,3.12,-12.50,1.56,7.88,170.31,-69.06,-56.94,-0.26,-0.06,1.14
864,6,WalkingGesture,Positive,-9.42,3.23,2.91,-8.00,-0.75,2.63,170.13,-69.06,-56.75,-0.27,0.47,0.93
885,6,WalkingGesture,Positive,-9.60,3.62,2.83,-10.06,-1.00,0.44,169.94,-69.00,-56.56,-0.59,0.87,0.94
904,6,WalkingGesture,Positive,-9.73,3.75,3.16,-20.12,-2.56,6.81,169.44,-68.87,-56.19,-0.63,0.61,1.54
924,6,WalkingGesture,Positive,-9.88,3.15,3.65,-27.31,-3.88,9.63,168.88,-68.62,-55.75,-1.33,-0.25,1.98
944,6,WalkingGesture,Positive,-10.44,2.48,3.89,-25.50,-9.63,8.75,168.44,-68.37,-55.00,-1.21,-0.44,1.59
964,6,WalkingGesture,Positive,-10.04,2.43,3.47,-15.56,-21.44,7.38,168.19,-68.00,-54.06,-0.63,-0.52,1.57
985,6,WalkingGesture,Positive,-9.91,2.71,3.77,-6.00,-25.87,7.25,168.13,-67.56,-53.19,-0.98,0.01,1.49
1004,6,WalkingGesture,Positive,-10.06,3.29,3.68,3.50,-27.75,8.50,168.19,-67.12,-52.50,-0.72,0.80,1.29
1025,6,WalkingGesture,Positive,-9.98,4.29,3.77,5.06,-26.56,11.50,168.13,-66.62,-52.00,-1.43,1.78,1.65
1044,6,WalkingGesture,Positive,-10.70,5.33,3.89,-3.13,-30.31,19.62,167.75,-65.87,-51.31,-1.49,1.89,1.29
1065,6,WalkingGesture,Positive,-10.04,4.53,3.65,-14.63,-39.94,29.25,167.13,-64.87,-50.50,-0.77,1.03,0.84
1085,6,WalkingGesture,Positive,-9.11,3.60,3.28,-14.31,-47.38,31.44,166.63,-63.81,-49.56,-0.17,0.27,0.36
1105,6,WalkingGesture,Positive,-8.79,3.57,2.90,-7.44,-50.00,29.50,166.25,-62.75,-48.69,0.07,0.22,-0.28
1125,6,WalkingGesture,Positive,-8.15,3.46,2.16,-3.50,-49.81,27.06,165.94,-61.75,-47.88,0.78,0.12,-1.23
1145,6,WalkingGesture,Positive,-7.68,3.48,1.68,-4.88,-47.00,21.75,165.69,-60.88,-47.06,1.11,-0.12,-1.88
1165,6,WalkingGesture,Positive,-7.30,3.32,1.27,-10.13,-38.88,14.19,165.50,-60.25,-46.25,1.44,-0.29,-2.11
1186,6,WalkingGesture,Positive,-6.79,2.96,1.29,-15.44,-24.25,4.94,165.38,-59.94,-45.56,2.01,-1.12,-1.94
1205,6,WalkingGesture,Positive,-6.43,2.10,1.57,-16.50,-2.94,-5.75,165.31,-60.13,-45.06,1.95,-1.72,-1.57
1225,6,WalkingGesture,Positive,-6.89,1.02,2.27,-12.38,18.37,-17.12,165.50,-60.69,-44.94,1.48,-2.62,-0.98
1245,6,WalkingGesture,Positive,-7.18,0.49,2.53,-0.06,29.37,-29.12,166.00,-61.56,-45.00,1.45,-2.98,-0.93
1265,6,WalkingGesture,Positive,-7.53,0.34,2.30,17.12,31.44,-41.06,167.00,-62.56,-45.06,1.02,-2.54,-0.99
1285,6,WalkingGesture,Positive,-7.83,1.09,2.05,31.06,29.31,-51.44,168.31,-63.69,-45.00,0.83,-1.50,-1.04
1305,6,WalkingGesture,Positive,-8.61,2.57,2.25,29.81,30.00,-56.38,169.63,-64.87,-44.81,-0.14,0.13,-0.57
1326,6,WalkingGesture,Positive,-9.30,3.39,2.39,15.81,32.50,-56.13,170.69,-66.12,-44.31,-0.78,0.68,-0.31
1345,6,WalkingGesture,Positive,-9.82,3.20,2.50,-2.56,34.81,-55.69,171.56,-67.31,-43.50,-0.88,0.42,-0.26
1366,6,WalkingGesture,Positive,-9.97,2.69,2.47,-13.75,34.88,-53.88,172.19,-68.50,-42.50,-0.83,-0.38,-0.03
1385,6,WalkingGesture,Positive,-9.88,1.83,2.57,-14.44,32.44,-49.00,172.88,-69.56,-41.56,-0.59,-0.53,-0.06
1406,6,WalkingGesture,Positive,-9.58,1.63,2.37,-6.25,28.37,-43.44,173.50,-70.50,-40.75,-0.30,-0.48,-0.21
1426,6,WalkingGesture,Positive,-9.57,1.62,2.31,0.56,23.50,-36.81,174.13,-71.31,-40.06,-0.29,-0.45,-0.04
1446,6,WalkingGesture,Positive,-9.58,1.31,2.41,4.94,20.56,-30.50,174.75,-71.94,-39.63,-0.34,-0.81,0.20
1466,6,WalkingGesture,Positive,-9.89,0.84,2.70,10.31,21.06,-26.87,175.38,-72.62,-39.50,-0.79,-1.28,0.57
1486,6,WalkingGesture,Positive,-10.43,0.33,3.06,20.44,20.00,-24.81,176.13,-73.19,-39.50,-0.91,-1.42,0.79
1506,6,WalkingGesture,Positive,-10.02,0.58,2.76,37.88,14.31,-25.75,177.19,-73.69,-39.56,-0.08,-0.42,0.50
1527,6,WalkingGesture,Positive,-9.32,1.65,2.47,35.75,14.38,-24.12,178.19,-74.25,-39.56,0.22,0.22,0.28
1546,6,WalkingGesture,Positive,-9.19,2.06,2.35,29.87,15.13,-21.56,178.94,-74.69,-39.69,0.19,0.43,0.55
1566,6,WalkingGesture,Positive,-9.31,1.95,2.64,17.87,16.31,-16.81,179.44,-75.19,-39.88,0.20,0.31,0.70
1586,6,WalkingGesture,Positive,-9.13,2.05,2.63,9.31,17.37,-13.88,179.75,-75.62,-40.13,0.41,0.57,0.83
1606,6,WalkingGesture,Positive,-9.05,2.06,2.80,-2.31,21.94,-12.63,179.69,-75.69,-40.06,0.36,0.30,1.11
1627,6,WalkingGesture,Positive,-9.33,1.48,3.11,-13.19,26.06,-12.38,179.63,-76.25,-40.31,0.25,-0.06,1.25
1646,6,WalkingGesture,Positive,-9.12,1.29,2.98,-17.62,23.87,-12.06,179.56,-76.75,-40.44,0.56,-0.35,1.30
1667,6,WalkingGesture,Positive,-8.83,1.03,2.95,-16.75,21.56,-13.75,179.50,-77.25,-40.38,0.79,-0.36,1.25
1686,6,WalkingGesture,Positive,-8.74,0.98,2.86,-13.19,20.19,-14.44,179.56,-77.69,-40.31,0.87,-0.22,1.27
1707,6,WalkingGesture,Positive,-8.72,1.24,2.83,-9.00,20.12,-14.44,179.63,-78.19,-40.31,0.80,-0.01,1.37
1726,6,WalkingGesture,Positive,-8.89,1.30,2.95,-8.06,20.75,-14.63,179.75,-78.44,-39.56,0.41,0.22,1.51
1747,6,WalkingGesture,Positive,-9.17,1.40,3.06,-8.69,20.87,-15.56,179.88,-78.94,-39.50,0.52,0.21,1.38
1767,6,WalkingGesture,Positive,-9.15,1.43,2.80,-7.13,18.94,-13.25,179.94,-79.37,-39.56,0.29,0.45,1.58
1787,6,WalkingGesture,Positive,-9.33,1.76,2.95,-7.19,15.81,-10.81,180.00,-79.75,-39.63,0.37,0.67,1.56
1807,6,WalkingGesture,Positive,-9.41,1.67,2.94,-9.94,13.75,-9.00,179.94,-80.06,-39.63,-0.06,0.54,1.75
1827,6,WalkingGesture,Positive,-9.59,1.39,2.74,-9.50,13.25,-5.75,179.88,-80.31,-40.00,-0.59,0.32,1.82
1847,6,WalkingGesture,Positive,-10.39,1.63,2.88,-5.19,12.13,-3.38,179.81,-80.50,-40.56,-0.75,0.55,1.56
1867,6,WalkingGesture,Positive,-10.54,1.29,3.03,-4.31,10.63,0.88,179.75,-80.62,-41.38,-1.29,0.40,1.45
1887,6,WalkingGesture,Positive,-11.14,1.53,2.50,2.81,5.69,2.94,179.69,-80.62,-42.13,-1.67,0.54,1.27
1907,6,WalkingGesture,Positive,-11.48,1.67,2.39,5.75,2.50,5.31,179.69,-80.62,-43.00,-2.29,0.53,1.44
1927,6,WalkingGesture,Positive,-12.33,1.24,2.93,5.94,3.13,7.75,179.69,-80.56,-44.19,-3.35,0.33,1.56
1947,6,WalkingGesture,Positive,-13.61,1.50,3.06,11.50,4.06,10.50,179.69,-80.37,-45.31,-3.81,1.23,2.48
1967,6,WalkingGesture,Positive,-14.22,1.55,2.95,14.06,-10.44,12.19,179.75,-80.12,-45.81,-4.24,1.89,1.84
1987,6,WalkingGesture,Positive,-13.20,3.02,3.00,15.63,-12.50,11.06,179.88,-79.75,-45.81,-2.73,2.00,1.18
2008,6,WalkingGesture,Positive,-11.91,3.19,2.84,5.19,-20.19,18.25,179.69,-79.25,-45.63,-1.85,2.07,1.30
2027,6,WalkingGesture,Positive,-10.79,3.60,2.64,-1.81,-21.44,23.56,179.13,-78.56,-45.75,-0.47,2.07,1.01
2048,6,WalkingGesture,Positive,-9.92,3.66,2.00,-16.87,-25.37,37.94,178.00,-77.69,-46.25,-0.41,1.14,1.12
2067,6,WalkingGesture,Positive,-10.11,2.61,2.25,-32.56,-28.62,46.75,176.63,-76.56,-46.50,-0.62,0.76,0.65
2088,6,WalkingGesture,Positive,-10.19,2.15,2.31,-41.56,-36.69,51.94,175.00,-75.31,-46.25,-0.53,-0.08,0.33
2108,6,WalkingGesture,Positive,-10.02,1.32,2.11,-47.13,-44.38,52.88,173.38,-74.00,-45.75,-0.71,-1.08,0.50
2128,6,WalkingGesture,Positive,-10.31,0.52,2.61,-41.38,-44.38,49.38,171.88,-72.69,-45.13,-1.73,-1.69,1.45
2148,6,WalkingGesture,Positive,-11.38,0.44,3.92,-25.56,-47.69,41.69,170.75,-71.44,-44.44,-2.33,-1.40,1.99
2168,6,WalkingGesture,Positive,-12.18,1.59,4.89,-13.31,-59.13,41.63,169.94,-70.12,-43.63,-3.45,-0.10,2.68
2188,6,WalkingGesture,Positive,-13.00,2.86,5.24,-7.50,-70.56,46.94,169.13,-68.37,-42.69,-3.96,0.97,2.79
2209,6,WalkingGesture,Positive,-12.91,4.81,5.93,6.88,-98.06,63.69,168.38,-66.00,-42.06,-3.85,2.76,3.22
2228,6,WalkingGesture,Positive,-12.80,6.04,6.27,21.25,-117.25,82.37,167.50,-63.13,-41.88,-4.19,3.87,3.15
2248,6,WalkingGesture,Positive,-13.07,6.92,6.46,26.56,-136.63,113.87,166.31,-59.81,-42.06,-4.51,3.76,2.70
2268,6,WalkingGesture,Positive,-13.14,7.30,6.14,22.19,-148.13,132.25,164.88,-56.06,-42.44,-5.43,3.97,2.09
2288,6,WalkingGesture,Positive,-13.75,7.91,6.03,12.00,-166.06,154.69,163.00,-51.81,-42.75,-5.92,3.86,1.40
2309,6,WalkingGesture,Positive,-13.15,7.88,5.69,-1.50,-178.94,167.44,160.88,-47.13,-42.81,-5.36,3.57,0.92
2328,6,WalkingGesture,Positive,-12.22,8.87,6.03,-26.69,-189.00,173.31,158.50,-42.19,-42.44,-4.75,3.91,0.44
2349,6,WalkingGesture,Positive,-11.24,7.42,6.49,-51.31,-183.31,176.38,155.88,-37.25,-41.69,-5.40,1.85,0.79
2368,6,WalkingGesture,Positive,-11.21,6.74,6.49,-43.13,-186.81,181.25,153.31,-32.25,-40.94,-5.71,0.79,0.38
2389,6,WalkingGesture,Positive,-9.71,5.02,6.39,-24.19,-193.63,186.50,150.81,-27.12,-40.50,-4.37,-0.56,-0.26
2409,6,WalkingGesture,Positive,-8.47,4.80,6.13,-4.94,-193.31,189.38,148.44,-21.94,-40.50,-4.30,-1.66,-0.26
2429,6,WalkingGesture,Positive,-7.56,4.97,6.31,14.50,-194.19,192.13,146.13,-16.69,-40.81,-4.50,-0.61,-0.72
2449,6,WalkingGesture,Positive,-6.90,5.75,6.30,20.00,-195.69,202.63,143.69,-11.25,-41.31,-3.82,-1.27,-1.62
2469,6,WalkingGesture,Positive,-4.78,4.16,5.41,20.06,-189.50,201.88,141.19,-5.88,-41.75,-3.13,-2.53,-1.59
2489,6,WalkingGesture,Positive,-4.38,4.58,6.03,34.38,-184.94,201.88,138.69,-0.63,-42.38,-3.54,-0.42,-2.13
2509,6,WalkingGesture,Positive,-3.15,6.17,4.98,23.06,-172.69,207.00,136.00,4.56,-42.88,-3.81,-1.12,-1.99
2529,6,WalkingGesture,Positive,-2.32,5.70,5.07,25.25,-167.13,208.00,133.25,9.69,-43.25,-3.64,-0.47,-1.97
2549,6,WalkingGesture,Positive,-1.47,6.14,4.57,21.94,-162.38,207.25,130.38,14.63,-43.44,-3.67,-0.70,-2.25
2569,6,WalkingGesture,Positive,-0.74,5.21,4.31,11.50,-144.13,201.13,127.56,19.37,-43.38,-3.62,-1.13,-2.63
2589,6,WalkingGesture,Positive,-0.28,5.37,4.12,9.94,-134.63,195.88,124.69,23.94,-43.19,-3.81,-0.62,-2.36
2609,6,WalkingGesture,Positive,1.29,4.72,3.94,1.88,-126.69,188.50,121.87,28.25,-42.75,-2.93,-1.40,-2.59
2629,6,WalkingGesture,Positive,2.32,4.33,3.61,0.94,-115.44,179.69,119.19,32.38,-42.19,-2.04,-1.17,-2.32
2649,6,WalkingGesture,Positive,3.74,4.53,3.75,1.50,-99.19,164.88,116.62,36.00,-41.44,-1.78,-0.71,-2.20
2669,6,WalkingGesture,Positive,4.10,4.69,3.62,4.44,-88.75,158.69,114.06,39.25,-40.56,-2.05,0.06,-2.28
2690,6,WalkingGesture,Positive,4.18,5.21,3.53,3.44,-71.50,152.44,111.50,42.19,-39.44,-2.03,0.44,-2.38
2709,6,WalkingGesture,Positive,4.40,4.64,3.68,-1.81,-55.06,151.56,108.94,44.75,-37.81,-2.50,0.02,-2.34
2730,6,WalkingGesture,Positive,4.40,4.80,3.52,-6.25,-41.88,146.56,106.37,47.06,-35.81,-2.91,0.80,-1.70
2749,6,WalkingGesture,Positive,4.46,4.93,3.41,-19.87,-19.25,148.44,103.75,49.06,-33.19,-3.25,1.51,-1.44
2770,6,WalkingGesture,Positive,4.65,4.36,4.07,-38.88,-13.31,149.69,101.25,50.88,-29.75,-2.91,1.61,-1.45
2790,6,WalkingGesture,Positive,4.25,4.07,4.49,-54.13,-6.38,144.31,98.94,52.31,-25.69,-3.44,0.34,-1.02
2810,6,WalkingGesture,Positive,4.50,2.48,4.35,-59.50,-0.88,138.06,97.00,53.38,-21.25,-3.17,-1.79,-0.76
2829,6,WalkingGesture,Positive,4.25,-0.35,3.93,-69.31,-9.00,128.75,95.25,54.38,-16.87,-3.65,-1.95,-1.06
2850,6,WalkingGesture,Positive,4.24,-0.50,4.42,-58.94,-21.62,118.56,93.62,55.44,-12.88,-3.64,-1.20,-1.64
2870,6,WalkingGesture,Positive,4.49,0.27,3.97,-55.38,-24.87,107.87,92.19,56.25,-9.00,-3.27,-0.87,-1.53
2889,6,WalkingGesture,Positive,5.44,-0.27,3.61,-55.06,-19.44,98.19,90.94,56.81,-5.19,-2.43,-1.75,-1.59
2910,6,WalkingGesture,Positive,5.71,-1.79,3.79,-46.75,-8.81,88.12,89.69,57.06,-1.81,-2.52,-2.59,-1.39
2929,6,WalkingGesture,Positive,5.44,-2.52,3.85,-28.56,-3.25,78.12,88.50,57.13,0.81,-2.96,-2.26,-1.25
2950,6,WalkingGesture,Positive,5.23,-2.00,4.15,-8.50,-0.19,67.81,87.31,57.06,2.88,-2.70,-1.49,-1.30
2970,6,WalkingGesture,Positive,5.59,-1.20,4.81,-6.06,2.81,56.44,86.37,56.94,4.63,-2.58,-1.72,-0.70
2990,6,WalkingGesture,Positive,6.10,-1.36,4.31,-6.31,3.56,47.31,85.56,56.75,6.19,-1.73,-0.61,-1.52
3010,6,WalkingGesture,Positive,6.29,-1.37,4.37,-13.50,11.94,40.44,85.06,56.38,7.69,-2.00,-1.66,0.21
3030,6,WalkingGesture,Positive,5.83,-3.25,4.67,-20.75,18.25,31.44,84.75,55.94,8.81,-1.82,-3.06,-0.44
3050,6,WalkingGesture,Positive,5.24,-3.55,4.07,-3.44,27.00,20.06,84.56,55.44,9.31,-1.71,-2.33,0.21
3070,6,WalkingGesture,Positive,5.75,-3.17,4.96,3.19,14.50,10.00,84.37,55.19,9.44,-1.89,-1.23,-0.45
3090,6,WalkingGesture,Positive,6.21,-1.61,5.34,-1.25,6.56,7.56,84.25,55.06,9.69,-1.25,-0.52,-0.57
3110,6,WalkingGesture,Positive,7.00,-1.81,5.27,-9.13,2.81,8.13,84.19,55.00,10.06,-1.42,-0.56,0.07
3130,6,WalkingGesture,Positive,6.78,-1.63,6.06,-13.88,1.31,5.75,84.19,54.94,10.44,-1.01,-0.64,-0.03
3151,6,WalkingGesture,Positive,6.75,-1.49,5.83,-15.69,2.50,4.56,84.31,54.88,10.88,-1.31,-0.48,0.52
3170,6,WalkingGesture,Positive,7.02,-1.62,5.83,-18.25,-1.00,0.63,84.50,54.88,11.25,-0.62,-0.83,0.40
3191,6,WalkingGesture,Positive,7.51,-2.27,6.12,-17.31,1.50,-2.31,84.69,54.88,11.44,-0.41,-1.25,0.49
3211,6,WalkingGesture,Positive,7.63,-2.07,5.80,-0.75,4.19,-2.75,84.69,54.81,11.25,-0.35,0.08,0.26
3230,6,WalkingGesture,Positive,7.73,-0.78,6.07,9.31,4.75,2.13,84.56,54.69,11.19,-0.20,0.42,0.88
3251,6,WalkingGesture,Positive,7.94,-0.60,6.73,5.88,1.94,5.31,84.44,54.63,11.19,0.51,0.23,1.16
3270,6,WalkingGesture,Positive,8.56,-1.12,6.96,2.13,1.69,2.25,84.37,54.63,11.19,0.51,-0.12,1.65
3291,6,WalkingGesture,Positive,8.43,-1.85,7.27,5.69,0.81,-1.44,84.37,54.63,10.94,0.50,-0.93,1.93
3310,6,WalkingGesture,Positive,8.76,-2.09,7.21,13.44,-6.81,-7.19,84.37,54.81,10.44,0.94,-0.95,1.39
3331,6,WalkingGesture,Positive,8.23,-1.53,6.53,26.12,-3.94,-12.00,84.31,55.06,9.63,1.59,-0.04,1.19
3351,6,WalkingGesture,Positive,9.43,-0.58,5.70,31.25,-23.00,-12.75,84.25,55.56,8.81,0.88,1.67,-0.07
3371,6,WalkingGesture,Positive,8.81,1.56,4.74,30.06,-21.81,-9.44,84.06,55.94,8.19,0.74,2.94,-1.22
3391,6,WalkingGesture,Positive,8.90,2.62,3.85,15.94,-15.31,-1.44,83.94,56.19,8.00,0.48,3.82,-1.65
3411,6,WalkingGesture,Positive,8.38,2.96,3.83,-5.19,0.00,6.19,83.87,56.13,8.44,0.05,3.57,-1.72
3431,6,WalkingGesture,Positive,7.98,2.49,3.60,-23.00,12.81,11.63,83.94,55.75,9.19,-0.78,2.63,-1.50
3452,6,WalkingGesture,Positive,7.07,1.42,4.01,-29.44,19.25,12.31,84.00,55.38,10.00,-1.12,1.98,-1.16
3471,6,WalkingGesture,Positive,7.06,-0.11,4.76,-27.81,19.31,12.31,84.06,54.94,10.75,-0.77,0.34,-0.55
3492,6,WalkingGesture,Positive,7.47,-1.26,5.10,-15.94,17.87,10.13,84.06,54.56,11.13,-0.41,-0.59,-0.38
3511,6,WalkingGesture,Positive,7.34,-1.74,5.29,2.50,17.44,3.63,83.94,54.25,10.94,-0.78,-0.35,-0.25
3532,6,WalkingGesture,Positive,7.14,-1.04,5.34,15.69,15.25,-6.50,84.00,54.00,10.31,-0.79,0.43,-0.31
3551,6,WalkingGesture,Positive,6.97,0.13,5.55,11.94,13.63,-14.44,84.25,53.81,9.69,-0.97,1.29,-0.10
3571,6,WalkingGesture,Positive,6.89,0.41,5.65,-1.94,12.56,-17.87,84.62,53.63,9.25,-0.99,1.35,0.04
3592,6,WalkingGesture,Positive,6.96,0.41,5.79,-11.75,12.25,-22.12,85.25,53.44,8.81,-0.82,1.38,0.07
3611,6,WalkingGesture,Positive,7.12,0.61,5.90,-16.12,13.25,-25.44,85.94,53.25,8.44,-0.81,1.36,0.17
3632,6,WalkingGesture,Positive,6.90,0.40,6.05,-20.69,15.25,-27.25,86.69,53.06,8.13,-1.06,1.17,0.28
3651,6,WalkingGesture,Positive,6.76,0.29,6.23,-20.87,13.88,-30.00,87.50,52.88,7.63,-1.00,1.12,0.41
3672,6,WalkingGesture,Positive,6.95,0.29,6.19,-18.62,10.63,-32.25,88.31,52.75,7.19,-0.76,0.97,0.28
3692,6,WalkingGesture,Positive,7.09,0.20,6.13,-19.00,8.38,-32.50,89.31,52.50,6.13,-0.65,0.85,0.06
3712,6,WalkingGesture,Positive,7.15,0.11,5.82,-21.81,5.69,-33.63,90.25,52.38,5.50,-0.63,0.59,-0.21
3732,6,WalkingGesture,Positive,7.09,-0.14,5.58,-25.62,6.06,-33.75,91.12,52.31,5.13,-0.66,0.28,-0.51
3752,6,WalkingGesture,Positive,7.12,-0.45,5.41,-28.69,7.25,-33.88,92.06,52.25,4.81,-0.72,-0.03,-0.42
3772,6,WalkingGesture,Positive,6.98,-0.34,5.57,-29.06,10.25,-36.31,93.06,52.06,4.44,-0.75,0.42,-0.44
3792,6,WalkingGesture,Positive,7.05,0.16,5.53,-31.94,12.69,-37.81,94.12,51.88,4.13,-0.54,0.73,-0.41
3812,6,WalkingGesture,Positive,7.24,0.23,5.72,-41.13,14.00,-37.63,95.31,51.69,4.00,-0.37,0.56,-0.33
3833,6,WalkingGesture,Positive,7.21,-0.08,5.88,-47.06,13.44,-40.25,96.56,51.50,3.94,-0.53,0.31,-0.15
3852,6,WalkingGesture,Positive,7.10,-0.05,6.00,-48.25,12.94,-43.25,97.87,51.25,3.75,-0.55,0.39,-0.09
3873,6,WalkingGesture,Positive,7.23,0.06,6.13,-48.88,12.13,-43.94,99.19,51.13,3.63,-0.37,0.54,0.00
3892,6,WalkingGesture,Positive,7.32,0.11,6.24,-51.63,9.50,-45.63,100.56,51.00,3.56,-0.26,0.36,0.24
3912,6,WalkingGesture,Positive,7.37,-0.48,6.86,-52.88,7.81,-48.69,102.00,50.94,3.31,-0.13,-0.23,0.80
3933,6,WalkingGesture,Positive,7.67,-0.61,7.09,-47.75,4.56,-54.88,103.50,50.88,2.88,0.55,-0.04,0.93
3952,6,WalkingGesture,Positive,8.33,-0.02,7.05,-39.38,0.63,-59.38,105.06,50.94,2.19,0.74,0.60,0.87
