timestamp,subject,activity,label,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,euler_x,euler_y,euler_z,linear_x,linear_y,linear_z
1346,4,Walking,Positive,0.86,7.64,5.96,0.12,-12.75,-4.50,349.13,5.56,-49.88,-0.02,0.08,-0.34
1367,4,Walking,Positive,0.94,7.52,5.94,0.50,-12.06,-3.81,349.31,5.63,-49.94,-0.02,0.04,-0.33
1386,4,Walking,Positive,0.99,7.48,5.94,1.25,-11.00,-3.88,349.44,5.69,-50.00,0.02,0.10,-0.29
1407,4,Walking,Positive,1.02,7.57,5.94,1.63,-9.81,-3.75,349.63,5.81,-50.06,0.03,0.10,-0.33
1427,4,Walking,Positive,1.05,7.54,5.95,1.12,-7.94,-3.25,349.75,5.81,-50.13,0.06,0.01,-0.29
1447,4,Walking,Positive,1.04,7.47,5.96,0.75,-5.81,-2.63,349.81,5.88,-50.19,0.04,-0.01,-0.23
1467,4,Walking,Positive,1.03,7.44,6.03,1.25,-4.31,-2.00,349.88,5.88,-50.19,0.04,-0.03,-0.16
1487,4,Walking,Positive,1.04,7.46,6.07,1.81,-3.19,-1.75,349.94,5.88,-50.25,0.03,0.00,-0.08
1507,4,Walking,Positive,1.03,7.52,6.16,2.44,-2.25,-1.37,350.00,5.94,-50.31,0.00,0.03,-0.03
1527,4,Walking,Positive,1.00,7.57,6.22,2.25,-1.75,-1.37,350.06,5.94,-50.38,-0.06,0.15,0.03
1547,4,Walking,Positive,0.96,7.64,6.24,2.00,-1.56,-0.94,350.06,5.94,-50.38,-0.07,0.13,0.08
1568,4,Walking,Positive,0.90,7.60,6.31,0.44,-1.25,-0.88,350.13,5.94,-50.38,-0.13,-0.04,0.02
1587,4,Walking,Positive,0.88,7.40,6.26,0.31,-1.37,-1.00,350.13,5.94,-50.44,-0.10,-0.13,0.04
1608,4,Walking,Positive,0.88,7.38,6.39,1.12,-1.75,-1.94,350.19,5.88,-50.44,-0.05,-0.12,0.11
1628,4,Walking,Positive,0.97,7.38,6.31,2.38,-2.38,-2.69,350.25,5.88,-50.50,0.03,-0.09,0.06
1647,4,Walking,Positive,1.00,7.35,6.35,1.94,-2.00,-3.63,350.38,5.88,-50.50,-0.01,-0.24,0.21
1668,4,Walking,Positive,1.01,7.23,6.41,1.81,-2.31,-4.06,350.44,5.81,-50.56,0.10,-0.27,0.10
1687,4,Walking,Positive,1.10,7.31,6.24,2.56,-2.88,-4.63,350.56,5.81,-50.56,0.14,-0.19,-0.01
1708,4,Walking,Positive,1.16,7.35,6.19,2.13,-2.44,-4.81,350.69,5.75,-50.63,0.18,-0.18,-0.04
1728,4,Walking,Positive,1.22,7.33,6.12,1.31,-1.44,-4.31,350.75,5.75,-50.63,0.24,-0.20,-0.06
1748,4,Walking,Positive,1.22,7.35,6.10,1.19,-0.88,-4.00,350.81,5.69,-50.63,0.25,-0.09,-0.12
1768,4,Walking,Positive,1.23,7.51,6.08,1.19,0.25,-3.94,350.88,5.69,-50.69,0.27,0.02,-0.05
1788,4,Walking,Positive,1.22,7.69,6.16,1.00,0.50,-2.81,350.94,5.63,-50.69,0.24,0.17,-0.01
1808,4,Walking,Positive,1.20,7.75,6.14,0.06,1.06,-1.75,350.94,5.63,-50.69,0.22,0.23,-0.02
1828,4,Walking,Positive,1.16,7.82,6.17,-1.00,1.06,-0.37,350.94,5.63,-50.69,0.19,0.30,0.00
1848,4,Walking,Positive,1.09,7.86,6.17,-2.13,1.12,0.94,350.88,5.63,-50.63,0.11,0.30,0.00
1868,4,Walking,Positive,1.04,7.73,6.17,-2.44,1.00,2.06,350.81,5.63,-50.63,0.06,0.16,-0.04
1888,4,Walking,Positive,1.04,7.61,6.12,-1.25,0.37,3.06,350.75,5.69,-50.56,0.08,-0.02,-0.13
1909,4,Walking,Positive,1.04,7.48,6.07,1.31,-0.37,3.44,350.69,5.75,-50.63,0.08,-0.08,-0.13
1928,4,Walking,Positive,1.12,7.49,6.00,3.63,-0.63,3.56,350.63,5.81,-50.69,0.10,-0.02,-0.16
1949,4,Walking,Positive,1.13,7.57,5.99,4.69,-0.37,3.38,350.56,5.88,-50.81,0.11,0.08,-0.20
1969,4,Walking,Positive,1.12,7.73,5.88,3.75,0.63,3.19,350.50,5.94,-50.88,0.08,0.21,-0.22
1988,4,Walking,Positive,1.05,7.75,5.98,1.00,2.63,4.06,350.38,5.94,-50.88,0.00,0.13,-0.18
2009,4,Walking,Positive,0.98,7.49,6.01,-0.56,3.88,5.38,350.25,6.00,-50.88,-0.02,-0.17,-0.07
2028,4,Walking,Positive,0.95,7.39,6.09,0.06,5.13,5.44,350.06,6.00,-50.88,-0.09,-0.17,-0.03
2049,4,Walking,Positive,0.90,7.51,6.09,2.44,5.19,5.00,349.94,6.00,-50.94,-0.10,0.00,-0.03
2068,4,Walking,Positive,0.91,7.64,6.12,3.06,5.50,4.94,349.75,6.00,-50.94,-0.11,0.02,0.00
2089,4,Walking,Positive,0.90,7.60,6.15,2.44,6.06,5.44,349.63,6.00,-51.00,-0.13,0.00,0.04
2109,4,Walking,Positive,0.94,7.53,6.17,1.63,6.31,5.63,349.44,6.00,-51.00,-0.05,-0.01,0.02
2129,4,Walking,Positive,0.99,7.55,6.15,1.37,6.63,5.31,349.25,6.00,-51.00,-0.04,0.02,0.10
2149,4,Walking,Positive,0.91,7.70,6.29,0.25,7.75,5.13,349.13,6.00,-51.00,-0.16,0.17,0.18
2169,4,Walking,Positive,0.81,7.69,6.33,-1.06,7.63,5.75,348.94,6.00,-50.94,-0.17,0.09,0.18
2189,4,Walking,Positive,0.77,7.55,6.43,-2.56,7.25,6.63,348.75,6.00,-50.88,-0.26,-0.03,0.27
2210,4,Walking,Positive,0.78,7.49,6.39,-1.94,5.56,6.56,348.56,6.00,-50.75,-0.22,-0.07,0.24
2229,4,Walking,Positive,0.80,7.50,6.39,-1.63,4.19,5.81,348.44,6.00,-50.69,-0.26,-0.02,0.26
2250,4,Walking,Positive,0.78,7.51,6.45,-1.81,2.50,4.56,348.38,6.00,-50.63,-0.25,0.01,0.30
2269,4,Walking,Positive,0.75,7.60,6.44,-2.56,0.88,3.38,348.31,6.00,-50.50,-0.27,0.03,0.29
2290,4,Walking,Positive,0.72,7.58,6.47,-3.63,-0.44,2.31,348.31,6.00,-50.44,-0.33,0.06,0.29
2310,4,Walking,Positive,0.71,7.57,6.45,-4.81,-1.81,1.69,348.31,6.00,-50.31,-0.28,0.00,0.15
2329,4,Walking,Positive,0.74,7.37,6.38,-5.25,-2.94,1.44,348.38,6.00,-50.19,-0.24,-0.31,0.13
2350,4,Walking,Positive,0.79,7.12,6.32,-3.75,-3.75,1.06,348.38,6.06,-50.13,-0.19,-0.39,0.08
2369,4,Walking,Positive,0.89,7.19,6.28,-1.12,-4.63,-0.25,348.44,6.13,-50.13,-0.09,-0.21,-0.03
2390,4,Walking,Positive,0.98,7.33,6.18,-0.25,-5.44,-1.31,348.50,6.13,-50.13,-0.06,-0.09,-0.08
2410,4,Walking,Positive,1.00,7.49,6.17,-2.31,-4.13,-2.13,348.63,6.19,-50.06,-0.05,0.05,-0.08
2430,4,Walking,Positive,0.98,7.49,6.17,-5.19,-2.69,-2.69,348.69,6.13,-50.00,-0.07,-0.07,-0.08
2450,4,Walking,Positive,0.98,7.35,6.23,-6.25,-1.88,-2.56,348.75,6.13,-49.88,-0.07,-0.06,-0.05
2470,4,Walking,Positive,0.97,7.40,6.25,-4.81,-1.31,-2.94,348.81,6.13,-49.81,-0.05,-0.01,-0.05
2490,4,Walking,Positive,0.98,7.45,6.22,-2.81,-1.69,-2.56,348.94,6.06,-49.75,-0.05,0.03,-0.09
2511,4,Walking,Positive,1.01,7.50,6.19,-1.75,-1.25,-2.06,348.94,6.06,-49.75,0.03,0.06,-0.14
2530,4,Walking,Positive,1.10,7.51,6.16,-1.88,-0.88,-1.50,349.00,6.06,-49.69,0.06,0.06,-0.11
2551,4,Walking,Positive,1.09,7.52,6.18,-2.25,-0.06,-1.31,349.00,6.06,-49.69,0.07,0.08,-0.11
2570,4,Walking,Positive,1.09,7.52,6.22,-3.00,0.37,-0.88,349.06,6.00,-49.63,0.05,0.06,-0.03
2591,4,Walking,Positive,1.04,7.49,6.24,-3.63,0.81,-0.75,349.06,6.00,-49.56,0.00,0.01,-0.06
2610,4,Walking,Positive,1.03,7.36,6.24,-3.06,0.50,-0.19,349.06,6.00,-49.50,0.01,-0.12,-0.13
2631,4,Walking,Positive,1.03,7.28,6.21,-1.63,0.44,0.06,349.06,6.00,-49.44,0.00,-0.13,-0.04
2651,4,Walking,Positive,1.07,7.30,6.26,0.00,0.19,-0.25,349.06,6.00,-49.50,0.06,-0.08,-0.04
2670,4,Walking,Positive,1.09,7.38,6.25,1.25,-0.12,-0.69,349.06,6.00,-49.50,0.07,0.03,-0.06
2691,4,Walking,Positive,1.09,7.53,6.29,1.19,0.25,-0.81,349.06,6.00,-49.50,0.01,0.15,-0.04
2710,4,Walking,Positive,1.06,7.57,6.29,-0.31,0.69,-0.63,349.06,6.00,-49.50,0.00,0.11,-0.02
2731,4,Walking,Positive,1.00,7.42,6.31,-1.19,1.44,-0.25,349.06,5.94,-49.50,0.00,-0.02,0.00
2751,4,Walking,Positive,1.03,7.33,6.30,-0.81,1.06,0.37,349.06,5.94,-49.50,0.02,-0.10,0.02
2771,4,Walking,Positive,0.99,7.36,6.35,0.88,1.19,0.56,349.00,5.94,-49.50,0.00,0.00,0.03
2791,4,Walking,Positive,1.01,7.47,6.34,1.69,1.12,0.69,349.00,5.94,-49.50,-0.02,0.07,0.00
2811,4,Walking,Positive,0.97,7.49,6.33,0.63,1.44,1.25,348.94,5.94,-49.50,-0.06,0.04,0.00
2831,4,Walking,Positive,0.93,7.43,6.30,-0.56,1.50,1.31,348.94,5.94,-49.50,-0.14,-0.09,-0.02
2852,4,Walking,Positive,0.86,7.29,6.31,-1.00,1.37,1.25,348.88,5.94,-49.50,-0.14,-0.20,-0.05
2871,4,Walking,Positive,0.84,7.15,6.26,0.25,0.50,1.19,348.88,5.94,-49.50,-0.15,-0.29,-0.11
2892,4,Walking,Positive,0.89,7.07,6.15,2.13,-0.75,0.63,348.88,5.94,-49.56,-0.09,-0.33,-0.20
2911,4,Walking,Positive,0.97,7.15,6.07,4.00,-1.81,-0.19,348.88,6.00,-49.63,-0.03,-0.18,-0.25
2932,4,Walking,Positive,1.01,7.31,6.02,4.38,-2.38,-1.06,348.94,6.00,-49.69,0.03,-0.07,-0.34
2952,4,Walking,Positive,1.09,7.40,5.99,3.13,-1.69,-1.56,349.00,6.00,-49.81,0.07,-0.02,-0.27
2972,4,Walking,Positive,1.07,7.46,6.05,1.50,-0.88,-1.69,349.00,6.00,-49.81,0.03,0.00,-0.21
2992,4,Walking,Positive,1.05,7.50,6.13,1.06,-0.63,-1.37,349.06,5.94,-49.88,0.04,0.04,-0.11
3011,4,Walking,Positive,1.07,7.51,6.16,1.44,-0.81,-0.81,349.06,5.94,-49.88,0.05,0.14,-0.04
3032,4,Walking,Positive,1.05,7.67,6.25,2.31,-0.81,-0.63,349.06,6.00,-49.94,0.05,0.26,0.01
3052,4,Walking,Positive,1.06,7.79,6.33,2.69,-1.63,-0.50,349.06,6.00,-50.00,0.01,0.47,0.13
3072,4,Walking,Positive,0.99,7.99,6.45,1.44,-2.00,-0.37,349.13,6.00,-50.00,-0.06,0.57,0.21
3092,4,Walking,Positive,0.86,8.13,6.48,-0.31,-2.81,-0.25,349.13,6.06,-50.00,-0.21,0.67,0.24
3112,4,Walking,Positive,0.77,8.15,6.53,-2.69,-4.06,-0.19,349.19,6.13,-49.94,-0.33,0.70,0.28
3132,4,Walking,Positive,0.54,8.15,6.61,-4.88,-5.44,-0.75,349.25,6.19,-49.88,-0.57,0.63,0.32
3153,4,Walking,Positive,0.42,7.97,6.61,-6.44,-7.56,-1.37,349.38,6.25,-49.75,-0.65,0.43,0.29
3172,4,Walking,Positive,0.36,7.63,6.38,-7.13,-10.19,-2.25,349.50,6.38,-49.63,-0.75,0.00,0.04
3193,4,Walking,Positive,0.35,7.34,6.22,-5.00,-12.69,-3.75,349.75,6.44,-49.56,-0.68,-0.23,-0.23
3213,4,Walking,Positive,0.45,7.21,6.05,-2.13,-14.69,-6.13,350.00,6.56,-49.56,-0.60,-0.16,-0.29
3233,4,Walking,Positive,0.55,7.35,5.79,-1.69,-15.13,-8.88,350.31,6.56,-49.56,-0.50,-0.10,-0.42
3253,4,Walking,Positive,0.59,7.35,5.61,-4.63,-13.13,-10.63,350.63,6.56,-49.50,-0.59,-0.10,-0.52
3273,4,Walking,Positive,0.63,7.26,5.76,-8.38,-11.19,-11.81,351.00,6.56,-49.38,-0.51,-0.22,-0.59
3293,4,Walking,Positive,0.65,7.14,5.66,-11.88,-8.44,-13.13,351.38,6.31,-49.25,-0.44,-0.22,-0.75
3314,4,Walking,Positive,0.60,7.05,5.73,-14.50,-5.56,-15.00,351.81,6.06,-49.06,-0.45,-0.33,-0.65
3333,4,Walking,Positive,0.59,7.00,5.80,-14.69,-3.94,-16.37,352.19,5.81,-48.88,-0.39,-0.35,-0.60
3353,4,Walking,Positive,0.58,7.06,5.89,-14.06,-1.75,-17.50,352.63,5.50,-48.69,-0.32,-0.25,-0.52
3374,4,Walking,Positive,0.60,7.12,5.95,-14.94,0.25,-19.25,353.00,5.19,-48.44,-0.25,-0.15,-0.41
3393,4,Walking,Positive,0.65,7.15,6.15,-16.56,2.25,-21.00,353.44,4.81,-48.13,-0.20,-0.12,-0.25
3414,4,Walking,Positive,0.61,7.18,6.35,-18.69,3.44,-23.31,353.88,4.44,-47.81,-0.22,0.00,0.06
3433,4,Walking,Positive,0.51,7.24,6.68,-20.00,3.69,-25.75,354.38,4.00,-47.44,-0.29,-0.09,0.20
3454,4,Walking,Positive,0.58,7.11,6.91,-17.94,2.00,-25.56,354.88,3.63,-47.13,-0.01,0.03,0.44
3473,4,Walking,Positive,0.36,7.09,7.20,-12.56,1.12,-26.25,355.38,3.25,-46.94,0.22,0.08,0.52
3494,4,Walking,Positive,0.43,6.87,7.60,-4.69,-1.56,-24.12,355.81,3.00,-46.94,0.31,-0.31,0.70
3514,4,Walking,Positive,1.02,7.07,6.98,11.13,-7.38,-17.94,356.25,2.81,-47.19,0.60,-0.08,0.67
3534,4,Walking,Positive,1.15,7.58,7.26,16.87,-6.75,-21.19,356.69,2.63,-47.56,0.56,0.29,0.91
3554,4,Walking,Positive,1.10,7.57,7.46,21.19,-7.88,-17.50,357.06,2.50,-48.00,0.99,0.37,0.80
3574,4,Walking,Positive,1.57,7.79,7.22,25.37,-9.56,-13.69,357.44,2.38,-48.50,1.25,0.64,0.65
3594,4,Walking,Positive,1.69,8.10,7.14,20.31,-7.94,-14.94,357.75,2.25,-48.88,1.27,0.78,0.58
3615,4,Walking,Positive,1.59,7.94,7.01,10.75,-4.00,-13.81,358.00,2.13,-49.06,1.24,0.31,0.52
3634,4,Walking,Positive,1.64,7.36,6.76,4.56,-1.19,-9.81,358.19,2.00,-49.13,1.38,-0.77,0.24
3655,4,Walking,Positive,1.74,6.29,6.54,3.75,1.56,-6.13,358.31,1.88,-49.19,1.42,-1.45,0.09
3674,4,Walking,Positive,1.80,5.73,6.40,9.06,4.13,-3.50,358.31,1.81,-49.44,1.51,-1.73,-0.08
3694,4,Walking,Positive,1.83,5.83,6.17,16.37,5.44,-2.31,358.31,1.69,-49.75,1.56,-1.50,-0.20
3714,4,Walking,Positive,1.84,6.28,5.97,18.56,7.56,-1.37,358.19,1.56,-50.13,1.55,-1.10,-0.31
3734,4,Walking,Positive,1.74,6.57,5.97,14.75,10.75,0.94,358.06,1.44,-50.38,1.43,-0.81,-0.25
3755,4,Walking,Positive,1.57,6.89,6.06,7.88,13.00,3.81,357.88,1.37,-50.44,1.21,-0.69,-0.08
3774,4,Walking,Positive,1.33,6.75,6.27,2.81,15.75,7.13,357.56,1.25,-50.50,0.74,-1.18,0.40
3795,4,Walking,Positive,0.79,6.29,6.74,8.31,15.00,11.75,357.19,1.31,-50.75,0.42,-1.29,0.61
3814,4,Walking,Positive,0.58,6.39,6.85,24.94,9.38,16.81,356.75,1.50,-51.31,0.24,-0.70,0.62
3835,4,Walking,Positive,0.47,7.24,6.72,41.56,2.31,21.50,356.31,1.81,-52.19,0.15,-0.13,0.56
3855,4,Walking,Positive,0.43,8.03,6.47,49.06,-1.56,25.69,355.75,2.25,-53.13,0.07,0.31,0.57
3875,4,Walking,Positive,0.50,8.34,6.42,47.88,-3.13,27.44,355.25,2.69,-54.00,0.02,0.62,0.67
3895,4,Walking,Positive,0.48,9.01,6.27,43.06,-3.75,25.44,354.81,3.13,-54.75,-0.06,1.15,0.55
3915,4,Walking,Positive,0.47,9.18,6.28,33.00,-2.38,24.06,354.31,3.56,-55.38,-0.07,1.16,0.54
3935,4,Walking,Positive,0.29,9.31,6.31,21.94,-0.44,22.69,353.88,3.88,-55.69,-0.44,1.38,0.64
3956,4,Walking,Positive,0.15,9.51,6.08,12.25,0.25,21.31,353.44,4.25,-55.88,-0.64,1.16,0.45
3975,4,Walking,Positive,0.05,9.01,5.87,4.31,1.31,22.62,353.00,4.56,-55.94,-0.74,0.59,0.41
3996,4,Walking,Positive,0.06,8.40,5.75,1.31,1.81,25.00,352.44,5.00,-55.94,-0.77,-0.18,0.20
4015,4,Walking,Positive,0.22,7.70,5.52,5.75,0.00,27.69,351.94,5.44,-56.06,-0.61,-0.48,-0.01
4035,4,Walking,Positive,0.53,7.62,5.21,11.06,-1.25,28.94,351.38,5.94,-56.25,-0.42,-0.42,-0.31
4056,4,Walking,Positive,0.66,7.72,5.05,12.06,-0.25,28.62,350.75,6.38,-56.44,-0.34,-0.42,-0.43
4075,4,Walking,Positive,0.87,7.58,4.89,8.44,2.81,28.25,350.19,6.81,-56.56,-0.23,-0.58,-0.46
4096,4,Walking,Positive,0.93,7.50,4.86,4.94,6.13,27.00,349.56,7.13,-56.56,-0.20,-0.67,-0.41
4115,4,Walking,Positive,1.15,7.46,4.91,2.50,9.81,24.50,349.00,7.44,-56.56,-0.05,-0.68,-0.47
4136,4,Walking,Positive,1.29,7.42,4.83,1.56,14.00,20.81,348.50,7.56,-56.56,0.05,-0.69,-0.42
4156,4,Walking,Positive,1.32,7.55,5.01,4.25,18.31,15.75,348.00,7.63,-56.56,-0.01,-0.41,-0.25
4176,4,Walking,Positive,1.23,8.00,5.08,8.38,20.87,9.75,347.56,7.50,-56.69,-0.13,0.36,-0.19
4196,4,Walking,Positive,1.03,8.77,5.18,8.81,23.56,5.06,347.25,7.31,-56.81,-0.31,0.85,-0.03
4216,4,Walking,Positive,0.88,9.20,5.32,5.00,25.37,3.75,346.88,7.13,-56.81,-0.42,1.30,0.20
4236,4,Walking,Positive,0.78,9.50,5.48,-0.25,25.56,3.88,346.56,6.88,-56.69,-0.41,1.39,0.14
4256,4,Walking,Positive,0.67,9.38,5.45,-5.19,25.69,4.25,346.19,6.69,-56.56,-0.50,1.05,0.03
