timestamp,subject,activity,label,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,euler_x,euler_y,euler_z,linear_x,linear_y,linear_z
666,4,RunningGesture,Positive,-0.59,-1.37,9.67,4.38,2.75,-11.44,333.06,-3.25,7.69,0.05,0.13,0.01
685,4,RunningGesture,Positive,-0.40,-1.17,9.67,0.81,4.81,-9.63,333.25,-3.38,7.69,0.25,0.06,-0.02
706,4,RunningGesture,Positive,-0.27,-1.32,9.75,-3.06,7.44,-6.06,333.38,-3.50,7.81,0.35,-0.08,0.09
726,4,RunningGesture,Positive,-0.20,-1.50,9.83,-4.75,9.44,-3.88,333.44,-3.69,7.88,0.38,-0.16,0.22
746,4,RunningGesture,Positive,-0.24,-1.48,9.94,-5.00,10.13,-3.38,333.56,-3.81,8.00,0.38,-0.15,0.34
766,4,RunningGesture,Positive,-0.30,-1.57,10.03,-5.06,9.19,-3.94,333.63,-3.94,8.13,0.36,-0.22,0.38
786,4,RunningGesture,Positive,-0.44,-1.59,10.14,-4.25,7.31,-6.13,333.75,-4.00,8.25,0.08,-0.15,0.52
806,4,RunningGesture,Positive,-0.76,-1.45,10.27,-3.50,4.38,-9.69,334.00,-4.06,8.31,-0.28,-0.07,0.65
827,4,RunningGesture,Positive,-1.02,-1.58,10.36,-2.31,-0.56,-12.63,334.25,-3.94,8.38,-0.41,-0.29,0.63
846,4,RunningGesture,Positive,-1.08,-1.57,10.29,1.81,-6.19,-16.50,334.56,-3.75,8.31,-0.83,-0.50,0.46
867,4,RunningGesture,Positive,-0.97,-1.99,10.24,6.56,-11.31,-18.19,334.88,-3.44,8.13,0.03,-0.06,-0.14
887,4,RunningGesture,Positive,-1.05,-1.17,9.71,16.12,-15.38,-23.12,335.38,-3.13,7.88,-0.49,0.68,0.13
906,4,RunningGesture,Positive,-0.87,-0.98,9.45,14.00,-19.50,-26.31,335.88,-2.69,7.69,-0.39,-0.26,-0.05
927,4,RunningGesture,Positive,-0.46,-1.34,9.29,11.94,-19.62,-21.44,336.25,-2.25,7.44,0.05,0.18,-0.44
947,4,RunningGesture,Positive,-0.17,-0.94,9.18,17.56,-19.00,-20.87,336.63,-1.81,7.13,0.29,0.30,-0.60
967,4,RunningGesture,Positive,0.17,-0.77,9.18,15.56,-12.75,-16.87,336.94,-1.56,6.81,0.50,0.50,-0.59
987,4,RunningGesture,Positive,0.38,-0.63,9.13,12.38,-5.69,-11.69,337.13,-1.50,6.63,0.62,0.55,-0.52
1007,4,RunningGesture,Positive,0.33,-0.69,9.29,5.13,4.38,-7.69,337.25,-1.63,6.56,0.62,0.35,-0.43
1027,4,RunningGesture,Positive,0.34,-0.82,9.34,-0.12,12.38,-1.19,337.25,-1.88,6.56,0.45,0.33,-0.06
1047,4,RunningGesture,Positive,0.00,-0.76,9.79,-4.63,19.94,2.00,337.25,-2.31,6.69,0.23,0.30,0.20
1067,4,RunningGesture,Positive,-0.36,-0.99,10.12,-10.88,25.00,4.44,337.19,-2.81,6.94,-0.22,-0.18,0.71
1088,4,RunningGesture,Positive,-0.88,-1.43,10.55,-14.06,24.75,4.31,337.13,-3.25,7.19,-0.39,-0.33,0.92
1107,4,RunningGesture,Positive,-0.94,-1.53,10.59,-12.06,20.37,2.44,337.13,-3.63,7.44,-0.33,-0.30,0.94
1128,4,RunningGesture,Positive,-0.95,-1.72,10.66,-8.69,13.94,0.31,337.13,-3.88,7.56,-0.21,-0.44,0.94
1147,4,RunningGesture,Positive,-0.77,-1.65,10.52,-3.31,5.81,-1.25,337.13,-3.94,7.63,0.00,-0.37,0.73
1168,4,RunningGesture,Positive,-0.57,-1.64,10.32,1.31,-2.19,-2.31,337.19,-3.88,7.56,0.19,-0.32,0.62
1188,4,RunningGesture,Positive,-0.30,-1.46,10.29,4.75,-7.81,-3.81,337.25,-3.69,7.44,0.41,-0.06,0.50
1208,4,RunningGesture,Positive,-0.13,-1.28,10.19,6.63,-12.44,-5.69,337.38,-3.44,7.31,0.50,0.06,0.37
1228,4,RunningGesture,Positive,-0.11,-1.06,10.04,6.38,-14.13,-7.06,337.50,-3.13,7.25,0.40,0.26,0.28
1247,4,RunningGesture,Positive,-0.15,-0.90,9.94,5.50,-14.63,-8.19,337.63,-2.81,7.13,0.31,0.49,0.11
1268,4,RunningGesture,Positive,-0.21,-0.69,9.81,3.50,-13.00,-8.50,337.81,-2.56,7.06,0.24,0.58,0.01
1288,4,RunningGesture,Positive,-0.26,-0.68,9.70,0.50,-10.25,-7.44,337.94,-2.38,7.13,0.07,0.51,0.00
1308,4,RunningGesture,Positive,-0.30,-0.71,9.70,-1.88,-7.00,-5.31,338.00,-2.19,7.06,0.08,0.47,-0.02
1328,4,RunningGesture,Positive,-0.29,-0.63,9.68,-1.69,-4.19,-1.81,338.00,-2.13,7.00,0.05,0.58,-0.05
1348,4,RunningGesture,Positive,-0.32,-0.62,9.66,-2.56,-1.44,1.75,337.94,-2.13,6.94,0.04,0.55,-0.08
1368,4,RunningGesture,Positive,-0.34,-0.80,9.71,-4.88,0.81,5.50,337.81,-2.13,7.00,0.00,0.35,-0.01
1388,4,RunningGesture,Positive,-0.35,-0.92,9.71,-6.63,1.63,7.88,337.69,-2.19,7.06,0.02,0.07,0.00
1408,4,RunningGesture,Positive,-0.34,-1.21,9.74,-6.88,1.31,10.06,337.44,-2.25,7.19,0.05,0.00,0.02
1428,4,RunningGesture,Positive,-0.33,-1.26,9.79,-4.69,0.12,11.06,337.25,-2.25,7.25,0.10,0.00,0.08
1448,4,RunningGesture,Positive,-0.28,-1.23,9.81,-2.38,-1.50,11.38,337.00,-2.25,7.31,0.13,0.00,0.07
1469,4,RunningGesture,Positive,-0.25,-1.34,9.80,-1.19,-3.06,11.00,336.81,-2.19,7.31,0.14,-0.03,0.02
1488,4,RunningGesture,Positive,-0.31,-1.28,9.85,0.06,-3.38,9.44,336.63,-2.19,7.31,0.01,0.00,0.18
1509,4,RunningGesture,Positive,-0.44,-1.27,9.89,0.94,-4.75,8.13,336.50,-2.06,7.25,-0.09,-0.01,0.19
1528,4,RunningGesture,Positive,-0.50,-1.21,9.93,1.75,-5.13,6.69,336.38,-2.00,7.25,-0.21,0.05,0.20
1549,4,RunningGesture,Positive,-0.62,-1.20,9.85,2.06,-6.13,5.69,336.25,-1.94,7.19,-0.30,-0.04,0.07
1569,4,RunningGesture,Positive,-0.61,-1.35,9.77,2.63,-6.56,5.50,336.13,-1.81,7.13,-0.15,-0.07,0.02
1588,4,RunningGesture,Positive,-0.49,-1.35,9.78,4.25,-6.38,5.69,336.00,-1.75,7.06,-0.15,-0.07,0.08
1609,4,RunningGesture,Positive,-0.50,-1.23,9.77,4.31,-5.44,6.00,335.88,-1.69,7.00,-0.17,-0.12,-0.04
1628,4,RunningGesture,Positive,-0.43,-1.41,9.66,3.06,-4.06,6.25,335.75,-1.63,6.94,-0.12,-0.28,-0.06
1649,4,RunningGesture,Positive,-0.35,-1.45,9.59,2.31,-2.56,6.19,335.63,-1.63,6.88,-0.07,-0.28,-0.11
1669,4,RunningGesture,Positive,-0.34,-1.43,9.60,1.94,-0.94,5.69,335.50,-1.63,6.88,-0.05,-0.22,-0.13
1689,4,RunningGesture,Positive,-0.40,-1.40,9.66,0.37,0.94,5.31,335.44,-1.69,6.94,-0.14,-0.28,0.00
1709,4,RunningGesture,Positive,-0.45,-1.51,9.77,-1.50,2.31,4.50,335.31,-1.75,7.00,-0.16,-0.32,0.09
1729,4,RunningGesture,Positive,-0.61,-1.46,9.96,-1.56,3.31,2.56,335.31,-1.81,7.00,-0.41,-0.24,0.30
1749,4,RunningGesture,Positive,-0.75,-1.48,10.11,-1.31,2.50,0.81,335.31,-1.88,7.06,-0.41,-0.33,0.36
1770,4,RunningGesture,Positive,-0.67,-1.61,10.00,-0.12,0.75,-0.50,335.31,-1.88,7.00,-0.33,-0.44,0.27
1789,4,RunningGesture,Positive,-0.60,-1.62,9.95,2.88,-1.31,-2.19,335.38,-1.88,7.00,-0.21,-0.27,0.17
1810,4,RunningGesture,Positive,-0.51,-1.39,9.88,5.13,-3.06,-3.75,335.44,-1.81,6.94,-0.13,-0.18,0.13
1829,4,RunningGesture,Positive,-0.42,-1.30,9.88,5.75,-4.31,-4.75,335.50,-1.75,6.81,0.00,-0.04,0.07
1850,4,RunningGesture,Positive,-0.24,-1.21,9.82,4.94,-4.63,-5.38,335.63,-1.63,6.75,0.06,-0.07,0.14
1870,4,RunningGesture,Positive,-0.19,-1.25,9.92,3.44,-4.38,-5.88,335.75,-1.50,6.69,0.04,-0.16,0.19
1890,4,RunningGesture,Positive,-0.21,-1.35,9.92,2.44,-4.63,-6.44,335.88,-1.44,6.63,0.07,-0.25,0.15
1910,4,RunningGesture,Positive,-0.05,-1.41,9.82,3.50,-5.13,-7.13,336.00,-1.31,6.63,0.21,-0.24,0.06
1929,4,RunningGesture,Positive,0.00,-1.30,9.81,4.75,-4.94,-8.38,336.19,-1.19,6.56,0.20,-0.13,0.07
1950,4,RunningGesture,Positive,0.03,-1.07,9.89,4.00,-4.06,-8.38,336.31,-1.06,6.50,0.19,0.06,0.12
1969,4,RunningGesture,Positive,0.00,-1.01,9.86,1.56,-3.44,-7.31,336.44,-1.00,6.44,0.22,-0.02,0.08
1990,4,RunningGesture,Positive,0.10,-1.15,9.82,-0.63,-2.94,-4.44,336.50,-0.88,6.50,0.28,-0.03,0.05
2010,4,RunningGesture,Positive,0.15,-1.11,9.77,-1.31,-1.88,-2.25,336.56,-0.81,6.50,0.30,0.12,0.07
2030,4,RunningGesture,Positive,0.14,-0.98,9.80,-2.50,0.12,-0.50,336.56,-0.81,6.56,0.29,0.13,0.13
2050,4,RunningGesture,Positive,0.15,-1.02,9.92,-4.25,1.50,2.00,336.50,-0.81,6.63,0.31,0.07,0.20
2070,4,RunningGesture,Positive,0.14,-1.04,10.00,-3.94,3.13,5.44,336.38,-0.88,6.69,0.27,0.14,0.27
2090,4,RunningGesture,Positive,0.03,-0.88,10.03,-3.69,4.69,9.31,336.19,-0.94,6.69,0.12,0.30,0.29
2111,4,RunningGesture,Positive,-0.06,-0.86,10.03,-6.13,6.63,13.19,335.94,-1.12,6.81,0.09,0.31,0.29
2130,4,RunningGesture,Positive,-0.18,-0.83,10.09,-10.44,9.50,17.12,335.56,-1.31,7.00,-0.03,0.39,0.49
2151,4,RunningGesture,Positive,-0.44,-0.91,10.37,-17.62,13.38,20.75,335.19,-1.63,7.38,-0.47,-0.11,0.82
2171,4,RunningGesture,Positive,-0.86,-1.77,10.53,-24.37,13.44,22.44,334.75,-1.94,7.81,-0.56,-0.72,0.85
2191,4,RunningGesture,Positive,-0.93,-2.25,10.53,-23.50,8.81,20.50,334.38,-2.13,8.25,-0.35,-0.63,0.49
2211,4,RunningGesture,Positive,-0.65,-1.91,10.11,-15.56,2.75,16.06,334.06,-2.25,8.50,-0.21,-0.29,0.35
2232,4,RunningGesture,Positive,-0.61,-1.66,10.09,-12.88,-0.56,12.75,333.81,-2.25,8.75,-0.24,-0.26,0.46
2251,4,RunningGesture,Positive,-0.56,-1.78,10.19,-12.25,-2.88,10.75,333.63,-2.19,8.94,-0.18,-0.14,0.33
2271,4,RunningGesture,Positive,-0.53,-1.54,9.85,-7.69,-5.56,8.94,333.44,-2.13,9.13,-0.18,0.16,0.11
2291,4,RunningGesture,Positive,-0.50,-1.18,9.71,-6.75,-6.00,8.00,333.25,-2.06,9.25,-0.13,0.35,0.09
2311,4,RunningGesture,Positive,-0.75,-1.48,9.87,-9.56,-5.25,8.06,333.13,-1.94,9.44,-0.40,-0.04,-0.10
2331,4,RunningGesture,Positive,-0.77,-1.65,9.64,-8.56,-7.81,7.19,332.94,-1.81,9.56,-0.15,0.07,-0.13
2351,4,RunningGesture,Positive,-0.44,-1.39,9.51,-4.38,-9.00,6.19,332.81,-1.69,9.63,-0.28,0.31,-0.09
2371,4,RunningGesture,Positive,-0.61,-1.24,9.47,-2.69,-8.50,3.44,332.75,-1.50,9.69,-0.09,0.40,-0.28
2391,4,RunningGesture,Positive,-0.36,-1.26,9.43,-2.38,-8.56,3.88,332.69,-1.37,9.75,-0.18,0.42,-0.18
2412,4,RunningGesture,Positive,-0.44,-1.19,9.45,-1.37,-6.31,4.13,332.56,-1.31,9.69,-0.15,0.39,-0.28
2431,4,RunningGesture,Positive,-0.33,-1.36,9.35,-1.00,-5.00,6.88,332.38,-1.31,9.63,-0.04,0.19,-0.30
2452,4,RunningGesture,Positive,-0.19,-1.52,9.23,-0.81,-3.25,9.06,332.19,-1.25,9.63,0.04,0.15,-0.42
2471,4,RunningGesture,Positive,-0.14,-1.56,9.29,-0.19,-0.88,10.63,332.00,-1.31,9.63,0.16,0.03,-0.41
2492,4,RunningGesture,Positive,-0.08,-1.70,9.36,-0.75,1.94,12.63,331.75,-1.37,9.63,0.13,-0.05,-0.23
2512,4,RunningGesture,Positive,-0.14,-1.74,9.42,-1.00,4.75,13.44,331.50,-1.50,9.69,0.07,-0.15,-0.18
2532,4,RunningGesture,Positive,-0.28,-1.83,9.69,-1.37,6.13,13.56,331.25,-1.69,9.69,-0.07,-0.14,0.17
2552,4,RunningGesture,Positive,-0.35,-1.77,9.87,-2.06,5.88,13.13,331.00,-1.81,9.75,-0.07,-0.32,0.42
2571,4,RunningGesture,Positive,-0.41,-2.13,10.09,-4.44,4.81,12.44,330.75,-1.94,9.81,-0.06,-0.57,0.48
2592,4,RunningGesture,Positive,-0.43,-2.38,10.18,-4.00,2.81,10.00,330.63,-2.00,9.88,-0.13,-0.70,0.50
2612,4,RunningGesture,Positive,-0.50,-2.33,10.16,-0.19,0.19,6.75,330.50,-2.06,9.88,-0.18,-0.53,0.48
2632,4,RunningGesture,Positive,-0.46,-1.96,10.04,2.31,-1.56,4.06,330.44,-2.00,9.81,-0.08,-0.23,0.37
2652,4,RunningGesture,Positive,-0.42,-1.86,9.96,1.88,-2.69,3.13,330.38,-1.94,9.75,-0.06,-0.13,0.29
2672,4,RunningGesture,Positive,-0.38,-1.82,9.90,-0.19,-3.00,2.81,330.31,-1.94,9.81,-0.01,-0.18,0.22
2692,4,RunningGesture,Positive,-0.34,-1.87,9.78,-1.69,-2.63,2.63,330.25,-1.88,9.81,0.03,-0.19,0.10
2713,4,RunningGesture,Positive,-0.22,-1.82,9.78,-2.25,-1.75,2.88,330.19,-1.88,9.88,0.07,-0.12,0.13
2732,4,RunningGesture,Positive,-0.23,-1.81,9.79,-2.69,-0.44,2.50,330.13,-1.88,9.94,0.11,-0.14,0.04
2753,4,RunningGesture,Positive,-0.18,-1.82,9.70,-2.69,0.31,1.88,330.13,-1.88,10.00,0.09,-0.03,0.10
2772,4,RunningGesture,Positive,-0.28,-1.63,9.77,-2.75,1.25,0.94,330.06,-1.88,10.06,-0.02,0.15,0.14
2793,4,RunningGesture,Positive,-0.37,-1.55,9.84,-4.13,1.37,0.06,330.06,-1.94,10.13,-0.06,0.11,0.22
2813,4,RunningGesture,Positive,-0.49,-1.62,9.87,-5.50,0.75,-0.63,330.13,-1.94,10.25,-0.18,0.13,0.29
2833,4,RunningGesture,Positive,-0.50,-1.55,9.93,-4.13,-1.06,-1.81,330.13,-1.94,10.31,-0.13,0.13,0.30
2853,4,RunningGesture,Positive,-0.41,-1.62,9.87,-2.50,-3.13,-2.63,330.19,-1.81,10.31,-0.07,0.12,0.16
2873,4,RunningGesture,Positive,-0.37,-1.64,9.79,0.06,-4.13,-3.50,330.25,-1.75,10.31,-0.02,0.06,0.10
2893,4,RunningGesture,Positive,-0.31,-1.65,9.67,2.56,-5.25,-4.19,330.31,-1.63,10.19,0.00,0.18,0.02
2914,4,RunningGesture,Positive,-0.30,-1.50,9.62,4.69,-5.31,-4.69,330.38,-1.50,10.13,-0.02,0.29,-0.14
2933,4,RunningGesture,Positive,-0.28,-1.48,9.48,4.69,-5.00,-4.25,330.50,-1.44,10.00,-0.04,0.17,-0.19
2953,4,RunningGesture,Positive,-0.30,-1.57,9.44,2.81,-3.63,-3.94,330.56,-1.37,9.94,-0.06,-0.14,-0.21
2973,4,RunningGesture,Positive,-0.31,-1.88,9.47,2.00,-2.44,-3.94,330.63,-1.31,9.94,-0.10,-0.17,-0.22
2993,4,RunningGesture,Positive,-0.36,-1.84,9.47,3.13,-1.25,-4.88,330.75,-1.25,9.88,-0.25,-0.18,-0.11
3013,4,RunningGesture,Positive,-0.48,-1.87,9.47,3.19,-0.69,-5.94,330.81,-1.25,9.81,-0.26,-0.26,-0.14
3033,4,RunningGesture,Positive,-0.44,-2.06,9.48,3.25,-0.31,-6.69,331.00,-1.25,9.81,-0.19,-0.42,-0.18
3053,4,RunningGesture,Positive,-0.40,-2.18,9.49,4.94,0.19,-7.13,331.13,-1.25,9.81,-0.15,-0.51,-0.15
3073,4,RunningGesture,Positive,-0.31,-2.07,9.48,6.81,1.56,-7.56,331.25,-1.31,9.75,-0.09,-0.44,-0.15
3094,4,RunningGesture,Positive,-0.27,-2.13,9.45,6.63,3.25,-8.25,331.44,-1.37,9.69,-0.02,-0.53,-0.10
3113,4,RunningGesture,Positive,-0.27,-2.15,9.61,5.94,5.94,-8.75,331.63,-1.44,9.69,-0.03,-0.41,0.00
3134,4,RunningGesture,Positive,-0.35,-2.02,9.74,5.56,7.25,-9.25,331.81,-1.56,9.69,-0.13,-0.40,0.17
3153,4,RunningGesture,Positive,-0.37,-2.09,9.84,4.31,7.88,-9.13,332.00,-1.69,9.63,-0.02,-0.44,0.18
3174,4,RunningGesture,Positive,-0.26,-2.08,9.85,5.06,7.50,-9.00,332.19,-1.81,9.63,0.10,-0.30,0.30
3194,4,RunningGesture,Positive,-0.22,-1.84,10.07,5.19,8.50,-9.56,332.38,-1.94,9.56,0.09,-0.10,0.49
3214,4,RunningGesture,Positive,-0.31,-1.56,10.20,3.63,8.88,-10.63,332.63,-2.13,9.50,0.00,0.10,0.63
3234,4,RunningGesture,Positive,-0.47,-1.34,10.43,0.63,8.88,-10.63,332.88,-2.25,9.50,-0.21,0.49,0.87
3253,4,RunningGesture,Positive,-0.78,-0.91,10.67,-2.69,7.38,-10.88,333.06,-2.31,9.56,-0.43,0.77,0.99
3274,4,RunningGesture,Positive,-0.92,-0.83,10.65,-7.31,4.00,-9.94,333.25,-2.38,9.75,-0.55,0.77,1.04
3294,4,RunningGesture,Positive,-1.01,-0.87,10.64,-10.31,0.19,-8.00,333.38,-2.31,9.94,-0.61,0.79,1.10
3314,4,RunningGesture,Positive,-0.83,-0.95,10.47,-9.75,-4.63,-4.50,333.44,-2.19,10.13,-0.45,0.60,0.88
3334,4,RunningGesture,Positive,-0.76,-0.90,10.30,-8.75,-7.69,-1.31,333.44,-2.06,10.13,-0.27,0.56,0.54
3355,4,RunningGesture,Positive,-0.67,-1.36,10.18,-7.50,-11.00,1.88,333.38,-1.88,10.25,-0.25,0.30,0.28
3374,4,RunningGesture,Positive,-0.49,-1.57,9.81,-4.81,-14.13,3.25,333.25,-1.63,10.31,-0.13,0.02,0.08
3395,4,RunningGesture,Positive,-0.18,-1.73,9.47,-2.19,-16.31,3.38,333.19,-1.31,10.38,0.16,0.06,-0.25
3414,4,RunningGesture,Positive,0.05,-1.70,9.30,0.06,-17.69,2.75,333.06,-0.94,10.38,0.30,0.00,-0.40
3435,4,RunningGesture,Positive,0.31,-1.75,9.09,0.44,-17.06,2.25,333.00,-0.69,10.38,0.51,0.03,-0.61
3454,4,RunningGesture,Positive,0.49,-1.67,8.98,0.63,-14.69,2.69,332.94,-0.44,10.38,0.66,0.18,-0.67
3475,4,RunningGesture,Positive,0.73,-1.49,8.96,-0.63,-10.94,4.63,332.81,-0.25,10.38,0.78,0.23,-0.61
3495,4,RunningGesture,Positive,0.74,-1.60,9.08,-4.00,-5.19,7.63,332.63,-0.19,10.50,0.73,0.09,-0.41
3515,4,RunningGesture,Positive,0.61,-1.77,9.35,-6.13,0.50,10.69,332.44,-0.25,10.63,0.61,-0.05,-0.16
3535,4,RunningGesture,Positive,0.48,-1.89,9.58,-6.88,4.63,13.13,332.19,-0.44,10.75,0.35,-0.04,0.16
3555,4,RunningGesture,Positive,0.13,-1.93,9.94,-7.75,6.31,13.56,331.94,-0.56,10.88,0.11,-0.14,0.43
3575,4,RunningGesture,Positive,-0.06,-1.98,10.14,-8.75,5.63,12.13,331.69,-0.69,11.06,-0.11,-0.18,0.62
3595,4,RunningGesture,Positive,-0.31,-2.12,10.27,-9.13,2.50,9.50,331.56,-0.75,11.25,-0.21,-0.29,0.67
3615,4,RunningGesture,Positive,-0.35,-2.25,10.32,-8.31,-1.69,6.50,331.44,-0.75,11.38,-0.19,-0.26,0.66
3635,4,RunningGesture,Positive,-0.33,-2.19,10.28,-5.94,-6.13,3.75,331.38,-0.63,11.50,-0.21,-0.25,0.61
3655,4,RunningGesture,Positive,-0.29,-2.18,10.14,-3.63,-9.00,1.31,331.31,-0.50,11.56,-0.18,-0.20,0.50
3675,4,RunningGesture,Positive,-0.23,-2.15,10.09,-0.88,-11.38,-0.50,331.31,-0.25,11.56,-0.12,0.01,0.36
3696,4,RunningGesture,Positive,-0.12,-1.86,9.85,1.25,-13.25,-1.81,331.31,0.00,11.56,-0.05,0.11,0.20
3715,4,RunningGesture,Positive,0.02,-1.74,9.70,0.88,-14.69,-1.37,331.31,0.25,11.56,0.15,0.42,-0.08
3736,4,RunningGesture,Positive,0.25,-1.55,9.48,-1.81,-14.56,0.44,331.25,0.50,11.56,0.25,0.36,-0.18
3755,4,RunningGesture,Positive,0.41,-1.61,9.42,-5.63,-13.13,3.38,331.13,0.69,11.69,0.44,0.30,-0.18
3776,4,RunningGesture,Positive,0.65,-1.69,9.41,-7.63,-10.88,6.56,331.00,0.88,11.88,0.56,0.40,-0.23
3795,4,RunningGesture,Positive,0.66,-1.45,9.45,-8.31,-7.25,9.81,330.75,0.94,12.06,0.46,0.86,-0.19
3816,4,RunningGesture,Positive,0.62,-0.82,9.35,-12.75,-4.19,12.63,330.50,0.94,12.38,0.42,1.54,-0.25
3836,4,RunningGesture,Positive,0.45,-0.45,9.29,-28.62,-1.19,15.56,330.19,0.94,13.00,0.25,1.79,-0.28
3856,4,RunningGesture,Positive,0.44,-0.48,9.14,-51.69,0.75,18.62,329.81,0.81,14.13,0.25,1.54,-0.27
3876,4,RunningGesture,Positive,0.36,-2.21,9.32,-72.31,2.13,21.87,329.38,0.63,15.56,0.22,-0.23,-0.05
3897,4,RunningGesture,Positive,0.32,-3.46,9.47,-72.69,2.13,23.06,329.00,0.50,16.94,0.20,-1.08,0.21
3916,4,RunningGesture,Positive,0.30,-4.13,9.60,-52.06,0.25,21.94,328.56,0.37,17.81,0.19,-1.24,0.44
3936,4,RunningGesture,Positive,0.20,-3.91,9.78,-26.56,-1.44,20.37,328.19,0.31,18.19,0.15,-0.39,0.33
3956,4,RunningGesture,Positive,0.04,-3.47,9.67,-6.81,-4.44,18.94,327.81,0.25,18.31,-0.03,-0.22,0.32
3976,4,RunningGesture,Positive,-0.03,-2.96,9.45,3.13,-7.75,17.44,327.44,0.31,18.19,-0.14,0.07,0.16
