timestamp,subject,activity,label,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,euler_x,euler_y,euler_z,linear_x,linear_y,linear_z
2071,3,WalkingGesture,Positive,-9.63,4.23,4.04,-51.00,-17.06,68.31,1.44,-73.37,-19.12,-0.30,3.03,1.36
2091,3,WalkingGesture,Positive,-9.76,3.77,3.96,-59.31,-19.56,81.31,359.00,-72.44,-22.44,-0.49,2.47,1.27
2111,3,WalkingGesture,Positive,-10.02,3.65,4.04,-66.31,-27.56,98.94,356.25,-71.19,-25.75,-0.84,2.46,1.17
2131,3,WalkingGesture,Positive,-10.22,3.90,3.92,-76.12,-36.38,107.25,353.25,-69.69,-28.62,-1.01,2.28,0.72
2151,3,WalkingGesture,Positive,-10.00,3.46,3.52,-88.19,-42.75,111.81,350.00,-67.94,-30.75,-0.95,1.46,0.45
2172,3,WalkingGesture,Positive,-9.73,3.04,3.58,-88.31,-48.25,117.62,346.69,-66.00,-32.38,-0.56,0.22,0.39
2191,3,WalkingGesture,Positive,-9.33,2.53,3.74,-77.06,-50.44,123.37,343.50,-63.88,-33.94,-0.60,0.44,0.02
2211,3,WalkingGesture,Positive,-9.36,2.89,3.66,-75.44,-52.50,125.37,340.31,-61.63,-35.25,-0.72,-0.19,-0.19
2231,3,WalkingGesture,Positive,-9.29,2.65,3.61,-68.87,-53.94,123.44,337.25,-59.38,-36.25,-1.01,0.04,-0.50
2251,3,WalkingGesture,Positive,-9.45,2.89,3.62,-69.56,-54.38,116.50,334.38,-57.19,-36.88,-1.18,0.15,-0.84
2272,3,WalkingGesture,Positive,-9.45,3.36,3.71,-80.50,-50.94,105.87,331.63,-55.06,-36.94,-1.52,0.04,-0.98
2291,3,WalkingGesture,Positive,-9.59,2.93,3.62,-86.19,-49.75,99.81,329.06,-53.19,-36.56,-1.88,-0.92,-0.94
2312,3,WalkingGesture,Positive,-9.69,2.31,3.64,-86.19,-44.75,86.19,326.81,-51.56,-35.94,-1.96,-1.40,-1.03
2331,3,WalkingGesture,Positive,-9.33,1.97,4.06,-65.44,-37.19,69.37,324.88,-50.19,-35.44,-1.63,-1.97,-0.85
2352,3,WalkingGesture,Positive,-9.08,1.47,4.43,-55.00,-35.25,65.94,323.38,-48.88,-35.25,-1.48,-2.39,-0.80
2372,3,WalkingGesture,Positive,-8.75,1.46,4.81,-21.87,-36.38,55.63,322.19,-47.69,-35.25,-1.40,-1.73,-0.92
2392,3,WalkingGesture,Positive,-8.55,2.55,4.06,-16.19,-38.88,55.44,321.13,-46.44,-35.38,-0.74,-1.51,-1.20
2412,3,WalkingGesture,Positive,-7.41,2.65,3.95,-20.25,-43.25,52.69,320.19,-45.19,-35.38,-0.07,-1.48,-1.73
2432,3,WalkingGesture,Positive,-6.76,2.19,4.13,-24.37,-40.56,51.00,319.19,-44.00,-35.25,0.46,-1.69,-2.09
2452,3,WalkingGesture,Positive,-6.29,2.27,3.69,-28.62,-32.56,46.75,318.19,-43.00,-35.00,0.67,-2.27,-2.04
2472,3,WalkingGesture,Positive,-5.96,1.49,3.76,-32.25,-23.44,38.31,317.38,-42.31,-34.69,0.65,-2.94,-2.14
2492,3,WalkingGesture,Positive,-6.03,0.90,3.92,-26.12,-10.63,21.12,316.75,-41.81,-34.38,0.51,-3.27,-2.16
2513,3,WalkingGesture,Positive,-6.13,0.83,3.94,-22.75,-6.75,13.56,316.38,-41.63,-34.06,0.34,-3.19,-2.08
2532,3,WalkingGesture,Positive,-6.35,0.87,3.99,-17.81,0.00,-3.19,316.38,-41.75,-33.63,0.01,-3.23,-1.95
2552,3,WalkingGesture,Positive,-6.82,0.57,4.13,-15.31,3.56,-21.62,316.81,-42.06,-33.00,-0.48,-3.44,-2.07
2572,3,WalkingGesture,Positive,-7.14,0.29,4.02,-10.31,5.81,-41.56,317.63,-42.69,-32.25,-0.89,-3.94,-1.94
2592,3,WalkingGesture,Positive,-7.79,-0.62,3.97,2.06,9.81,-64.06,318.94,-43.56,-31.44,-1.14,-4.53,-1.87
2612,3,WalkingGesture,Positive,-7.88,-1.38,3.96,29.69,14.31,-82.44,320.94,-44.75,-30.87,-1.55,-4.22,-2.29
2632,3,WalkingGesture,Positive,-7.78,-1.39,3.56,83.06,24.12,-110.00,323.50,-46.19,-30.69,-1.00,-4.96,-2.53
2653,3,WalkingGesture,Positive,-8.56,-1.28,3.58,118.25,33.19,-126.50,326.69,-47.94,-30.94,-1.45,-4.23,-2.47
2672,3,WalkingGesture,Positive,-8.89,-1.61,3.32,156.69,40.75,-138.38,330.50,-49.94,-31.62,-1.59,-4.62,-1.99
2693,3,WalkingGesture,Positive,-9.75,0.20,2.96,181.38,48.25,-149.81,334.94,-52.19,-32.69,-2.24,-2.52,-1.77
2713,3,WalkingGesture,Positive,-10.33,1.32,3.45,188.25,50.19,-155.00,339.63,-54.69,-33.63,-2.81,-1.05,-1.24
2733,3,WalkingGesture,Positive,-11.68,3.39,3.44,177.50,46.31,-149.25,344.38,-57.06,-34.31,-3.69,0.75,-0.84
2753,3,WalkingGesture,Positive,-11.93,4.07,3.72,155.75,42.50,-137.69,348.75,-59.31,-34.63,-3.53,2.17,-0.09
2774,3,WalkingGesture,Positive,-12.18,5.57,4.52,118.25,37.63,-122.69,352.63,-61.31,-34.25,-3.07,1.82,0.55
2793,3,WalkingGesture,Positive,-12.19,3.73,4.84,97.00,31.00,-109.44,355.88,-63.06,-33.50,-3.19,2.37,0.65
2814,3,WalkingGesture,Positive,-12.11,6.17,4.62,50.88,24.62,-105.62,358.69,-64.62,-31.75,-2.55,3.33,0.81
2833,3,WalkingGesture,Positive,-11.24,4.26,4.46,23.62,18.31,-94.25,0.88,-65.87,-29.25,-1.54,0.73,1.82
2853,3,WalkingGesture,Positive,-9.87,3.33,5.01,24.44,20.12,-92.50,2.88,-67.06,-26.56,-0.30,1.69,1.56
2873,3,WalkingGesture,Positive,-8.33,2.96,5.24,19.00,20.25,-85.94,4.75,-68.12,-23.75,0.97,1.45,1.78
2893,3,WalkingGesture,Positive,-8.03,2.55,5.36,13.13,23.19,-80.50,6.38,-69.12,-20.81,1.12,1.07,2.26
2913,3,WalkingGesture,Positive,-8.08,2.43,5.47,16.69,18.06,-76.37,8.06,-69.87,-17.75,1.03,1.50,2.24
2933,3,WalkingGesture,Positive,-8.26,2.71,5.31,18.44,11.63,-71.69,9.69,-70.44,-14.56,0.99,2.05,2.06
2953,3,WalkingGesture,Positive,-8.31,3.00,5.16,15.56,4.44,-67.12,11.13,-70.81,-11.31,0.89,2.44,1.98
2973,3,WalkingGesture,Positive,-8.38,3.09,5.06,9.31,1.88,-65.37,12.50,-71.06,-7.88,0.90,2.57,1.69
2994,3,WalkingGesture,Positive,-8.35,3.07,4.77,4.13,3.63,-63.94,13.75,-71.31,-4.31,0.81,3.24,1.59
3013,3,WalkingGesture,Positive,-8.57,4.03,4.94,-6.75,8.75,-64.00,14.88,-71.50,-0.69,1.26,1.88,1.66
3034,3,WalkingGesture,Positive,-8.11,2.15,4.99,1.37,7.31,-52.44,15.94,-71.69,2.19,0.93,3.03,1.79
3053,3,WalkingGesture,Positive,-8.08,4.19,4.77,11.06,10.88,-49.69,17.00,-71.81,4.88,1.45,4.67,1.74
3074,3,WalkingGesture,Positive,-7.65,4.58,4.73,-3.13,10.69,-41.25,17.62,-71.94,7.38,1.86,4.98,1.70
3094,3,WalkingGesture,Positive,-7.26,4.10,4.98,-21.94,11.38,-30.25,17.81,-72.06,9.56,2.24,4.52,1.93
3114,3,WalkingGesture,Positive,-7.07,3.90,4.89,-31.06,9.00,-16.75,17.62,-72.19,11.06,2.11,4.37,2.07
3134,3,WalkingGesture,Positive,-7.78,3.87,4.87,-36.94,5.63,-3.00,17.06,-72.31,11.88,1.17,4.27,1.94
3154,3,WalkingGesture,Positive,-8.49,3.45,4.86,-42.50,0.63,9.13,16.25,-72.31,11.94,0.40,3.87,1.73
3174,3,WalkingGesture,Positive,-8.95,3.07,4.53,-41.50,-5.63,20.37,15.19,-72.25,11.25,0.33,3.48,1.44
3194,3,WalkingGesture,Positive,-8.98,2.88,4.34,-33.50,-10.00,32.50,14.06,-72.19,9.63,0.28,3.66,0.98
3214,3,WalkingGesture,Positive,-9.21,3.13,3.97,-26.81,-11.69,45.56,12.75,-72.12,7.06,0.10,3.41,0.87
3234,3,WalkingGesture,Positive,-9.55,3.21,3.56,-22.87,-12.94,59.13,11.19,-71.94,3.75,-0.56,3.39,0.49
3254,3,WalkingGesture,Positive,-10.26,3.34,3.40,-25.12,-13.25,71.37,9.38,-71.75,-0.06,-1.40,3.44,0.28
3274,3,WalkingGesture,Positive,-11.49,3.63,3.22,-34.63,-14.38,81.37,7.25,-71.37,-4.19,-2.35,3.44,0.03
3295,3,WalkingGesture,Positive,-11.55,3.58,3.26,-48.25,-14.94,90.06,4.75,-70.94,-8.31,-2.15,3.08,0.03
3314,3,WalkingGesture,Positive,-10.77,3.27,3.09,-61.06,-13.69,99.87,1.88,-70.31,-12.50,-1.13,2.33,-0.01
3335,3,WalkingGesture,Positive,-9.93,2.80,3.27,-71.87,-11.75,111.37,358.69,-69.50,-16.81,-0.17,1.29,0.18
3354,3,WalkingGesture,Positive,-9.39,2.18,3.49,-75.94,-12.81,124.31,355.19,-68.50,-21.19,-0.48,1.19,0.08
3375,3,WalkingGesture,Positive,-10.47,2.93,3.51,-86.69,-17.25,131.75,351.44,-67.06,-24.87,-2.34,0.72,-0.24
3395,3,WalkingGesture,Positive,-11.71,2.00,3.32,-111.44,-31.81,137.25,347.50,-65.37,-27.62,-3.34,0.25,-0.37
3415,3,WalkingGesture,Positive,-12.65,2.07,2.95,-121.50,-37.94,137.00,343.44,-63.50,-29.44,-4.39,-0.81,-0.71
3435,3,WalkingGesture,Positive,-13.09,1.14,2.88,-122.12,-40.81,133.19,339.44,-61.50,-30.69,-4.54,-1.32,-1.22
3456,3,WalkingGesture,Positive,-12.90,0.70,2.81,-117.94,-40.75,125.50,335.69,-59.56,-31.37,-4.19,-2.02,-1.50
3475,3,WalkingGesture,Positive,-12.40,0.36,2.80,-110.12,-39.81,117.62,332.25,-57.69,-31.75,-3.84,-2.46,-1.62
3496,3,WalkingGesture,Positive,-11.42,-0.58,2.75,-92.50,-40.63,110.69,329.13,-55.88,-32.06,-2.96,-3.76,-1.68
3515,3,WalkingGesture,Positive,-10.39,-1.06,2.86,-62.56,-39.50,102.56,326.50,-54.13,-32.56,-1.60,-4.14,-1.98
3535,3,WalkingGesture,Positive,-9.16,-1.12,2.90,-29.06,-36.69,96.69,324.38,-52.50,-33.44,-0.75,-4.48,-2.23
3556,3,WalkingGesture,Positive,-8.25,-1.07,2.83,-1.25,-28.12,90.19,322.69,-51.00,-34.75,-0.20,-3.60,-2.51
3575,3,WalkingGesture,Positive,-7.49,0.05,2.53,6.69,-19.75,83.00,321.19,-49.69,-36.19,0.04,-3.67,-2.45
3595,3,WalkingGesture,Positive,-7.32,0.08,2.63,5.88,-14.75,78.00,319.81,-48.63,-37.44,0.32,-3.65,-2.23
3615,3,WalkingGesture,Positive,-7.00,0.68,2.89,-0.25,-6.31,65.31,318.63,-47.81,-38.31,0.28,-3.04,-2.19
3636,3,WalkingGesture,Positive,-6.71,0.63,3.08,-20.37,-0.25,46.94,317.56,-47.38,-38.56,0.45,-3.86,-1.87
3655,3,WalkingGesture,Positive,-6.92,0.02,3.46,-36.50,4.31,30.06,316.69,-47.13,-38.31,0.12,-4.50,-1.73
3676,3,WalkingGesture,Positive,-7.38,-0.81,3.74,-29.00,5.56,15.88,316.19,-47.06,-38.19,-0.32,-4.97,-1.28
3696,3,WalkingGesture,Positive,-7.60,-0.57,4.12,-1.69,6.31,6.44,316.13,-47.06,-38.50,-0.37,-4.22,-0.95
3716,3,WalkingGesture,Positive,-7.39,0.13,4.42,28.12,7.06,-1.19,316.50,-47.25,-39.19,-0.06,-3.75,-0.71
3736,3,WalkingGesture,Positive,-7.07,0.79,4.41,54.19,10.00,-8.44,317.19,-47.56,-40.31,0.18,-2.43,-0.65
3756,3,WalkingGesture,Positive,-7.03,2.34,4.43,67.25,14.81,-20.37,318.19,-48.06,-41.50,0.38,-1.53,-0.43
3776,3,WalkingGesture,Positive,-6.84,3.20,4.47,69.56,21.44,-32.94,319.44,-48.88,-42.56,0.56,-0.60,-0.11
3797,3,WalkingGesture,Positive,-6.93,3.96,4.73,57.38,32.25,-50.63,320.75,-49.94,-43.38,0.42,-0.32,0.18
3816,3,WalkingGesture,Positive,-7.38,3.67,5.09,55.31,34.63,-54.94,322.25,-51.19,-44.13,0.03,-0.52,0.78
3837,3,WalkingGesture,Positive,-7.81,3.83,5.23,62.56,36.88,-61.06,323.94,-52.56,-44.94,-0.17,-0.30,1.01
3856,3,WalkingGesture,Positive,-8.15,4.14,5.22,88.62,34.25,-63.75,325.88,-53.88,-46.00,-0.30,0.26,1.12
3876,3,WalkingGesture,Positive,-8.26,4.99,5.15,95.19,33.19,-63.63,328.00,-55.25,-47.38,-0.29,1.41,1.20
3896,3,WalkingGesture,Positive,-8.40,6.83,4.80,83.56,28.12,-59.56,330.00,-56.44,-48.56,-0.37,2.78,1.24
3916,3,WalkingGesture,Positive,-8.58,7.01,5.13,71.19,25.37,-58.38,331.75,-57.63,-49.19,-0.31,3.90,1.33
