timestamp,subject,activity,label,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,euler_x,euler_y,euler_z,linear_x,linear_y,linear_z
1904,5,Walking,Negative,-2.64,4.33,8.65,-29.19,29.81,6.69,350.00,-9.63,-27.31,-1.27,-0.95,0.73
1924,5,Walking,Negative,-2.95,2.71,9.84,-21.87,18.44,2.63,349.88,-9.88,-27.00,-1.19,-2.23,1.46
1944,5,Walking,Negative,-2.68,2.17,9.94,8.69,5.69,-2.88,349.94,-9.94,-27.37,-0.98,-1.71,1.18
1963,5,Walking,Negative,-2.65,3.50,9.36,38.06,-3.25,-6.75,350.19,-9.94,-28.12,-0.82,-0.35,1.30
1984,5,Walking,Negative,-1.56,4.37,9.13,44.50,-9.38,-10.31,350.50,-9.88,-28.94,0.48,-0.18,0.41
2004,5,Walking,Negative,-1.10,4.64,8.64,40.56,-8.44,-9.88,350.81,-9.81,-29.62,0.50,0.65,0.05
2024,5,Walking,Negative,-1.07,5.73,7.98,25.62,-8.38,-12.38,351.13,-9.81,-29.94,0.44,0.97,-0.48
2044,5,Walking,Negative,-1.45,5.54,7.93,4.13,-3.88,-4.63,351.19,-9.75,-29.94,-0.55,0.63,-0.18
2064,5,Walking,Negative,-2.62,5.52,8.37,-3.06,-2.75,2.44,351.13,-9.69,-29.94,-1.09,0.78,0.07
2084,5,Walking,Negative,-2.66,5.56,8.39,-0.37,-5.13,9.69,350.94,-9.50,-29.94,-1.10,0.46,-0.07
2104,5,Walking,Negative,-2.80,5.01,8.22,2.13,-6.19,15.94,350.69,-9.19,-30.06,-1.15,-0.16,-0.24
2124,5,Walking,Negative,-2.15,4.21,7.90,9.88,-9.81,16.25,350.44,-8.88,-30.31,-0.40,-0.70,-0.28
2145,5,Walking,Negative,-1.63,4.18,7.85,19.19,-10.81,9.81,350.38,-8.63,-30.69,-0.10,-0.73,-0.38
2164,5,Walking,Negative,-1.37,4.43,7.72,25.81,-10.94,2.94,350.44,-8.44,-31.25,0.11,-0.43,-0.65
2185,5,Walking,Negative,-1.27,4.83,7.48,26.87,-10.75,-0.63,350.56,-8.25,-31.69,0.22,0.10,-0.96
2205,5,Walking,Negative,-1.15,5.23,7.23,20.37,-8.75,-0.75,350.63,-8.13,-32.06,0.19,0.03,-1.06
2225,5,Walking,Negative,-1.30,5.07,7.23,12.38,-4.19,2.31,350.63,-8.06,-32.25,0.20,-0.29,-0.84
2245,5,Walking,Negative,-0.95,4.95,7.62,7.31,-0.06,4.19,350.50,-8.00,-32.38,0.63,-0.17,-0.51
2265,5,Walking,Negative,-0.66,5.06,7.81,-0.06,3.69,2.25,350.50,-8.06,-32.31,0.48,-0.12,-0.02
2285,5,Walking,Negative,-0.82,5.07,8.27,-8.50,5.44,-3.31,350.50,-8.19,-32.13,0.56,0.11,0.27
2304,5,Walking,Negative,-0.83,5.78,8.33,-16.75,2.81,-7.88,350.63,-8.38,-31.75,0.53,0.76,-0.01
2325,5,Walking,Negative,-1.09,5.64,8.39,-30.19,4.75,-7.06,350.69,-8.50,-31.12,0.07,0.24,0.20
2344,5,Walking,Negative,-1.68,4.92,8.72,-27.50,4.38,-2.25,350.63,-8.56,-30.69,-0.40,0.13,0.66
2365,5,Walking,Negative,-2.09,5.31,9.11,-12.81,2.75,3.25,350.50,-8.56,-30.50,-0.86,0.68,0.78
2385,5,Walking,Negative,-2.63,5.59,9.25,-5.19,-0.63,12.25,350.25,-8.38,-30.44,-1.19,0.77,0.94
2405,5,Walking,Negative,-2.33,5.97,9.26,-7.63,-5.88,18.19,349.88,-8.13,-30.25,-0.68,1.14,1.03
2425,5,Walking,Negative,-1.98,5.70,9.38,-14.13,-7.81,18.94,349.56,-7.75,-30.00,-0.58,0.32,0.83
2446,5,Walking,Negative,-1.84,4.88,9.07,-13.06,-10.19,19.44,349.19,-7.38,-29.81,-0.99,0.21,0.53
2465,5,Walking,Negative,-2.54,5.55,9.00,-11.56,-15.19,20.31,348.88,-6.88,-29.62,-1.79,1.17,0.59
2486,5,Walking,Negative,-3.01,6.04,9.61,-11.19,-23.56,28.56,348.38,-6.19,-29.44,-1.58,0.42,1.05
2506,5,Walking,Negative,-1.94,4.23,9.53,-4.25,-29.81,33.44,347.88,-5.38,-29.44,-0.33,-1.29,0.91
2526,5,Walking,Negative,-0.13,2.66,8.41,11.75,-25.50,27.81,347.56,-4.75,-29.81,0.84,-1.95,-0.52
2546,5,Walking,Negative,0.13,3.54,7.10,27.25,-15.94,19.37,347.25,-4.31,-30.31,0.62,-0.20,-2.05
2566,5,Walking,Negative,-0.07,6.90,6.02,14.13,-2.63,21.50,346.75,-4.13,-30.44,0.72,3.09,-2.08
2586,5,Walking,Negative,-0.06,8.75,6.60,-31.62,12.25,36.38,345.88,-4.00,-29.69,0.46,1.74,-1.44
2606,5,Walking,Negative,-0.43,4.65,7.59,-60.31,25.25,43.75,344.88,-4.06,-28.62,-0.05,-1.28,-0.50
2626,5,Walking,Negative,-1.13,3.04,8.28,-39.19,31.37,41.88,343.94,-4.19,-28.12,-0.91,-1.43,-0.66
2646,5,Walking,Negative,-2.09,3.35,8.44,-7.88,27.81,37.81,343.13,-4.25,-28.19,-1.77,-1.74,0.32
2666,5,Walking,Negative,-2.15,3.44,9.05,30.12,10.25,26.37,342.63,-4.19,-28.94,-0.92,-0.58,0.67
2686,5,Walking,Negative,-1.42,4.60,9.18,40.13,2.13,19.56,342.31,-4.06,-29.69,-0.52,0.20,0.23
2706,5,Walking,Negative,-0.85,5.69,8.68,25.81,2.06,16.37,342.00,-3.94,-30.12,0.34,0.75,-0.13
2726,5,Walking,Negative,0.15,5.50,7.93,9.31,8.13,13.19,341.69,-4.00,-30.25,0.95,0.39,-0.68
2747,5,Walking,Negative,0.21,4.95,7.88,-4.69,18.69,11.38,341.38,-4.25,-30.12,0.87,-0.23,-0.58
2766,5,Walking,Negative,0.04,4.35,7.99,-7.75,23.94,10.75,341.00,-4.50,-30.06,0.75,-1.40,0.10
2787,5,Walking,Negative,-0.01,2.97,8.86,4.69,24.37,9.75,340.75,-4.88,-30.31,0.84,-2.35,0.73
2806,5,Walking,Negative,-0.02,3.23,9.09,27.62,22.31,4.56,340.56,-5.19,-30.87,0.80,-0.76,0.55
2827,5,Walking,Negative,-0.05,4.40,8.86,29.75,21.62,3.44,340.44,-5.50,-31.44,0.85,-0.40,0.35
2847,5,Walking,Negative,-0.47,5.67,8.75,17.87,20.44,0.94,340.31,-5.81,-31.75,0.44,0.78,0.48
2867,5,Walking,Negative,-0.60,6.04,8.80,3.63,17.94,1.69,340.19,-6.06,-31.81,0.30,0.21,0.80
2887,5,Walking,Negative,-0.90,4.73,9.04,-3.31,13.88,-1.81,340.13,-6.31,-31.75,-0.03,-0.36,0.84
2907,5,Walking,Negative,-1.21,5.32,9.05,2.00,9.06,-0.56,340.13,-6.44,-31.81,-0.19,0.42,0.82
2927,5,Walking,Negative,-1.21,5.59,9.07,3.13,5.94,0.81,340.06,-6.56,-31.87,-0.16,0.15,0.91
2946,5,Walking,Negative,-1.18,5.13,8.82,6.19,4.69,1.88,340.00,-6.56,-32.06,0.05,0.06,0.06
2967,5,Walking,Negative,-0.99,5.25,8.08,11.75,5.19,5.75,339.88,-6.63,-32.31,0.06,0.10,-0.18
2987,5,Walking,Negative,-1.11,5.11,8.00,14.19,8.06,7.38,339.69,-6.69,-32.63,0.04,-0.38,-0.16
3007,5,Walking,Negative,-1.19,5.27,8.02,20.25,9.06,7.06,339.50,-6.75,-33.06,-0.17,0.37,-0.04
3027,5,Walking,Negative,-1.41,6.06,8.17,15.75,9.75,8.50,339.31,-6.81,-33.31,-0.08,0.59,0.18
3047,5,Walking,Negative,-1.30,5.62,8.59,7.00,10.25,9.06,339.06,-6.88,-33.50,-0.18,-0.27,0.41
3067,5,Walking,Negative,-1.48,4.61,8.25,10.63,6.69,6.81,338.94,-6.88,-33.75,-0.31,-0.71,0.16
3088,5,Walking,Negative,-1.39,4.86,8.09,21.50,-0.31,3.13,338.94,-6.88,-34.25,-0.23,-0.34,0.15
3107,5,Walking,Negative,-1.34,5.42,8.50,27.56,-4.94,1.06,339.00,-6.75,-34.75,-0.03,-0.12,0.51
3128,5,Walking,Negative,-1.01,5.49,8.38,30.19,-6.88,0.69,339.06,-6.63,-35.31,0.21,0.23,0.35
3147,5,Walking,Negative,-0.95,6.03,8.02,25.12,-5.38,0.75,339.13,-6.56,-35.75,0.15,0.40,-0.11
3168,5,Walking,Negative,-1.04,6.07,7.53,15.19,-1.88,1.56,339.13,-6.50,-36.06,-0.09,-0.07,-0.32
3188,5,Walking,Negative,-1.35,5.50,7.75,13.19,-0.44,2.38,339.06,-6.50,-36.31,-0.35,-0.30,0.15
3208,5,Walking,Negative,-1.48,5.56,8.19,17.69,-2.31,3.25,339.06,-6.38,-36.69,-0.27,-0.04,0.30
3228,5,Walking,Negative,-1.40,5.76,8.07,20.44,-3.94,3.69,339.06,-6.31,-37.06,-0.30,-0.11,0.12
3248,5,Walking,Negative,-1.29,6.13,7.73,17.50,-5.00,2.63,339.00,-6.19,-37.38,-0.20,0.37,-0.08
3268,5,Walking,Negative,-1.30,6.32,7.79,9.38,-4.19,2.56,339.00,-6.06,-37.50,-0.15,0.37,-0.04
3289,5,Walking,Negative,-1.31,6.00,7.80,1.69,-4.81,2.13,339.00,-6.00,-37.56,-0.31,-0.15,0.10
3308,5,Walking,Negative,-1.29,5.66,7.87,1.69,-5.81,2.50,339.00,-5.88,-37.56,-0.28,-0.20,0.20
3328,5,Walking,Negative,-1.24,5.79,7.89,5.50,-7.25,1.88,339.06,-5.75,-37.69,-0.21,-0.13,0.17
3348,5,Walking,Negative,-1.16,5.86,7.83,6.50,-8.06,0.69,339.06,-5.63,-37.81,-0.18,0.00,0.00
3368,5,Walking,Negative,-1.18,5.99,7.78,3.88,-8.50,0.06,339.19,-5.50,-37.88,-0.18,-0.01,0.05
3388,5,Walking,Negative,-1.07,5.90,7.77,1.44,-9.31,1.06,339.19,-5.31,-37.88,0.06,-0.33,-0.04
3408,5,Walking,Negative,-0.73,5.67,7.59,2.06,-9.13,1.12,339.25,-5.19,-37.88,0.19,-0.20,-0.07
3429,5,Walking,Negative,-0.81,6.04,7.49,1.56,-8.75,0.31,339.31,-5.06,-37.88,0.02,0.10,-0.20
3448,5,Walking,Negative,-0.87,6.06,7.60,-1.75,-8.50,0.44,339.38,-4.94,-37.88,-0.05,0.00,-0.03
3469,5,Walking,Negative,-0.88,5.86,7.68,-2.25,-9.06,0.81,339.44,-4.75,-37.81,0.00,-0.08,-0.14
3488,5,Walking,Negative,-0.77,5.97,7.58,-0.56,-8.81,0.69,339.44,-4.63,-37.81,0.07,0.05,-0.19
3509,5,Walking,Negative,-0.85,6.20,7.69,-0.88,-7.25,0.50,339.50,-4.50,-37.75,-0.15,0.28,-0.03
3529,5,Walking,Negative,-0.98,6.29,7.73,-5.25,-7.56,1.88,339.50,-4.38,-37.63,-0.14,0.31,0.06
3549,5,Walking,Negative,-0.96,6.31,7.77,-6.75,-8.25,4.44,339.44,-4.19,-37.50,-0.30,0.33,0.04
3569,5,Walking,Negative,-0.85,6.20,7.93,-8.50,-8.69,5.69,339.38,-4.00,-37.38,-0.45,-0.34,-0.24
3589,5,Walking,Negative,-1.28,5.39,7.92,-7.69,-7.88,5.75,339.31,-3.81,-37.19,-0.25,-0.21,-0.32
3609,5,Walking,Negative,-0.96,6.47,8.39,-5.63,-7.94,5.81,339.25,-3.63,-37.06,0.43,0.96,0.70
3630,5,Walking,Negative,0.40,5.83,6.38,-14.44,-7.06,4.50,339.25,-3.50,-36.81,-0.20,-1.17,0.01
3649,5,Walking,Negative,-0.65,5.25,7.31,-4.69,-7.75,-0.25,339.25,-3.38,-36.75,-0.01,-0.56,-0.09
3669,5,Walking,Negative,-0.55,5.61,7.89,2.69,-6.06,-0.75,339.31,-3.31,-36.81,-0.03,-0.09,0.06
3689,5,Walking,Negative,-0.41,5.72,7.81,2.63,-5.44,-0.81,339.38,-3.25,-36.88,0.12,-0.12,0.06
3709,5,Walking,Negative,-0.39,5.71,7.73,0.37,-3.19,-2.38,339.44,-3.25,-36.81,0.10,-0.24,-0.39
3730,5,Walking,Negative,-0.56,5.61,7.36,-2.88,-0.50,-5.06,339.56,-3.31,-36.75,-0.09,-0.34,-0.40
3749,5,Walking,Negative,-0.63,5.41,7.51,-3.94,0.00,-5.75,339.69,-3.38,-36.69,-0.01,-0.27,0.06
3770,5,Walking,Negative,-0.64,5.70,7.98,-3.56,1.50,-5.75,339.75,-3.44,-36.63,-0.04,0.00,0.16
3789,5,Walking,Negative,-0.61,5.95,7.91,-5.94,3.19,-5.69,339.88,-3.56,-36.44,0.04,0.12,-0.09
3810,5,Walking,Negative,-0.51,5.90,7.79,-10.94,5.81,-6.75,339.94,-3.81,-36.19,0.22,0.08,0.03
3830,5,Walking,Negative,-0.77,5.49,7.72,-15.50,10.69,-9.06,340.00,-4.06,-35.88,-0.38,-0.22,-0.14
3850,5,Walking,Negative,-1.20,5.43,7.83,-20.81,10.06,-6.44,340.06,-4.25,-35.50,-0.44,-0.33,-0.10
3870,5,Walking,Negative,-1.23,4.99,8.26,-18.81,9.06,-7.44,340.13,-4.50,-35.19,-0.45,-0.78,0.17
3891,5,Walking,Negative,-1.22,4.77,8.20,-7.38,7.13,-9.69,340.31,-4.75,-35.06,-0.27,-0.34,0.11
3910,5,Walking,Negative,-1.04,5.67,8.17,-1.44,6.88,-11.81,340.50,-5.00,-35.00,-0.04,0.36,0.07
3931,5,Walking,Negative,-0.84,6.14,8.00,-9.13,9.44,-12.38,340.69,-5.25,-34.75,0.07,0.42,0.00
3950,5,Walking,Negative,-0.94,5.78,7.95,-20.87,11.94,-12.19,340.81,-5.63,-34.31,-0.05,0.03,-0.15
3970,5,Walking,Negative,-1.05,5.33,7.86,-25.19,12.56,-10.75,340.88,-5.88,-33.88,-0.15,-0.47,-0.25
3991,5,Walking,Negative,-1.18,5.13,7.91,-18.44,10.94,-9.88,341.00,-6.19,-33.50,-0.08,-0.05,0.00
4010,5,Walking,Negative,-0.96,5.66,8.11,-11.13,9.06,-9.19,341.13,-6.44,-33.31,0.15,0.38,-0.16
4031,5,Walking,Negative,-0.99,5.91,8.06,-10.25,9.56,-7.31,341.19,-6.63,-33.13,0.13,0.68,-0.07
4050,5,Walking,Negative,-1.04,6.11,7.82,-12.44,10.69,-5.69,341.19,-6.88,-32.88,0.01,0.79,-0.34
4071,5,Walking,Negative,-1.24,6.09,7.76,-14.56,11.50,-3.19,341.19,-7.13,-32.56,-0.14,0.97,-0.54
4091,5,Walking,Negative,-1.40,6.15,7.57,-20.12,11.00,-0.63,341.06,-7.25,-32.13,-0.24,0.77,-0.54
4111,5,Walking,Negative,-1.50,5.60,7.96,-26.56,10.81,1.50,340.94,-7.44,-31.69,-0.08,-0.12,-0.26
4131,5,Walking,Negative,-1.41,4.75,7.93,-23.81,9.44,0.63,340.88,-7.56,-31.25,-0.16,-0.35,-0.28
