timestamp,subject,activity,label,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,euler_x,euler_y,euler_z,linear_x,linear_y,linear_z
1108,6,Walking,Negative,-7.75,3.62,2.60,79.94,-8.13,1.50,207.81,-72.31,-50.81,1.68,1.28,0.75
1127,6,Walking,Negative,-7.59,3.50,2.69,62.25,-5.19,-1.81,208.75,-72.31,-51.63,1.71,1.07,0.86
1147,6,Walking,Negative,-7.77,3.27,2.72,45.81,-0.63,-4.69,209.56,-72.37,-52.25,1.50,0.74,0.99
1168,6,Walking,Negative,-7.91,2.85,2.83,34.75,3.69,-5.19,210.13,-72.50,-53.00,1.34,0.40,1.21
1187,6,Walking,Negative,-8.00,2.71,3.08,28.56,8.56,-4.50,210.63,-72.69,-53.81,1.24,0.59,1.39
1208,6,Walking,Negative,-8.29,3.02,3.20,26.87,13.38,-5.00,211.06,-72.94,-54.88,0.90,0.68,1.72
1227,6,Walking,Negative,-8.64,3.02,3.37,21.81,16.56,-7.06,211.50,-73.25,-55.94,0.16,0.55,1.84
1248,6,Walking,Negative,-9.57,2.72,3.56,17.37,19.25,-7.75,211.81,-73.56,-57.06,-0.54,0.30,2.05
1268,6,Walking,Negative,-10.26,2.53,3.39,21.44,18.06,-7.06,212.25,-73.87,-58.25,-1.62,-0.07,1.70
1288,6,Walking,Negative,-11.52,2.15,3.07,30.19,14.94,-5.81,212.88,-74.12,-59.50,-2.59,-0.10,1.59
1308,6,Walking,Negative,-12.59,2.44,2.87,43.13,11.88,-5.75,213.69,-74.31,-60.81,-3.19,0.23,1.45
1328,6,Walking,Negative,-12.73,2.60,2.49,56.06,6.56,-4.63,214.75,-74.44,-62.19,-3.39,0.31,1.18
1348,6,Walking,Negative,-12.82,2.77,2.51,63.50,6.63,-5.50,215.94,-74.62,-63.69,-3.08,0.74,1.23
1368,6,Walking,Negative,-12.08,3.37,2.40,69.75,7.31,-8.25,217.19,-74.81,-65.25,-1.59,1.61,1.42
1388,6,Walking,Negative,-10.58,4.26,2.52,65.06,12.31,-10.81,218.44,-75.12,-67.06,-0.56,2.19,1.58
1409,6,Walking,Negative,-9.49,4.65,2.53,48.81,17.62,-11.44,219.31,-75.50,-68.87,0.89,2.47,1.61
1428,6,Walking,Negative,-8.27,4.68,2.57,25.37,21.87,-8.38,219.69,-75.75,-70.69,1.43,2.28,1.70
1448,6,Walking,Negative,-7.99,4.38,2.32,2.38,23.62,-1.44,219.50,-75.87,-72.37,1.19,1.46,1.42
1468,6,Walking,Negative,-8.63,3.39,2.09,-19.06,21.87,7.25,218.81,-75.81,-73.62,0.52,0.73,1.38
1488,6,Walking,Negative,-9.89,2.37,2.14,-32.75,15.81,15.75,217.81,-75.56,-74.31,-0.94,-0.20,1.64
1508,6,Walking,Negative,-10.95,1.94,2.34,-38.63,5.81,20.69,216.75,-75.19,-74.12,-1.84,-0.71,1.56
1528,6,Walking,Negative,-11.62,1.19,2.05,-35.00,-9.81,21.12,215.81,-74.75,-73.00,-2.13,-1.42,1.23
1549,6,Walking,Negative,-11.40,0.83,1.94,-22.56,-25.00,17.62,215.31,-74.25,-71.12,-1.58,-1.91,1.01
1568,6,Walking,Negative,-10.12,0.39,1.43,1.00,-36.81,10.81,215.50,-73.87,-69.00,-0.35,-2.07,0.39
1589,6,Walking,Negative,-9.40,0.60,1.25,27.62,-43.06,3.44,216.19,-73.50,-67.00,0.52,-1.11,-0.35
1609,6,Walking,Negative,-8.66,1.95,0.67,51.00,-46.69,0.88,217.31,-73.12,-65.31,0.96,-0.20,-0.52
1629,6,Walking,Negative,-8.25,2.82,0.57,56.81,-46.31,2.50,218.31,-72.69,-63.88,1.48,0.66,-0.58
1649,6,Walking,Negative,-7.72,3.38,0.89,47.81,-39.69,7.50,219.06,-72.19,-62.94,1.65,0.67,-0.35
1669,6,Walking,Negative,-8.08,3.12,1.32,33.19,-29.12,14.00,219.38,-71.69,-62.56,0.71,0.12,-0.05
1689,6,Walking,Negative,-9.11,2.51,1.33,20.75,-19.37,17.94,219.44,-71.19,-62.44,-0.17,-0.66,-0.04
1710,6,Walking,Negative,-9.66,1.55,1.43,19.50,-20.06,17.00,219.56,-70.75,-62.25,-0.38,-1.32,-0.10
1729,6,Walking,Negative,-9.52,1.30,1.48,30.00,-25.81,13.38,220.00,-70.25,-61.88,-0.14,-1.66,0.03
1750,6,Walking,Negative,-9.24,1.74,1.41,45.56,-31.19,9.19,220.75,-69.87,-61.50,-0.21,-0.96,-0.04
1769,6,Walking,Negative,-9.60,1.98,1.62,52.44,-30.06,4.56,221.63,-69.50,-61.31,-0.30,-0.98,-0.37
1789,6,Walking,Negative,-9.37,2.02,1.23,57.31,-30.12,1.88,222.69,-69.19,-61.13,-0.15,-1.02,-0.40
1809,6,Walking,Negative,-9.24,2.13,1.30,60.44,-26.94,-0.88,223.75,-69.00,-61.13,0.27,-0.69,-0.46
1829,6,Walking,Negative,-8.67,2.57,1.28,62.06,-23.69,-3.63,224.94,-68.87,-61.19,0.61,-0.40,-0.39
1850,6,Walking,Negative,-8.48,2.83,1.35,57.19,-16.69,-6.88,226.00,-68.87,-61.44,0.61,-0.24,-0.27
1869,6,Walking,Negative,-8.66,2.86,1.51,48.81,-8.75,-12.00,227.00,-69.00,-61.69,0.38,-0.21,-0.08
1890,6,Walking,Negative,-9.22,2.99,1.84,39.38,-2.88,-17.31,227.94,-69.31,-61.88,-0.20,0.00,0.30
1909,6,Walking,Negative,-9.58,3.07,1.90,30.00,-0.06,-23.12,228.88,-69.75,-61.81,-0.58,0.11,0.35
1930,6,Walking,Negative,-10.32,2.90,1.90,19.81,0.75,-29.81,229.75,-70.31,-61.38,-1.43,-0.24,0.21
1950,6,Walking,Negative,-11.23,2.41,1.64,13.13,-1.12,-37.69,230.75,-70.94,-60.44,-3.31,-0.83,0.01
1970,6,Walking,Negative,-13.01,1.80,1.47,15.00,-6.19,-47.06,232.00,-71.69,-58.94,-3.99,-0.89,-0.28
1990,6,Walking,Negative,-13.40,1.71,1.20,29.06,-13.88,-54.13,233.69,-72.44,-57.13,-3.70,-0.72,-0.40
2010,6,Walking,Negative,-12.60,1.88,1.14,46.25,-15.69,-58.44,235.69,-73.25,-55.25,-2.63,-0.17,-0.36
2030,6,Walking,Negative,-10.61,2.79,1.62,56.44,-8.06,-61.06,237.81,-74.12,-53.69,-0.43,0.92,0.07
2051,6,Walking,Negative,-9.14,3.29,1.74,57.19,3.13,-60.13,239.81,-75.12,-52.63,0.98,1.47,0.33
2070,6,Walking,Negative,-7.27,3.73,2.18,45.94,13.88,-55.88,241.50,-76.12,-51.88,2.65,1.89,0.50
2091,6,Walking,Negative,-6.68,3.55,1.91,29.87,20.50,-43.81,242.56,-77.00,-51.69,2.90,1.49,0.87
2110,6,Walking,Negative,-6.82,2.30,2.14,9.00,23.37,-28.19,243.13,-77.62,-52.06,2.58,0.34,0.78
2130,6,Walking,Negative,-7.27,1.51,2.14,0.44,16.69,-11.00,243.19,-77.94,-52.63,1.27,-0.69,1.09
2150,6,Walking,Negative,-9.04,0.83,2.59,1.19,5.00,2.88,243.13,-77.81,-53.06,-0.21,-0.97,1.54
2170,6,Walking,Negative,-10.33,0.58,2.84,14.06,-15.25,11.50,243.25,-77.37,-52.56,-0.96,-1.31,1.49
2191,6,Walking,Negative,-10.37,0.16,2.62,32.06,-41.75,18.00,243.63,-76.50,-51.19,-0.54,-1.60,0.90
2210,6,Walking,Negative,-9.78,0.44,2.31,48.50,-56.25,21.44,244.25,-75.50,-49.81,-0.33,-0.95,0.66
2231,6,Walking,Negative,-9.77,1.05,2.36,58.31,-54.63,16.12,245.13,-74.62,-48.69,-0.13,-0.85,0.71
2250,6,Walking,Negative,-8.98,1.43,2.07,68.37,-49.94,5.06,246.38,-74.00,-47.69,0.90,-0.19,0.23
2271,6,Walking,Negative,-8.12,2.25,1.99,73.94,-40.94,-4.00,247.69,-73.56,-47.06,1.58,0.32,0.11
2291,6,Walking,Negative,-7.61,2.32,2.16,67.69,-25.75,-4.81,248.88,-73.31,-47.13,1.65,0.54,0.30
2311,6,Walking,Negative,-7.83,2.72,2.23,60.75,-10.56,-1.63,249.81,-73.25,-47.88,1.50,0.75,0.34
2331,6,Walking,Negative,-7.96,2.84,2.27,48.75,-2.13,5.31,250.38,-73.12,-48.94,1.33,0.60,0.53
2351,6,Walking,Negative,-8.22,2.64,2.49,34.75,1.25,9.63,250.75,-73.00,-50.06,0.87,0.15,0.81
2371,6,Walking,Negative,-8.55,2.03,2.60,27.19,-2.25,8.38,251.00,-72.81,-50.69,0.86,-0.33,0.70
2391,6,Walking,Negative,-8.43,1.60,2.60,26.25,-8.56,4.81,251.38,-72.62,-50.88,1.02,-1.17,0.79
2411,6,Walking,Negative,-8.15,1.06,2.44,37.50,-13.38,2.00,252.06,-72.44,-51.06,1.07,-0.97,0.39
2432,6,Walking,Negative,-8.74,1.52,2.11,50.56,-13.81,0.50,252.94,-72.31,-51.63,1.02,-0.35,0.39
2451,6,Walking,Negative,-8.75,2.09,1.72,60.88,-12.63,-0.37,253.94,-72.12,-52.06,1.01,-0.21,-0.58
2471,6,Walking,Negative,-8.71,2.40,2.24,57.94,-12.06,3.69,254.88,-71.87,-52.81,0.42,0.37,-0.51
2491,6,Walking,Negative,-8.26,2.47,1.27,65.50,-19.31,4.25,255.81,-71.69,-53.56,-0.33,0.48,0.30
2511,6,Walking,Negative,-10.26,2.95,1.79,64.62,-5.13,2.75,256.81,-71.56,-54.69,-0.99,0.27,0.24
2532,6,Walking,Negative,-10.44,2.57,2.07,63.06,-1.81,2.06,257.81,-71.62,-56.13,-2.62,0.41,-0.11
2551,6,Walking,Negative,-12.62,3.03,2.19,65.00,16.87,-2.25,258.75,-71.81,-57.81,-2.52,-0.23,1.40
2572,6,Walking,Negative,-13.56,4.46,1.91,62.31,17.25,-3.19,259.56,-71.94,-59.19,-2.15,0.90,1.65
2592,6,Walking,Negative,-10.59,3.98,2.31,41.69,8.25,-1.44,260.19,-72.00,-60.31,-0.69,1.20,0.42
2612,6,Walking,Negative,-9.23,3.44,2.47,24.87,9.69,-3.13,260.56,-72.19,-61.25,0.23,1.05,0.96
2632,6,Walking,Negative,-8.92,3.37,2.57,9.94,11.00,-2.44,260.63,-72.31,-61.88,0.33,0.68,1.18
2652,6,Walking,Negative,-9.10,3.27,2.21,-3.69,4.94,2.94,260.38,-72.25,-62.06,-0.42,0.97,0.61
2672,6,Walking,Negative,-9.05,2.37,2.29,-26.00,-5.94,8.31,259.88,-72.06,-61.75,-1.27,0.03,1.06
2692,6,Walking,Negative,-11.84,1.57,2.93,-18.81,-5.38,10.38,259.44,-71.81,-61.13,-2.34,-0.99,1.08
2712,6,Walking,Negative,-11.97,1.75,2.15,-7.38,-25.75,15.13,259.19,-71.25,-60.06,-2.92,-1.33,0.95
2733,6,Walking,Negative,-11.96,1.18,2.43,6.63,-38.81,22.62,259.13,-70.44,-58.81,-2.43,-1.78,0.47
2752,6,Walking,Negative,-11.35,1.14,1.87,26.00,-57.38,19.62,259.50,-69.50,-57.13,-1.44,-1.89,0.09
2773,6,Walking,Negative,-10.33,1.07,1.79,41.25,-67.06,15.25,260.25,-68.50,-55.56,-0.83,-1.76,-0.33
2793,6,Walking,Negative,-9.26,1.45,1.86,58.13,-69.00,11.31,261.31,-67.56,-54.38,0.18,-1.43,-0.22
2812,6,Walking,Negative,-8.62,1.83,1.87,71.56,-63.75,10.50,262.44,-66.75,-53.81,0.49,-1.14,-0.49
2833,6,Walking,Negative,-8.74,2.16,2.00,76.81,-54.81,9.69,263.63,-66.00,-53.63,-0.01,-0.91,-0.11
2852,6,Walking,Negative,-9.45,2.82,2.32,75.94,-49.81,6.44,264.88,-65.31,-53.50,-1.43,0.33,0.04
2873,6,Walking,Negative,-11.56,4.30,2.77,65.50,-50.06,2.88,265.94,-64.69,-53.06,-2.61,0.88,-0.07
2892,6,Walking,Negative,-11.24,3.75,2.12,54.50,-60.38,7.38,266.81,-63.81,-52.31,-2.15,-0.80,-0.43
2913,6,Walking,Negative,-10.91,2.20,2.04,47.06,-62.38,13.81,267.50,-62.81,-51.69,-2.10,-1.55,-0.78
2933,6,Walking,Negative,-10.62,1.81,1.94,56.50,-65.69,19.75,268.25,-61.69,-51.44,-1.37,-1.50,-0.62
2953,6,Walking,Negative,-9.97,2.65,2.58,68.44,-65.75,24.25,269.06,-60.56,-51.56,-1.59,-0.37,-0.24
2973,6,Walking,Negative,-10.67,5.21,2.86,70.62,-64.87,22.00,269.88,-59.44,-51.56,-2.46,1.73,-0.24
2993,6,Walking,Negative,-11.18,5.82,2.86,52.38,-66.19,17.31,270.56,-58.44,-51.06,-2.99,1.52,-0.13
3013,6,Walking,Negative,-11.08,4.41,3.09,25.56,-67.25,11.94,271.00,-57.44,-50.13,-2.47,-0.22,-0.25
3034,6,Walking,Negative,-10.42,3.44,3.10,15.50,-71.06,7.88,271.50,-56.44,-48.94,-2.00,-0.84,-0.40
3053,6,Walking,Negative,-9.73,3.32,3.70,18.81,-73.37,3.00,272.13,-55.44,-47.75,-1.71,-0.42,0.26
3074,6,Walking,Negative,-9.92,4.02,4.04,26.62,-71.69,-2.25,272.94,-54.56,-46.81,-1.67,0.04,-0.19
3093,6,Walking,Negative,-9.61,4.23,3.63,30.94,-73.06,-7.38,273.88,-53.69,-45.81,-1.69,0.05,-0.15
3114,6,Walking,Negative,-9.37,4.17,4.09,27.69,-70.75,-14.94,274.94,-52.94,-44.75,-0.67,0.07,-0.16
3133,6,Walking,Negative,-7.98,4.24,4.11,31.81,-70.69,-20.12,276.06,-52.31,-43.75,0.15,0.15,0.01
3153,6,Walking,Negative,-7.43,4.38,4.51,28.00,-64.69,-25.37,277.25,-51.75,-42.69,0.49,0.53,0.48
3174,6,Walking,Negative,-7.35,4.76,4.91,26.37,-59.50,-27.81,278.38,-51.25,-41.75,0.06,0.63,0.48
3193,6,Walking,Negative,-7.50,4.73,5.29,21.94,-57.94,-28.25,279.44,-50.75,-40.75,0.35,0.69,0.39
3214,6,Walking,Negative,-7.04,4.52,4.87,26.00,-62.00,-24.37,280.50,-50.13,-39.88,0.69,0.14,-0.12
3234,6,Walking,Negative,-6.57,3.49,4.63,25.81,-65.87,-18.69,281.44,-49.38,-39.13,1.01,-0.64,-0.42
3254,6,Walking,Negative,-6.31,3.50,4.42,28.56,-70.94,-20.19,282.50,-48.56,-38.31,0.82,0.29,-0.46
3274,6,Walking,Negative,-6.59,4.63,4.64,27.50,-71.69,-23.87,283.63,-47.69,-37.44,0.61,0.96,-0.49
3294,6,Walking,Negative,-6.57,5.11,4.76,22.50,-70.37,-19.69,284.50,-46.88,-36.69,0.89,0.96,-0.85
3314,6,Walking,Negative,-6.18,4.86,4.37,15.25,-64.75,-17.37,285.25,-46.06,-35.88,1.00,0.76,-1.05
3334,6,Walking,Negative,-6.11,4.56,4.58,2.31,-56.69,-18.25,285.88,-45.44,-34.88,0.62,0.43,-0.48
3354,6,Walking,Negative,-6.42,4.14,5.32,-12.31,-49.38,-20.00,286.38,-44.88,-33.75,0.35,-0.06,-0.42
3375,6,Walking,Negative,-6.90,2.73,5.49,-22.69,-46.88,-20.06,286.81,-44.31,-32.44,-0.19,-1.59,-0.36
3394,6,Walking,Negative,-7.07,1.67,5.52,-23.00,-48.44,-19.69,287.25,-43.69,-31.25,-0.27,-2.55,-0.46
3415,6,Walking,Negative,-6.75,0.28,5.75,-9.69,-52.06,-18.19,287.81,-43.00,-30.44,0.18,-3.53,-0.29
3434,6,Walking,Negative,-6.33,0.28,6.04,12.44,-53.00,-18.37,288.50,-42.38,-30.00,-0.02,-2.05,0.27
3455,6,Walking,Negative,-7.16,2.26,6.85,30.12,-44.81,-22.25,289.44,-41.81,-29.87,-0.85,-0.78,0.65
3475,6,Walking,Negative,-7.22,3.33,6.69,35.63,-43.00,-22.75,290.31,-41.31,-29.87,-0.27,-0.27,-0.30
3494,6,Walking,Negative,-6.58,3.12,6.23,27.87,-40.50,-16.69,290.94,-40.81,-29.75,0.02,-0.63,-0.24
3515,6,Walking,Negative,-6.28,3.07,6.11,16.31,-43.63,-12.75,291.50,-40.13,-29.50,0.51,-0.39,-0.38
3534,6,Walking,Negative,-5.71,3.77,6.28,4.44,-47.38,-9.50,291.88,-39.44,-29.00,0.59,0.47,-0.10
3555,6,Walking,Negative,-4.98,4.17,6.33,-12.56,-49.88,-3.63,292.00,-38.63,-28.25,1.33,0.27,-0.53
3575,6,Walking,Negative,-4.73,3.22,6.35,-31.06,-43.81,4.25,291.81,-37.88,-27.44,0.96,-1.15,-0.14
3595,6,Walking,Negative,-5.49,1.12,7.34,-31.25,-35.25,7.50,291.63,-37.19,-26.81,0.26,-2.32,0.15
3615,6,Walking,Negative,-5.74,1.53,6.85,1.50,-37.06,8.69,291.69,-36.44,-26.81,-0.04,-1.72,-0.04
3635,6,Walking,Negative,-5.77,2.14,7.11,21.75,-40.56,9.81,291.81,-35.63,-27.12,0.21,-1.34,-0.10
3655,6,Walking,Negative,-5.33,2.59,7.00,30.87,-44.81,5.06,292.19,-34.88,-27.50,-0.26,-0.83,0.13
3675,6,Walking,Negative,-5.89,3.05,7.17,32.19,-44.94,-0.88,292.56,-34.06,-27.81,-0.20,-0.59,-0.03
3695,6,Walking,Negative,-5.54,3.46,6.94,31.19,-48.44,-2.13,293.00,-33.25,-28.12,-0.21,-0.91,-0.02
3716,6,Walking,Negative,-5.54,2.85,7.27,25.25,-46.19,-2.00,293.44,-32.50,-28.31,-0.08,-0.69,-0.69
3735,6,Walking,Negative,-5.32,3.51,6.84,27.31,-47.19,-3.50,293.88,-31.75,-28.44,0.41,-0.60,0.12
3756,6,Walking,Negative,-4.13,3.17,7.11,14.63,-49.00,-5.19,294.25,-30.94,-28.37,1.53,-1.07,-0.68
3775,6,Walking,Negative,-3.34,2.37,7.48,13.31,-44.81,-9.69,294.75,-30.31,-28.25,1.59,-1.34,0.10
3796,6,Walking,Negative,-3.36,3.30,7.14,19.44,-40.69,-17.37,295.44,-29.81,-28.31,1.91,-0.08,-0.99
3816,6,Walking,Negative,-4.54,2.52,6.22,26.62,-23.37,-19.31,296.06,-29.69,-28.62,-0.73,-1.71,-0.66
3835,6,Walking,Negative,-5.32,1.57,7.53,43.94,-16.62,-22.12,296.88,-29.56,-29.56,0.59,-1.64,-1.32
3856,6,Walking,Negative,-4.40,2.78,5.59,116.25,-10.88,-14.63,297.81,-29.62,-31.81,-0.21,-1.24,-1.25
3875,6,Walking,Negative,-5.03,3.18,6.96,144.44,3.69,-0.75,298.63,-29.62,-34.88,0.79,-0.15,-1.44
3896,6,Walking,Negative,-4.92,5.13,4.48,196.94,16.12,12.50,299.31,-29.81,-39.06,-0.70,-0.60,-1.34
3916,6,Walking,Negative,-7.46,4.93,5.35,207.81,35.63,18.50,300.00,-30.06,-43.63,-2.90,-0.64,-0.37
3936,6,Walking,Negative,-7.68,5.35,5.49,226.94,11.44,12.88,301.19,-30.00,-48.19,-1.96,1.06,-0.85
3956,6,Walking,Negative,-6.72,11.19,6.22,214.50,-11.25,0.19,302.56,-29.81,-51.75,-0.88,6.70,0.86
3976,6,Walking,Negative,-4.80,13.69,3.85,127.87,-28.06,4.63,303.25,-29.37,-53.38,0.55,5.05,-2.06
3996,6,Walking,Negative,-4.73,6.45,6.02,-2.00,-17.25,1.69,303.38,-29.25,-53.06,-1.07,0.18,0.15
4016,6,Walking,Negative,-5.50,7.84,4.41,-24.62,-25.31,-11.81,303.63,-29.06,-52.13,0.99,1.73,-2.99
4036,6,Walking,Negative,-3.90,8.22,0.75,-53.88,-17.06,0.63,303.25,-29.00,-50.81,-0.42,-1.36,-3.11
4057,6,Walking,Negative,-5.37,3.95,4.83,-109.19,14.13,-10.19,302.88,-29.37,-48.94,-0.52,-2.27,-1.57
4076,6,Walking,Negative,-5.08,3.82,4.28,-61.56,1.19,-27.81,303.13,-29.81,-47.56,0.02,-2.30,-0.91
4097,6,Walking,Negative,-4.49,4.87,5.05,-56.19,-0.56,-40.00,303.56,-30.37,-46.13,0.44,-0.55,-0.38
4116,6,Walking,Negative,-4.48,6.49,5.30,-49.56,-0.44,-42.44,304.06,-31.00,-44.88,0.18,0.15,-0.80
4136,6,Walking,Negative,-4.72,4.98,6.09,-63.31,3.94,-49.50,304.63,-31.81,-43.25,0.34,-1.28,-0.29
