timestamp,subject,activity,label,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,euler_x,euler_y,euler_z,linear_x,linear_y,linear_z
382,3,RunningGesture,Positive,-0.90,2.44,10.62,-1.69,-39.56,-14.63,321.06,-2.38,-13.75,-0.47,0.18,1.21
402,3,RunningGesture,Positive,-0.68,2.56,10.50,-3.50,-40.31,-14.06,321.44,-1.69,-13.63,-0.17,-0.07,1.03
422,3,RunningGesture,Positive,-0.35,2.13,10.49,-9.75,-42.25,-14.06,321.81,-0.94,-13.38,-0.12,-0.08,0.85
442,3,RunningGesture,Positive,-0.16,2.15,10.43,-13.00,-45.31,-16.37,322.25,-0.12,-13.13,-0.06,-0.18,0.81
462,3,RunningGesture,Positive,-0.07,1.86,10.19,-12.94,-45.13,-16.19,322.63,0.56,-12.94,-0.10,-0.53,0.51
482,3,RunningGesture,Positive,-0.01,1.61,10.03,-6.88,-46.19,-16.06,323.06,1.37,-12.81,-0.20,-0.58,0.20
502,3,RunningGesture,Positive,0.12,1.57,9.73,5.06,-47.31,-16.12,323.44,2.25,-13.00,-0.21,-0.59,0.14
522,3,RunningGesture,Positive,0.36,1.84,9.46,21.19,-48.19,-15.38,323.88,3.06,-13.56,-0.07,-0.17,-0.24
543,3,RunningGesture,Positive,0.57,2.38,8.95,37.81,-48.75,-14.25,324.19,3.94,-14.38,0.02,0.18,-0.77
562,3,RunningGesture,Positive,0.91,3.25,8.13,52.00,-45.50,-11.75,324.50,4.69,-15.44,0.20,1.05,-1.56
583,3,RunningGesture,Positive,1.29,4.20,7.42,50.25,-43.63,-11.00,324.81,5.44,-16.37,0.50,1.95,-2.25
602,3,RunningGesture,Positive,1.79,5.32,6.68,32.63,-36.13,-9.00,325.00,6.00,-16.87,0.84,2.40,-2.64
623,3,RunningGesture,Positive,1.97,4.97,6.56,0.56,-23.44,-5.06,325.19,6.38,-16.75,0.73,1.20,-2.63
642,3,RunningGesture,Positive,1.78,3.59,6.56,-27.62,-9.75,-1.88,325.25,6.50,-16.19,0.77,0.52,-2.82
662,3,RunningGesture,Positive,1.79,3.05,6.54,-39.50,-0.81,-2.13,325.38,6.44,-15.38,0.73,0.23,-2.99
683,3,RunningGesture,Positive,1.90,2.76,6.33,-37.75,5.38,-2.50,325.44,6.31,-14.69,0.99,0.13,-3.23
702,3,RunningGesture,Positive,2.29,2.14,6.20,-31.56,11.31,-0.37,325.38,6.06,-14.13,1.15,-0.42,-3.14
723,3,RunningGesture,Positive,2.15,1.80,6.38,-23.12,19.00,1.31,325.38,5.69,-13.69,1.17,-0.45,-3.11
742,3,RunningGesture,Positive,2.14,2.19,6.44,-10.38,23.87,1.81,325.25,5.25,-13.56,1.19,0.13,-3.00
763,3,RunningGesture,Positive,1.99,2.62,6.63,1.06,29.81,1.88,325.13,4.69,-13.56,1.25,0.59,-2.93
783,3,RunningGesture,Positive,2.05,3.29,6.63,5.56,33.19,4.50,324.94,4.00,-13.69,1.35,1.00,-2.86
803,3,RunningGesture,Positive,1.92,3.07,6.85,1.37,40.31,6.69,324.69,3.25,-13.63,0.91,-0.09,-2.18
823,3,RunningGesture,Positive,1.41,1.82,7.27,0.31,46.75,10.88,324.38,2.44,-13.69,0.87,-0.85,-1.76
843,3,RunningGesture,Positive,1.33,1.47,7.61,15.19,46.69,10.81,324.06,1.63,-14.06,0.77,-0.12,-1.69
863,3,RunningGesture,Positive,1.16,2.76,7.67,41.50,41.13,8.56,323.81,0.94,-15.00,1.07,0.47,-1.80
884,3,RunningGesture,Positive,1.29,2.91,7.63,58.31,37.69,7.75,323.56,0.25,-16.12,1.12,-0.07,-1.60
903,3,RunningGesture,Positive,1.01,2.47,7.93,62.00,40.06,7.31,323.31,-0.37,-17.37,0.98,-0.41,-1.22
924,3,RunningGesture,Positive,0.66,3.21,8.46,68.56,39.88,5.13,323.06,-1.06,-18.75,0.75,0.33,-0.76
943,3,RunningGesture,Positive,0.51,3.63,8.58,74.19,37.50,3.81,322.94,-1.75,-20.19,0.80,0.38,-0.54
964,3,RunningGesture,Positive,0.27,3.94,8.95,71.37,38.38,3.94,322.69,-2.44,-21.56,0.54,0.18,0.14
984,3,RunningGesture,Positive,-0.02,3.70,9.67,65.94,41.75,4.31,322.50,-3.13,-22.81,-0.16,-0.58,1.16
1003,3,RunningGesture,Positive,-0.46,3.29,9.85,62.69,44.69,3.81,322.31,-3.88,-24.06,-0.04,-0.78,0.90
1024,3,RunningGesture,Positive,-0.90,3.34,9.83,66.06,43.06,1.69,322.19,-4.63,-25.37,-0.22,-0.42,0.88
1043,3,RunningGesture,Positive,-1.18,3.63,9.54,68.06,41.81,1.37,322.00,-5.38,-26.75,-0.21,-1.00,0.85
1064,3,RunningGesture,Positive,-1.35,3.38,9.82,68.00,43.56,1.44,321.81,-6.13,-28.12,-0.97,-0.78,1.67
1084,3,RunningGesture,Positive,-2.10,4.42,10.13,72.06,43.38,0.44,321.69,-6.81,-29.56,-0.73,0.05,1.30
1104,3,RunningGesture,Positive,-1.91,5.32,9.34,72.19,40.38,1.12,321.56,-7.50,-31.00,-0.61,0.06,0.99
1124,3,RunningGesture,Positive,-1.91,4.94,9.33,58.00,44.75,3.19,321.31,-8.19,-32.13,-0.58,-0.39,1.12
1144,3,RunningGesture,Positive,-2.13,4.26,9.18,44.13,50.56,4.69,321.00,-9.00,-33.00,-0.67,-1.26,1.32
1164,3,RunningGesture,Positive,-2.25,4.01,9.29,37.81,55.31,5.56,320.63,-9.88,-33.88,-0.94,-1.68,1.15
1185,3,RunningGesture,Positive,-2.79,3.46,9.34,42.88,58.13,6.31,320.25,-10.75,-34.88,-1.14,-1.94,1.39
1204,3,RunningGesture,Positive,-3.07,3.99,9.22,55.13,58.81,5.06,319.94,-11.56,-36.19,-1.25,-0.27,1.28
1225,3,RunningGesture,Positive,-3.09,5.88,8.66,63.31,56.25,3.13,319.63,-12.44,-37.50,-0.81,0.24,0.80
1244,3,RunningGesture,Positive,-2.72,6.04,8.19,50.44,57.88,3.00,319.31,-13.31,-38.50,-0.49,-0.20,0.89
1265,3,RunningGesture,Positive,-3.01,5.47,8.50,26.94,64.12,2.19,318.88,-14.25,-39.19,-0.58,-0.71,1.08
1285,3,RunningGesture,Positive,-2.99,5.11,8.53,17.19,66.31,0.56,318.50,-15.25,-39.69,-0.38,-0.73,0.71
1304,3,RunningGesture,Positive,-3.44,5.05,8.28,16.19,66.19,-1.31,318.13,-16.25,-40.25,-0.63,-0.65,0.90
1325,3,RunningGesture,Positive,-3.66,6.46,8.29,18.06,66.25,-3.25,317.75,-17.25,-40.81,-0.77,0.78,1.16
1344,3,RunningGesture,Positive,-3.87,7.21,8.36,10.19,63.94,-3.25,317.38,-18.25,-41.19,-0.89,1.14,1.31
1365,3,RunningGesture,Positive,-4.13,7.08,8.24,-6.06,62.38,-0.69,316.94,-19.12,-41.25,-0.96,0.73,1.42
1384,3,RunningGesture,Positive,-4.11,6.63,8.31,-20.37,57.94,0.81,316.44,-19.94,-41.13,-0.78,0.02,1.37
1405,3,RunningGesture,Positive,-4.12,5.83,8.31,-25.50,51.75,1.50,315.94,-20.62,-40.88,-0.70,-0.37,1.40
1425,3,RunningGesture,Positive,-4.19,5.59,8.38,-20.06,44.81,1.50,315.56,-21.25,-40.75,-0.92,-0.01,1.64
1445,3,RunningGesture,Positive,-4.53,6.18,8.48,-9.06,36.94,0.81,315.25,-21.75,-40.81,-0.84,0.36,1.41
1465,3,RunningGesture,Positive,-4.38,6.37,8.22,-3.81,28.62,0.50,315.06,-22.12,-40.88,-0.69,0.37,1.28
1485,3,RunningGesture,Positive,-4.49,6.37,8.24,-4.25,20.62,-0.44,314.94,-22.44,-40.88,-0.70,0.41,1.40
1505,3,RunningGesture,Positive,-4.39,6.22,8.19,-3.75,12.44,-1.88,314.94,-22.62,-40.75,-0.53,0.19,1.34
1526,3,RunningGesture,Positive,-4.26,5.99,8.15,-1.25,4.63,-3.00,315.00,-22.69,-40.63,-0.37,0.01,1.19
1545,3,RunningGesture,Positive,-4.06,5.78,7.91,3.56,-2.31,-4.88,315.13,-22.75,-40.69,-0.24,-0.09,1.02
1566,3,RunningGesture,Positive,-3.98,5.90,7.78,10.19,-8.13,-6.88,315.38,-22.69,-40.81,-0.07,0.22,0.85
1585,3,RunningGesture,Positive,-3.83,6.32,7.65,15.50,-13.44,-8.00,315.69,-22.56,-41.00,-0.01,0.50,0.77
1606,3,RunningGesture,Positive,-3.75,6.49,7.60,15.38,-16.94,-7.63,316.06,-22.44,-41.19,0.04,0.48,0.73
1626,3,RunningGesture,Positive,-3.69,6.37,7.61,11.75,-18.56,-7.31,316.38,-22.25,-41.25,-0.02,0.32,0.77
1645,3,RunningGesture,Positive,-3.72,6.27,7.64,9.88,-20.25,-6.75,316.69,-22.00,-41.25,0.02,0.27,0.71
1666,3,RunningGesture,Positive,-3.61,6.25,7.52,11.13,-22.37,-5.31,317.00,-21.69,-41.31,0.06,0.24,0.65
1685,3,RunningGesture,Positive,-3.53,6.36,7.49,12.31,-23.37,-3.88,317.25,-21.37,-41.38,0.04,0.30,0.63
1706,3,RunningGesture,Positive,-3.53,6.37,7.49,12.25,-23.69,-2.25,317.50,-21.00,-41.44,0.00,0.37,0.64
1726,3,RunningGesture,Positive,-3.46,6.47,7.42,9.94,-23.69,-0.12,317.69,-20.69,-41.50,0.00,0.34,0.57
1746,3,RunningGesture,Positive,-3.47,6.38,7.40,5.63,-22.37,1.56,317.81,-20.31,-41.50,-0.04,0.22,0.46
1766,3,RunningGesture,Positive,-3.40,6.26,7.37,2.44,-21.75,2.94,317.94,-19.94,-41.44,-0.01,0.13,0.46
1786,3,RunningGesture,Positive,-3.38,6.16,7.37,0.19,-20.75,4.69,317.94,-19.56,-41.38,-0.04,-0.06,0.43
1806,3,RunningGesture,Positive,-3.32,6.00,7.40,-0.88,-19.06,6.19,317.94,-19.25,-41.25,-0.07,-0.10,0.41
1826,3,RunningGesture,Positive,-3.33,5.96,7.40,-0.44,-17.50,7.06,317.94,-18.87,-41.13,-0.13,-0.13,0.33
1846,3,RunningGesture,Positive,-3.27,5.98,7.31,0.00,-15.94,7.31,317.94,-18.56,-41.06,-0.13,-0.05,0.32
1867,3,RunningGesture,Positive,-3.30,6.06,7.31,-0.56,-14.13,7.56,317.88,-18.31,-41.00,-0.18,0.00,0.33
1886,3,RunningGesture,Positive,-3.20,6.16,7.29,-2.06,-12.06,8.19,317.81,-18.00,-40.94,-0.16,0.04,0.23
1907,3,RunningGesture,Positive,-3.21,6.03,7.30,-4.38,-10.25,9.06,317.69,-17.75,-40.81,-0.22,-0.10,0.26
1926,3,RunningGesture,Positive,-3.23,6.01,7.31,-5.94,-8.31,9.63,317.56,-17.56,-40.69,-0.24,-0.13,0.29
1947,3,RunningGesture,Positive,-3.23,5.97,7.39,-6.31,-6.69,10.31,317.38,-17.37,-40.56,-0.30,-0.10,0.31
1967,3,RunningGesture,Positive,-3.22,6.03,7.38,-6.19,-5.44,10.63,317.19,-17.19,-40.44,-0.36,-0.05,0.31
1986,3,RunningGesture,Positive,-3.27,6.04,7.40,-7.19,-4.69,10.69,317.00,-17.00,-40.31,-0.40,-0.03,0.21
2007,3,RunningGesture,Positive,-3.23,6.05,7.39,-8.38,-4.50,9.88,316.88,-16.87,-40.13,-0.39,0.00,0.29
2026,3,RunningGesture,Positive,-3.24,6.00,7.46,-10.19,-4.75,9.00,316.69,-16.69,-39.94,-0.41,-0.09,0.29
2047,3,RunningGesture,Positive,-3.17,5.84,7.42,-10.50,-5.56,8.06,316.56,-16.56,-39.75,-0.37,-0.14,0.22
2067,3,RunningGesture,Positive,-3.15,5.82,7.40,-9.38,-6.56,7.38,316.50,-16.44,-39.56,-0.32,-0.17,0.12
2087,3,RunningGesture,Positive,-2.98,5.81,7.34,-7.19,-8.06,7.00,316.38,-16.25,-39.38,-0.19,-0.13,0.05
2107,3,RunningGesture,Positive,-2.90,5.92,7.31,-5.50,-8.69,6.19,316.31,-16.06,-39.25,-0.16,-0.02,0.07
2127,3,RunningGesture,Positive,-2.85,6.04,7.39,-6.13,-8.50,5.56,316.25,-15.88,-39.13,-0.15,0.08,0.05
2147,3,RunningGesture,Positive,-2.82,6.03,7.32,-8.13,-8.38,5.00,316.19,-15.69,-38.94,-0.05,-0.06,-0.04
2167,3,RunningGesture,Positive,-2.68,5.76,7.34,-9.50,-7.81,4.63,316.13,-15.56,-38.75,-0.05,-0.18,0.00
2187,3,RunningGesture,Positive,-2.69,5.68,7.42,-8.50,-7.19,4.06,316.06,-15.38,-38.63,-0.02,-0.22,0.03
2208,3,RunningGesture,Positive,-2.59,5.73,7.41,-4.31,-6.88,3.75,316.06,-15.25,-38.56,0.02,-0.07,0.04
2227,3,RunningGesture,Positive,-2.57,5.90,7.54,-1.63,-6.38,3.06,316.00,-15.13,-38.50,0.01,0.04,0.13
2248,3,RunningGesture,Positive,-2.55,5.89,7.54,-1.75,-6.06,2.69,316.00,-15.00,-38.44,0.03,-0.06,0.09
2267,3,RunningGesture,Positive,-2.45,5.70,7.50,-2.94,-6.00,3.06,316.00,-14.88,-38.38,0.08,-0.18,0.14
2288,3,RunningGesture,Positive,-2.41,5.67,7.66,-2.13,-5.94,2.44,316.00,-14.75,-38.31,0.05,-0.16,0.31
2308,3,RunningGesture,Positive,-2.44,5.83,7.86,0.00,-6.13,1.81,316.00,-14.63,-38.25,0.00,0.00,0.46
2327,3,RunningGesture,Positive,-2.47,5.93,7.87,1.06,-6.44,1.25,316.00,-14.50,-38.25,0.06,0.14,0.35
2348,3,RunningGesture,Positive,-2.33,6.07,7.84,0.81,-7.81,1.37,316.00,-14.38,-38.25,0.15,0.25,0.38
2367,3,RunningGesture,Positive,-2.27,6.16,7.83,-1.19,-8.19,2.31,316.00,-14.19,-38.19,0.12,0.35,0.49
2388,3,RunningGesture,Positive,-2.26,6.26,7.92,-3.56,-8.06,3.06,316.00,-14.00,-38.13,0.09,0.31,0.46
2408,3,RunningGesture,Positive,-2.34,6.13,7.96,-5.50,-8.00,5.06,315.94,-13.81,-38.00,0.00,0.17,0.46
2428,3,RunningGesture,Positive,-2.38,6.00,7.98,-5.63,-8.13,6.88,315.81,-13.56,-37.88,-0.11,0.13,0.49
2448,3,RunningGesture,Positive,-2.39,6.07,7.98,-3.50,-9.75,8.63,315.69,-13.31,-37.81,-0.08,0.31,0.42
2468,3,RunningGesture,Positive,-2.26,6.31,7.91,-1.81,-11.31,10.44,315.56,-13.00,-37.81,0.01,0.60,0.31
2488,3,RunningGesture,Positive,-2.16,6.44,7.87,-4.06,-11.63,12.13,315.38,-12.69,-37.69,-0.03,0.47,0.32
2509,3,RunningGesture,Positive,-2.15,6.14,7.90,-9.25,-11.00,14.00,315.13,-12.31,-37.50,-0.01,-0.09,0.30
2528,3,RunningGesture,Positive,-2.12,5.68,7.91,-10.81,-11.06,14.69,314.88,-12.00,-37.38,-0.05,-0.21,0.21
2549,3,RunningGesture,Positive,-2.12,5.60,7.85,-7.69,-12.69,14.38,314.69,-11.63,-37.25,-0.03,-0.14,0.10
2568,3,RunningGesture,Positive,-1.99,5.68,7.71,-4.13,-14.56,13.69,314.50,-11.25,-37.19,-0.03,-0.14,0.00
2589,3,RunningGesture,Positive,-1.93,5.67,7.60,-3.25,-14.75,12.69,314.38,-10.88,-37.13,-0.07,-0.32,-0.14
2609,3,RunningGesture,Positive,-1.91,5.44,7.42,-3.63,-14.69,11.38,314.25,-10.50,-37.00,-0.09,-0.49,-0.31
2629,3,RunningGesture,Positive,-1.87,5.14,7.33,-2.44,-14.13,9.31,314.19,-10.19,-37.00,-0.11,-0.70,-0.33
2649,3,RunningGesture,Positive,-1.85,5.07,7.30,-0.81,-13.25,6.19,314.13,-9.94,-36.94,-0.15,-0.71,-0.44
2668,3,RunningGesture,Positive,-1.88,5.20,7.27,1.00,-12.19,2.69,314.19,-9.75,-36.94,-0.23,-0.54,-0.42
2689,3,RunningGesture,Positive,-1.90,5.30,7.27,1.88,-10.81,-0.75,314.31,-9.63,-36.94,-0.31,-0.52,-0.50
2708,3,RunningGesture,Positive,-2.00,5.27,7.24,1.25,-8.44,-3.75,314.50,-9.69,-36.94,-0.38,-0.55,-0.51
2729,3,RunningGesture,Positive,-2.06,5.22,7.22,2.13,-5.94,-6.31,314.69,-9.81,-36.88,-0.43,-0.48,-0.53
2749,3,RunningGesture,Positive,-2.09,5.39,7.18,5.00,-4.00,-8.25,314.94,-9.94,-37.00,-0.42,-0.31,-0.44
2769,3,RunningGesture,Positive,-2.19,5.72,7.34,7.19,-1.25,-10.25,315.19,-10.06,-37.06,-0.60,0.24,-0.28
2789,3,RunningGesture,Positive,-2.40,6.02,7.42,5.00,2.25,-11.44,315.38,-10.25,-37.13,-0.61,0.13,-0.29
2809,3,RunningGesture,Positive,-2.40,5.85,7.27,0.63,5.44,-12.06,315.56,-10.50,-37.13,-0.49,-0.02,-0.43
2829,3,RunningGesture,Positive,-2.59,5.41,7.35,-3.06,9.75,-13.38,315.75,-10.81,-37.00,-0.51,-0.74,-0.46
2850,3,RunningGesture,Positive,-2.27,5.29,7.33,0.19,11.00,-14.00,316.00,-11.19,-37.00,-0.49,-0.64,-0.29
2869,3,RunningGesture,Positive,-2.46,5.14,7.39,3.63,15.19,-16.37,316.19,-11.63,-37.13,-0.56,-0.64,-0.29
2890,3,RunningGesture,Positive,-2.54,5.33,7.28,8.31,15.88,-18.31,316.50,-12.19,-37.25,-0.48,-0.28,-0.31
2909,3,RunningGesture,Positive,-2.59,5.70,7.41,9.19,17.87,-22.50,316.88,-12.75,-37.38,-0.69,-0.05,-0.11
2930,3,RunningGesture,Positive,-2.94,5.63,7.56,4.81,19.75,-25.12,317.25,-13.38,-37.38,-0.81,-0.28,0.08
2950,3,RunningGesture,Positive,-3.27,5.38,7.73,0.81,20.69,-27.37,317.69,-14.00,-37.38,-1.30,-0.53,0.29
2970,3,RunningGesture,Positive,-3.83,5.15,7.96,1.06,20.06,-31.69,318.19,-14.69,-37.31,-1.45,-0.62,0.50
2990,3,RunningGesture,Positive,-4.02,5.10,7.98,5.06,19.25,-37.56,318.81,-15.44,-37.38,-1.34,-0.64,0.36
3010,3,RunningGesture,Positive,-3.90,5.07,7.85,10.81,17.44,-42.06,319.56,-16.19,-37.44,-1.22,-0.69,0.33
3030,3,RunningGesture,Positive,-4.25,4.87,7.85,15.31,17.19,-44.81,320.44,-17.00,-37.63,-1.52,-0.95,0.38
3050,3,RunningGesture,Positive,-4.52,4.71,7.71,19.00,17.50,-49.13,321.38,-17.87,-37.81,-1.62,-1.02,0.39
3070,3,RunningGesture,Positive,-4.67,4.84,7.76,23.19,16.62,-55.44,322.44,-18.81,-38.06,-1.41,-0.70,0.39
3090,3,RunningGesture,Positive,-4.40,5.21,7.58,27.69,15.00,-60.88,323.63,-19.75,-38.38,-0.73,-0.20,0.13
3111,3,RunningGesture,Positive,-3.99,5.58,7.25,26.44,14.56,-63.63,324.88,-20.75,-38.56,-0.51,-0.11,0.11
3130,3,RunningGesture,Positive,-4.05,5.51,7.31,15.69,18.75,-65.69,326.06,-21.81,-38.56,-0.46,-0.13,0.33
3151,3,RunningGesture,Positive,-4.10,5.54,7.41,13.63,19.69,-66.62,327.31,-22.94,-38.50,-0.25,-0.11,0.40
3170,3,RunningGesture,Positive,-3.87,5.68,7.39,12.50,20.56,-68.12,328.56,-24.06,-38.38,0.23,0.19,0.35
3191,3,RunningGesture,Positive,-3.73,5.83,7.39,13.19,21.06,-68.56,329.81,-25.25,-38.31,0.49,0.40,0.47
3210,3,RunningGesture,Positive,-3.58,6.09,7.49,14.06,20.87,-67.37,331.06,-26.31,-38.19,0.81,0.80,0.53
3231,3,RunningGesture,Positive,-3.43,6.35,7.49,14.56,19.25,-64.62,332.25,-27.37,-38.13,1.18,1.08,0.68
3251,3,RunningGesture,Positive,-3.07,6.41,7.60,11.88,17.44,-60.94,333.31,-28.37,-37.94,1.76,0.94,0.65
3271,3,RunningGesture,Positive,-2.86,6.22,7.54,8.81,14.81,-55.69,334.38,-29.25,-37.75,2.24,0.98,1.08
3291,3,RunningGesture,Positive,-2.47,6.39,7.86,11.88,9.69,-49.75,335.31,-29.94,-37.63,2.60,1.67,1.06
3311,3,RunningGesture,Positive,-2.08,7.00,7.92,12.94,5.44,-42.63,336.13,-30.50,-37.56,2.89,2.16,1.46
3331,3,RunningGesture,Positive,-1.90,7.27,8.10,7.75,3.31,-33.38,336.75,-30.87,-37.38,3.01,1.83,1.79
3350,3,RunningGesture,Positive,-2.14,6.83,8.38,1.94,3.06,-22.37,337.13,-31.12,-37.25,2.95,2.06,2.23
3371,3,RunningGesture,Positive,-1.99,7.33,8.84,7.00,-1.44,-11.13,337.31,-31.19,-37.31,2.93,2.66,2.20
3391,3,RunningGesture,Positive,-2.18,8.07,9.04,7.50,-4.31,1.88,337.31,-31.06,-37.50,2.74,2.99,2.30
3411,3,RunningGesture,Positive,-2.47,8.17,8.92,1.81,-4.31,16.50,336.94,-30.75,-37.63,2.51,2.90,2.35
3431,3,RunningGesture,Positive,-2.77,7.93,9.02,-2.38,-4.81,31.31,336.25,-30.25,-37.88,2.15,2.84,2.29
3452,3,RunningGesture,Positive,-2.78,8.06,8.85,-2.50,-7.06,47.13,335.31,-29.56,-38.19,2.00,2.82,1.99
3471,3,RunningGesture,Positive,-2.88,8.15,8.56,-4.63,-9.31,62.88,334.06,-28.62,-38.56,1.72,2.81,1.77
3492,3,RunningGesture,Positive,-3.09,8.14,8.40,-10.38,-10.94,78.12,332.44,-27.44,-38.94,1.23,2.52,1.52
3511,3,RunningGesture,Positive,-3.44,7.91,8.28,-17.37,-12.69,91.75,330.63,-26.06,-39.19,0.72,2.29,1.37
3532,3,RunningGesture,Positive,-3.77,7.78,8.15,-22.62,-14.69,103.00,328.56,-24.56,-39.44,-0.12,1.96,1.15
3552,3,RunningGesture,Positive,-4.40,7.62,8.03,-26.44,-17.06,109.87,326.44,-22.94,-39.50,-0.80,1.84,1.04
3572,3,RunningGesture,Positive,-4.90,7.60,7.73,-27.81,-20.44,113.62,324.25,-21.19,-39.56,-1.29,1.72,0.47
3592,3,RunningGesture,Positive,-4.78,7.35,7.29,-29.94,-27.62,119.25,322.00,-19.31,-39.50,-1.43,1.28,0.07
3612,3,RunningGesture,Positive,-4.41,6.85,6.93,-30.12,-31.56,122.75,319.75,-17.37,-39.44,-1.31,0.78,-0.38
3632,3,RunningGesture,Positive,-4.11,6.55,6.82,-29.94,-32.50,123.06,317.50,-15.38,-39.25,-1.36,0.31,-0.68
3653,3,RunningGesture,Positive,-3.81,6.20,6.51,-31.75,-32.06,117.56,315.31,-13.44,-39.00,-1.43,0.06,-0.94
3672,3,RunningGesture,Positive,-3.61,5.93,6.42,-33.13,-30.12,113.06,313.31,-11.63,-38.63,-1.49,-0.37,-1.17
3692,3,RunningGesture,Positive,-3.43,5.60,6.41,-34.69,-23.06,93.31,311.50,-10.13,-38.19,-1.75,-0.31,-1.02
3712,3,RunningGesture,Positive,-3.59,5.71,6.56,-34.19,-20.06,85.94,310.00,-8.88,-37.75,-2.15,-0.30,-1.19
3732,3,RunningGesture,Positive,-3.73,5.52,6.41,-33.31,-15.75,71.25,308.88,-8.31,-37.31,-2.45,-0.48,-1.32
3753,3,RunningGesture,Positive,-4.08,4.88,6.44,-31.94,-11.88,57.56,307.88,-7.50,-36.81,-2.81,-1.21,-1.36
3772,3,RunningGesture,Positive,-4.02,4.40,6.34,-25.56,-10.94,45.56,307.06,-6.81,-36.44,-2.78,-1.53,-1.55
3793,3,RunningGesture,Positive,-3.63,4.01,5.89,-12.56,-12.38,35.00,306.50,-6.25,-36.31,-2.38,-1.85,-1.99
3812,3,RunningGesture,Positive,-3.28,3.84,5.82,1.25,-12.19,25.44,306.13,-5.81,-36.38,-2.06,-1.89,-2.16
3833,3,RunningGesture,Positive,-2.86,3.96,5.50,11.88,-9.69,15.75,305.94,-5.50,-36.69,-1.77,-1.81,-2.44
3852,3,RunningGesture,Positive,-2.63,4.15,5.33,18.81,-4.56,6.56,305.88,-5.44,-37.06,-1.59,-1.37,-2.51
3873,3,RunningGesture,Positive,-2.48,4.64,5.23,19.87,3.00,-2.31,306.00,-5.56,-37.44,-1.48,-1.20,-2.47
3892,3,RunningGesture,Positive,-2.37,4.77,5.29,15.00,12.00,-10.63,306.13,-5.94,-37.69,-1.48,-1.17,-2.14
3913,3,RunningGesture,Positive,-2.57,4.81,5.72,8.19,21.62,-18.19,306.38,-6.50,-37.81,-1.60,-1.14,-1.80
3933,3,RunningGesture,Positive,-2.93,4.99,6.21,4.63,28.56,-26.37,306.75,-7.31,-37.88,-1.81,-0.88,-1.30
3953,3,RunningGesture,Positive,-3.22,5.13,6.49,2.81,32.31,-34.38,307.25,-8.25,-37.94,-1.96,-0.77,-1.08
