timestamp,subject,activity,label,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,euler_x,euler_y,euler_z,linear_x,linear_y,linear_z
579,5,WalkingGesture,Positive,-1.27,7.29,7.70,-5.06,23.81,-7.69,278.00,-11.00,-51.38,1.00,-0.05,0.96
598,5,WalkingGesture,Positive,-0.52,7.49,6.68,-2.69,12.88,-6.00,278.00,-11.25,-51.31,1.49,-0.04,0.82
619,5,WalkingGesture,Positive,-0.60,7.80,7.11,2.88,16.00,-4.69,277.94,-11.50,-51.50,1.23,0.49,1.64
639,5,WalkingGesture,Positive,-0.66,8.39,7.99,5.63,16.44,-0.37,277.81,-11.63,-51.69,1.51,1.95,1.43
659,5,WalkingGesture,Positive,-0.29,9.61,7.04,7.94,12.69,4.75,277.56,-11.69,-51.81,1.86,2.23,0.78
679,5,WalkingGesture,Positive,-0.28,10.31,6.25,-5.44,11.94,12.50,277.13,-11.63,-51.75,0.95,3.46,0.67
698,5,WalkingGesture,Positive,-1.22,10.70,6.60,-25.94,18.37,21.62,276.44,-11.50,-51.25,0.75,2.71,0.36
719,5,WalkingGesture,Positive,-1.16,9.57,6.57,-42.88,19.06,35.38,275.38,-11.13,-50.50,0.60,0.66,1.43
739,5,WalkingGesture,Positive,-1.43,7.77,7.49,-50.56,20.50,45.50,274.19,-10.69,-49.75,0.25,0.29,1.03
759,5,WalkingGesture,Positive,-1.43,7.20,6.75,-38.81,14.88,48.50,273.06,-10.13,-49.19,0.42,-0.33,0.09
779,5,WalkingGesture,Positive,-1.27,6.85,6.12,-36.50,6.44,48.25,272.00,-9.50,-48.56,0.39,-0.64,-0.20
799,5,WalkingGesture,Positive,-1.25,5.95,6.28,-34.75,3.75,50.00,270.94,-8.81,-48.06,0.18,-1.34,-0.21
819,5,WalkingGesture,Positive,-1.33,5.89,6.16,-22.87,-0.63,47.63,270.00,-8.13,-47.75,0.09,-0.72,-0.92
840,5,WalkingGesture,Positive,-1.25,6.75,5.47,-13.38,-7.75,44.06,269.25,-7.38,-47.63,0.01,-0.47,-1.28
859,5,WalkingGesture,Positive,-1.18,6.75,4.99,-9.94,-9.50,44.00,268.44,-6.63,-47.44,0.10,-0.66,-1.74
880,5,WalkingGesture,Positive,-0.89,6.63,4.90,-9.94,-9.31,43.38,267.69,-5.94,-47.31,0.11,-0.76,-1.84
899,5,WalkingGesture,Positive,-0.57,6.53,4.63,-11.06,-8.25,40.94,266.94,-5.19,-47.19,0.62,-0.20,-1.81
920,5,WalkingGesture,Positive,-0.21,7.21,4.78,-10.56,-5.25,42.56,266.13,-4.56,-47.00,0.57,0.15,-1.94
940,5,WalkingGesture,Positive,-0.11,7.33,5.43,-14.00,-0.56,40.06,265.31,-4.00,-46.69,0.58,0.02,-0.94
960,5,WalkingGesture,Positive,-0.23,7.21,5.92,-26.87,9.38,40.25,264.44,-3.63,-46.19,0.38,0.09,-0.70
980,5,WalkingGesture,Positive,0.01,6.91,6.22,-34.81,16.00,33.69,263.69,-3.44,-45.56,0.62,-0.08,-0.59
999,5,WalkingGesture,Positive,-0.20,6.93,6.49,-35.19,20.50,23.87,263.06,-3.44,-44.94,0.16,-0.10,-0.05
1020,5,WalkingGesture,Positive,-0.63,7.09,7.00,-27.81,24.75,14.69,262.56,-3.56,-44.50,0.12,0.41,-0.01
1040,5,WalkingGesture,Positive,-0.25,7.51,6.97,-11.56,27.12,12.88,262.06,-3.75,-44.38,0.67,1.06,-0.47
1060,5,WalkingGesture,Positive,0.29,7.86,6.17,0.63,29.44,20.50,261.38,-3.88,-44.44,1.02,1.08,-0.87
1080,5,WalkingGesture,Positive,0.15,7.81,6.25,1.31,28.87,31.56,260.50,-3.81,-44.50,0.67,0.18,-0.71
1100,5,WalkingGesture,Positive,0.13,6.80,6.17,-1.31,27.31,39.13,259.50,-3.63,-44.50,0.86,-0.26,-0.78
1120,5,WalkingGesture,Positive,0.49,5.97,6.01,-8.38,25.44,41.75,258.50,-3.38,-44.44,1.36,-1.32,-1.35
1141,5,WalkingGesture,Positive,0.93,5.18,5.18,-8.94,22.75,41.06,257.56,-3.19,-44.25,1.00,-1.64,-1.90
1160,5,WalkingGesture,Positive,-1.00,5.38,5.76,-8.19,25.75,36.81,256.69,-3.06,-44.19,-0.56,-1.39,-1.26
1181,5,WalkingGesture,Positive,-0.89,5.57,5.47,5.25,22.56,31.37,255.88,-2.94,-44.44,-0.21,-1.13,-1.79
1200,5,WalkingGesture,Positive,-0.42,5.59,5.59,23.50,24.81,29.37,255.13,-2.88,-45.00,0.33,-1.32,-1.24
1221,5,WalkingGesture,Positive,0.00,5.99,5.49,42.13,30.06,31.94,254.25,-2.88,-46.00,0.07,0.02,-1.17
1241,5,WalkingGesture,Positive,-0.71,7.71,5.44,53.50,38.13,31.06,253.38,-3.00,-47.06,-0.58,1.27,-1.34
1261,5,WalkingGesture,Positive,-1.43,9.17,5.40,47.50,41.50,27.75,252.50,-3.13,-47.94,-1.02,1.62,-0.60
1281,5,WalkingGesture,Positive,-1.35,8.21,6.32,22.12,39.94,28.37,251.63,-3.25,-48.31,-0.53,-0.06,0.02
1301,5,WalkingGesture,Positive,-0.78,6.55,6.76,13.81,38.75,29.31,250.75,-3.31,-48.69,0.48,-1.24,-0.24
1321,5,WalkingGesture,Positive,-0.16,6.24,5.75,29.81,36.63,26.87,249.94,-3.38,-49.38,0.15,-1.06,-0.53
1342,5,WalkingGesture,Positive,-0.89,6.39,6.66,35.06,38.75,21.81,249.25,-3.56,-50.13,-0.13,-0.49,0.32
1361,5,WalkingGesture,Positive,-0.71,7.62,6.64,40.88,37.38,13.69,248.69,-3.88,-50.94,-0.03,0.56,0.72
1381,5,WalkingGesture,Positive,-0.22,8.22,6.78,30.31,42.50,12.50,248.00,-4.19,-51.50,0.81,0.31,0.68
1401,5,WalkingGesture,Positive,0.13,7.50,6.72,8.00,49.31,16.75,247.25,-4.56,-51.56,0.83,-0.69,0.31
1421,5,WalkingGesture,Positive,-0.53,7.16,6.12,-12.38,53.44,15.00,246.44,-5.00,-51.38,-0.20,-0.49,0.22
1442,5,WalkingGesture,Positive,-1.30,6.90,6.64,-33.13,50.31,10.06,245.81,-5.44,-50.69,-0.87,-0.91,1.20
1461,5,WalkingGesture,Positive,-1.88,6.43,7.63,-42.38,42.06,2.44,245.38,-5.94,-50.00,-0.73,-1.48,1.75
1482,5,WalkingGesture,Positive,-1.63,5.81,7.97,-36.44,36.00,-3.13,245.06,-6.44,-49.50,-0.57,-1.88,1.29
1501,5,WalkingGesture,Positive,-1.69,5.50,7.53,-10.38,36.75,-4.69,244.88,-7.00,-49.50,-0.55,-1.60,0.90
1522,5,WalkingGesture,Positive,-1.75,6.71,6.92,15.81,34.13,-7.69,244.75,-7.50,-49.88,-0.51,-0.36,0.84
1542,5,WalkingGesture,Positive,-1.69,7.18,7.21,20.25,24.81,-8.44,244.75,-7.88,-50.31,-0.33,-0.06,0.85
1562,5,WalkingGesture,Positive,-1.89,7.77,7.05,17.69,15.94,-10.88,244.88,-8.25,-50.56,-0.54,0.34,0.92
1582,5,WalkingGesture,Positive,-1.86,7.70,6.71,4.50,9.50,-15.06,245.13,-8.56,-50.63,-0.27,-0.12,-0.08
1602,5,WalkingGesture,Positive,-1.54,6.85,5.96,-6.63,6.44,-16.37,245.38,-8.94,-50.44,-0.11,-0.98,-0.22
1622,5,WalkingGesture,Positive,-1.24,6.28,5.70,-7.56,5.69,-16.00,245.63,-9.25,-50.31,0.24,-1.31,-0.35
1643,5,WalkingGesture,Positive,-1.12,6.05,5.80,1.06,7.75,-15.38,245.81,-9.50,-50.38,0.35,-1.19,-0.14
1662,5,WalkingGesture,Positive,-1.40,6.66,6.25,11.50,10.63,-11.69,246.00,-9.88,-50.63,-0.05,0.59,-0.32
1683,5,WalkingGesture,Positive,-1.80,8.28,5.70,15.69,11.00,-16.44,246.25,-10.19,-50.88,-0.04,0.60,-0.20
1702,5,WalkingGesture,Positive,-1.83,7.82,5.86,1.00,10.94,-11.00,246.31,-10.50,-50.88,-0.07,0.15,-0.18
1722,5,WalkingGesture,Positive,-1.77,7.36,5.93,-0.06,10.69,-6.50,246.38,-10.69,-50.94,0.09,-0.13,-0.24
1743,5,WalkingGesture,Positive,-1.76,7.13,5.78,7.44,9.94,-5.63,246.38,-10.94,-51.13,0.09,-0.43,-0.25
1762,5,WalkingGesture,Positive,-1.93,7.26,5.77,17.94,12.13,-6.81,246.50,-11.19,-51.56,-0.23,0.37,-0.37
1783,5,WalkingGesture,Positive,-2.27,8.23,5.60,31.06,15.06,-14.56,246.75,-11.69,-52.25,-0.40,1.12,-0.34
1802,5,WalkingGesture,Positive,-2.53,9.24,5.48,35.06,18.37,-25.06,247.19,-12.31,-52.88,-0.73,2.27,-0.10
1823,5,WalkingGesture,Positive,-2.89,10.06,5.59,30.75,21.31,-31.37,247.69,-13.06,-53.44,-0.59,2.45,-0.31
1843,5,WalkingGesture,Positive,-2.56,9.89,5.31,26.12,22.19,-30.87,248.06,-13.75,-53.94,0.12,1.29,-0.39
1863,5,WalkingGesture,Positive,-1.99,8.33,5.04,17.81,25.81,-25.06,248.31,-14.44,-54.25,0.79,0.11,-0.56
1883,5,WalkingGesture,Positive,-1.19,7.15,4.63,14.56,29.00,-17.44,248.38,-15.06,-54.63,1.55,-0.79,-0.96
1904,5,WalkingGesture,Positive,-0.84,6.81,4.40,11.75,34.56,-14.00,248.31,-15.63,-54.94,1.92,-0.82,-1.13
1923,5,WalkingGesture,Positive,-0.93,7.18,4.14,-1.00,40.75,-14.25,248.19,-16.37,-55.00,1.53,-0.29,-1.25
1944,5,WalkingGesture,Positive,-1.39,7.61,4.18,-21.19,46.56,-11.63,247.81,-17.06,-54.63,1.00,-0.04,-1.03
1963,5,WalkingGesture,Positive,-2.16,7.37,4.63,-40.94,50.50,-4.00,247.19,-17.62,-54.06,0.46,-0.30,-0.61
1984,5,WalkingGesture,Positive,-2.83,7.20,5.14,-46.31,53.44,0.50,246.50,-18.25,-53.44,-0.35,-0.38,0.05
2003,5,WalkingGesture,Positive,-3.92,7.23,5.56,-35.13,53.75,1.94,245.81,-18.87,-53.13,-1.18,0.05,0.08
2023,5,WalkingGesture,Positive,-4.70,7.55,5.73,-18.81,48.69,1.12,245.31,-19.37,-53.06,-1.81,0.42,0.60
2044,5,WalkingGesture,Positive,-5.20,7.81,6.30,-9.44,35.56,-1.06,245.06,-19.75,-53.13,-1.87,0.43,0.46
2063,5,WalkingGesture,Positive,-5.02,7.34,5.94,5.81,18.81,-7.19,245.13,-20.06,-53.31,-1.25,-0.36,0.30
2084,5,WalkingGesture,Positive,-4.22,7.05,5.34,17.50,6.25,-14.56,245.50,-20.37,-53.69,-0.63,-0.28,-0.32
2104,5,WalkingGesture,Positive,-4.06,7.26,5.31,32.38,1.94,-16.56,245.94,-20.62,-54.31,-0.37,0.01,-0.33
2124,5,WalkingGesture,Positive,-3.53,7.57,4.68,42.31,0.00,-15.38,246.38,-20.87,-55.06,0.18,-0.01,-0.63
2144,5,WalkingGesture,Positive,-3.32,7.54,4.40,34.38,3.00,-14.75,246.81,-21.19,-55.63,0.22,0.12,-0.73
2164,5,WalkingGesture,Positive,-3.32,7.70,4.56,20.12,7.19,-13.69,247.06,-21.50,-55.94,0.18,0.75,-0.60
2184,5,WalkingGesture,Positive,-3.54,8.49,4.59,3.31,11.31,-11.75,247.13,-21.81,-55.94,-0.04,0.78,-0.30
2204,5,WalkingGesture,Positive,-3.79,8.08,4.80,-21.31,16.37,-7.00,246.94,-22.06,-55.50,-0.57,0.09,-0.11
2224,5,WalkingGesture,Positive,-4.51,7.20,5.34,-38.19,20.00,-4.31,246.63,-22.37,-54.88,-0.78,-0.65,0.18
2245,5,WalkingGesture,Positive,-4.39,6.16,5.20,-38.50,17.06,-4.88,246.44,-22.62,-54.25,-0.57,-1.39,-0.03
2264,5,WalkingGesture,Positive,-4.25,5.72,5.23,-27.06,12.44,-10.06,246.44,-22.94,-53.81,-0.31,-1.60,-0.13
2285,5,WalkingGesture,Positive,-4.34,6.26,5.23,-11.00,7.13,-16.75,246.69,-23.31,-53.63,-0.55,-0.70,-0.12
2304,5,WalkingGesture,Positive,-4.40,6.87,5.05,3.56,4.75,-21.25,247.13,-23.69,-53.63,-0.40,-0.04,-0.40
2325,5,WalkingGesture,Positive,-4.37,7.34,4.93,7.94,3.19,-23.00,247.56,-24.06,-53.69,-0.35,0.00,-0.22
2345,5,WalkingGesture,Positive,-4.28,7.09,5.07,6.75,2.25,-22.81,248.00,-24.44,-53.75,0.17,-0.03,-0.55
2364,5,WalkingGesture,Positive,-3.92,7.24,4.79,10.50,1.25,-23.44,248.50,-24.87,-53.81,-0.07,0.40,-0.23
2385,5,WalkingGesture,Positive,-4.52,7.82,5.14,6.50,4.25,-22.06,248.94,-25.25,-53.81,-0.53,1.07,0.01
2404,5,WalkingGesture,Positive,-4.69,8.14,5.23,-0.75,2.31,-19.81,249.25,-25.56,-53.63,-0.39,0.74,0.02
2425,5,WalkingGesture,Positive,-4.54,7.11,5.54,-11.63,-0.69,-17.44,249.50,-25.81,-53.31,-0.12,-0.32,0.28
2445,5,WalkingGesture,Positive,-4.14,6.48,5.42,-11.75,-4.19,-16.12,249.81,-26.00,-53.00,0.32,-0.75,0.00
2465,5,WalkingGesture,Positive,-3.88,6.18,5.20,0.88,-6.44,-16.87,250.25,-26.19,-52.94,0.38,-0.62,-0.13
2485,5,WalkingGesture,Positive,-4.08,6.63,5.17,9.50,-7.38,-18.94,250.75,-26.37,-52.94,0.24,-0.16,0.05
2505,5,WalkingGesture,Positive,-4.01,7.07,5.40,8.31,-9.19,-19.19,251.25,-26.56,-52.88,0.45,0.02,0.09
2525,5,WalkingGesture,Positive,-4.03,6.97,5.48,3.63,-10.25,-20.19,251.75,-26.81,-52.75,0.46,0.05,0.30
2546,5,WalkingGesture,Positive,-4.18,6.57,5.30,0.81,-11.56,-23.44,252.31,-27.00,-52.50,0.58,-0.66,-0.30
2565,5,WalkingGesture,Positive,-4.08,6.37,5.30,3.25,-14.19,-21.00,252.88,-27.19,-52.31,0.09,0.33,0.18
2586,5,WalkingGesture,Positive,-4.49,7.84,5.13,8.06,-15.88,-26.69,253.63,-27.44,-52.19,0.10,1.08,-0.10
2605,5,WalkingGesture,Positive,-4.37,7.90,5.35,6.00,-19.06,-26.69,254.31,-27.56,-52.00,0.13,1.05,0.03
2626,5,WalkingGesture,Positive,-4.44,7.78,5.47,0.63,-18.25,-22.69,254.94,-27.69,-51.69,0.06,0.85,-0.02
2646,5,WalkingGesture,Positive,-4.67,7.63,5.32,0.00,-17.75,-21.00,255.44,-27.81,-51.44,-0.35,0.70,0.10
2666,5,WalkingGesture,Positive,-5.21,7.45,5.64,-2.25,-17.94,-22.44,256.06,-27.94,-51.13,-0.78,0.72,0.15
2686,5,WalkingGesture,Positive,-5.33,7.62,5.76,1.69,-19.87,-28.00,256.88,-28.12,-50.81,-0.74,0.65,0.13
2705,5,WalkingGesture,Positive,-5.57,7.39,5.54,3.69,-20.81,-36.69,257.81,-28.50,-50.50,-0.82,0.50,0.51
2726,5,WalkingGesture,Positive,-4.90,7.26,5.55,7.63,-16.81,-46.31,258.94,-29.00,-50.19,0.22,0.76,-0.25
2746,5,WalkingGesture,Positive,-4.32,7.22,5.47,12.56,-16.25,-48.81,260.06,-29.50,-49.94,0.95,0.76,0.06
2766,5,WalkingGesture,Positive,-3.45,7.43,5.27,11.50,-13.50,-42.31,261.00,-29.94,-49.81,1.65,0.91,-0.17
2786,5,WalkingGesture,Positive,-3.14,7.36,5.39,7.25,-10.69,-29.81,261.63,-30.19,-49.63,1.72,0.79,-0.31
2806,5,WalkingGesture,Positive,-3.28,6.99,5.18,-3.63,-8.44,-13.75,261.81,-30.25,-49.31,1.53,0.22,-0.35
2826,5,WalkingGesture,Positive,-3.85,6.22,5.14,-18.44,-8.44,-0.63,261.75,-30.12,-48.81,0.77,-0.44,-0.38
2847,5,WalkingGesture,Positive,-4.39,5.58,5.28,-30.44,-10.00,7.25,261.44,-29.87,-48.19,0.17,-1.17,-0.17
2866,5,WalkingGesture,Positive,-5.40,4.64,5.72,-34.19,-12.19,9.13,261.19,-29.56,-47.50,-0.85,-1.80,0.04
2887,5,WalkingGesture,Positive,-5.92,4.41,5.91,-24.94,-16.31,2.31,261.25,-29.31,-47.00,-1.19,-1.74,0.21
2906,5,WalkingGesture,Positive,-6.07,4.98,5.96,-5.25,-22.12,-6.38,261.56,-29.12,-46.75,-1.16,-0.94,0.11
2927,5,WalkingGesture,Positive,-5.78,5.53,5.83,14.44,-25.87,-11.75,262.13,-28.94,-46.81,-0.58,-0.38,-0.27
2947,5,WalkingGesture,Positive,-5.18,6.28,5.61,26.81,-25.62,-12.06,262.69,-28.81,-47.06,-0.37,0.17,-0.34
2967,5,WalkingGesture,Positive,-4.94,6.62,5.55,31.44,-20.19,-8.19,263.13,-28.69,-47.44,-0.02,0.44,-0.47
2987,5,WalkingGesture,Positive,-4.77,6.96,5.30,26.31,-14.63,-3.00,263.44,-28.50,-47.81,-0.21,0.63,-0.39
3007,5,WalkingGesture,Positive,-4.85,6.65,5.44,10.81,-9.81,1.12,263.50,-28.37,-47.88,-0.02,-0.04,-0.32
3027,5,WalkingGesture,Positive,-4.64,5.98,5.41,-6.63,-9.88,3.31,263.44,-28.19,-47.63,-0.06,-0.72,-0.36
3047,5,WalkingGesture,Positive,-4.70,5.02,5.53,-15.63,-10.13,3.75,263.38,-28.00,-47.25,-0.01,-1.47,-0.22
3067,5,WalkingGesture,Positive,-4.55,4.72,5.92,-11.69,-14.06,2.81,263.44,-27.75,-47.00,0.13,-1.61,0.13
3087,5,WalkingGesture,Positive,-4.20,5.26,6.10,1.75,-17.44,-0.56,263.63,-27.56,-46.94,0.39,-0.72,0.13
3107,5,WalkingGesture,Positive,-4.13,5.91,6.07,11.44,-18.94,-3.50,263.88,-27.31,-47.00,0.41,-0.16,0.36
3127,5,WalkingGesture,Positive,-4.09,6.41,6.29,10.31,-19.75,-4.94,264.19,-27.12,-47.00,0.35,0.15,0.25
3148,5,WalkingGesture,Positive,-4.16,6.60,6.15,8.13,-18.75,-4.56,264.44,-26.94,-47.00,0.25,0.09,-0.01
3167,5,WalkingGesture,Positive,-4.22,6.32,5.91,4.25,-18.37,-2.81,264.69,-26.75,-46.94,0.23,-0.24,-0.07
3188,5,WalkingGesture,Positive,-4.09,6.09,5.85,4.75,-17.31,-2.19,264.88,-26.56,-46.88,0.41,-0.23,-0.22
3207,5,WalkingGesture,Positive,-3.91,6.36,5.65,11.31,-14.81,-1.69,265.06,-26.44,-47.06,0.40,0.14,-0.33
3228,5,WalkingGesture,Positive,-3.98,6.89,5.69,12.31,-10.69,0.56,265.19,-26.25,-47.19,0.41,0.59,-0.29
3248,5,WalkingGesture,Positive,-3.87,7.02,5.66,6.56,-7.69,5.31,265.13,-26.06,-47.25,0.50,0.37,-0.35
3268,5,WalkingGesture,Positive,-3.71,6.25,5.78,-2.31,-5.13,9.94,264.94,-25.87,-47.25,0.57,-0.43,-0.10
3288,5,WalkingGesture,Positive,-3.60,5.82,5.83,-6.31,-4.75,10.81,264.75,-25.62,-47.13,0.99,-1.05,-0.30
3308,5,WalkingGesture,Positive,-3.28,5.23,5.78,-4.06,-6.88,10.94,264.63,-25.37,-47.13,0.87,-1.57,-0.40
3328,5,WalkingGesture,Positive,-3.18,5.31,5.84,3.75,-6.75,8.38,264.56,-25.19,-47.19,1.10,-0.95,-0.59
3349,5,WalkingGesture,Positive,-3.35,6.25,5.32,14.13,-6.00,6.75,264.50,-25.00,-47.44,1.36,-1.27,-0.09
3368,5,WalkingGesture,Positive,-3.31,6.57,5.61,10.06,-2.06,6.75,264.50,-24.87,-47.69,1.04,0.02,-0.24
3388,5,WalkingGesture,Positive,-3.25,6.68,6.00,3.69,0.00,8.00,264.38,-24.75,-47.81,0.65,0.39,-0.21
3408,5,WalkingGesture,Positive,-3.58,6.85,6.28,1.75,3.13,8.94,264.13,-24.62,-47.81,-0.13,0.38,0.05
3428,5,WalkingGesture,Positive,-3.60,7.21,5.85,-2.81,0.44,12.31,263.88,-24.44,-47.81,0.56,-0.08,0.45
3449,5,WalkingGesture,Positive,-3.78,6.96,6.00,-2.25,1.50,14.75,263.63,-24.19,-47.88,-0.63,0.13,0.16
3468,5,WalkingGesture,Positive,-3.15,6.94,6.12,2.75,-5.00,15.13,263.38,-23.87,-48.06,0.29,0.65,-0.30
3489,5,WalkingGesture,Positive,-4.05,7.25,5.98,13.56,-6.69,15.63,263.25,-23.56,-48.38,0.58,0.72,-0.31
3508,5,WalkingGesture,Positive,-4.48,7.99,5.78,16.75,-9.19,12.06,263.19,-23.31,-48.75,-0.60,1.41,-0.28
3529,5,WalkingGesture,Positive,-4.27,8.14,5.79,18.06,-1.06,2.13,263.25,-23.31,-49.06,-1.04,1.73,-0.20
3549,5,WalkingGesture,Positive,-4.74,8.82,5.64,18.56,-2.63,-0.56,263.31,-23.31,-49.38,-0.75,1.69,0.03
3569,5,WalkingGesture,Positive,-4.70,8.29,5.93,16.06,7.38,0.12,263.31,-23.37,-49.81,-1.97,1.89,0.17
3589,5,WalkingGesture,Positive,-4.31,6.88,5.95,9.81,-5.06,6.63,263.19,-23.19,-50.06,0.29,-0.19,-0.26
3609,5,WalkingGesture,Positive,-3.84,6.32,5.26,22.37,-2.94,14.69,263.06,-22.87,-50.50,0.77,-1.04,-0.18
3629,5,WalkingGesture,Positive,-2.65,6.40,5.03,28.31,-6.81,17.56,262.94,-22.56,-51.19,1.26,0.02,-0.72
3650,5,WalkingGesture,Positive,-2.45,7.31,5.13,34.75,-2.19,20.87,262.63,-22.19,-51.88,1.44,0.82,-0.29
3669,5,WalkingGesture,Positive,-2.34,8.23,5.43,14.69,4.69,22.87,262.06,-21.94,-52.00,1.13,0.87,0.25
3690,5,WalkingGesture,Positive,-3.20,7.53,6.07,-36.56,17.50,28.56,261.19,-21.75,-51.56,-0.05,-0.49,0.52
3710,5,WalkingGesture,Positive,-4.07,6.36,6.11,-47.38,14.00,25.62,260.31,-21.50,-50.88,-0.56,-1.46,0.60
3729,5,WalkingGesture,Positive,-4.42,5.30,6.50,-35.88,0.50,22.19,259.75,-21.19,-50.25,-0.46,-1.07,0.67
3750,5,WalkingGesture,Positive,-3.66,6.37,6.48,-19.19,-9.25,16.94,259.44,-20.81,-49.94,-0.07,-0.23,0.40
3769,5,WalkingGesture,Positive,-3.64,7.43,6.12,-14.00,-10.00,15.63,259.13,-20.44,-49.63,-0.04,0.38,0.25
3790,5,WalkingGesture,Positive,-3.50,7.42,6.03,-18.87,-9.44,11.75,258.94,-20.19,-49.31,-0.19,0.48,-0.06
3809,5,WalkingGesture,Positive,-3.78,7.56,6.00,-22.12,-4.31,8.88,258.69,-20.06,-48.88,-0.66,1.02,-0.11
3830,5,WalkingGesture,Positive,-3.86,8.31,5.93,-27.25,1.88,9.13,258.31,-19.94,-48.38,-0.40,1.71,-0.25
3850,5,WalkingGesture,Positive,-3.83,8.91,5.83,-31.75,6.13,11.38,257.81,-19.81,-47.69,-0.50,1.80,-0.34
3870,5,WalkingGesture,Positive,-3.68,8.25,5.72,-48.31,8.13,17.44,257.13,-19.69,-46.81,-0.06,0.59,-0.55
3890,5,WalkingGesture,Positive,-3.23,6.86,6.12,-58.56,10.56,23.37,256.38,-19.50,-45.88,0.12,-0.10,-0.19
3910,5,WalkingGesture,Positive,-3.01,6.34,6.29,-56.69,13.25,24.19,255.63,-19.31,-45.00,0.58,-0.50,-0.31
