timestamp,subject,activity,label,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,euler_x,euler_y,euler_z,linear_x,linear_y,linear_z
808,3,Walking,Negative,-7.44,1.30,5.38,47.63,95.00,-68.50,30.94,-54.00,-29.06,0.18,-1.45,0.15
828,3,Walking,Negative,-8.00,1.42,5.08,58.31,101.19,-73.62,32.63,-56.44,-29.81,-0.47,-0.36,0.00
849,3,Walking,Negative,-8.98,2.82,4.40,62.56,107.44,-84.94,34.63,-59.13,-30.31,-0.99,-0.10,0.11
868,3,Walking,Negative,-10.26,2.36,4.54,52.38,114.19,-93.31,36.69,-62.00,-30.44,-2.67,0.20,0.69
889,3,Walking,Negative,-11.86,2.58,4.60,46.25,113.62,-103.94,39.00,-64.87,-29.94,-3.20,0.85,0.86
908,3,Walking,Negative,-12.55,2.87,4.63,39.75,107.81,-112.37,41.38,-67.75,-28.56,-3.72,1.37,1.30
929,3,Walking,Negative,-12.63,2.94,4.57,32.50,96.81,-115.62,43.81,-70.37,-26.12,-3.81,1.51,1.84
949,3,Walking,Negative,-13.24,2.27,4.64,28.00,80.87,-113.00,46.25,-72.62,-22.69,-4.00,0.91,1.92
968,3,Walking,Negative,-13.12,2.31,4.33,41.56,58.94,-103.00,48.75,-74.25,-18.75,-3.23,1.69,1.76
989,3,Walking,Negative,-12.39,2.63,4.08,58.13,36.31,-86.50,51.19,-75.31,-15.00,-2.90,2.04,1.79
1008,3,Walking,Negative,-12.32,2.66,4.02,69.00,16.37,-67.94,53.50,-75.81,-11.88,-3.39,2.16,1.62
1029,3,Walking,Negative,-13.16,2.76,3.80,76.19,0.06,-51.31,55.63,-75.94,-9.75,-3.87,2.52,1.44
1049,3,Walking,Negative,-13.43,2.99,3.64,82.31,-14.69,-37.06,57.50,-75.69,-8.56,-3.28,2.42,0.83
1069,3,Walking,Negative,-12.03,2.47,3.63,84.62,-26.44,-25.50,59.25,-75.19,-8.25,-1.54,1.87,0.91
1089,3,Walking,Negative,-9.13,2.14,3.51,92.81,-36.00,-14.06,60.94,-74.50,-8.88,1.10,1.77,0.78
1109,3,Walking,Negative,-7.67,1.99,3.46,94.56,-41.38,-1.63,62.31,-73.69,-10.31,2.35,1.46,0.69
1129,3,Walking,Negative,-6.44,1.84,3.37,86.75,-43.69,10.75,63.25,-72.75,-12.31,2.78,1.49,0.51
1150,3,Walking,Negative,-6.57,2.36,3.12,72.56,-44.38,25.00,63.69,-71.81,-14.56,2.08,1.85,0.31
1169,3,Walking,Negative,-7.33,2.35,3.21,44.19,-41.25,34.25,63.56,-70.87,-16.62,1.73,1.32,0.14
1190,3,Walking,Negative,-7.73,1.86,3.27,14.75,-35.25,35.50,63.13,-70.06,-18.00,0.96,0.21,0.36
1209,3,Walking,Negative,-8.14,0.93,3.68,-0.88,-27.12,28.06,62.63,-69.50,-18.81,0.76,-0.49,0.40
1230,3,Walking,Negative,-8.34,-0.02,4.08,-5.19,-16.37,14.25,62.44,-69.19,-19.06,0.77,-0.79,1.04
1249,3,Walking,Negative,-7.77,-0.90,3.82,11.31,-6.44,-1.19,62.75,-69.12,-19.25,0.58,-1.25,0.88
1270,3,Walking,Negative,-7.59,1.05,4.02,38.38,2.88,-13.38,63.63,-69.31,-19.37,1.45,-0.10,0.47
1290,3,Walking,Negative,-7.62,1.22,4.20,41.06,12.19,-19.94,64.50,-69.69,-19.37,1.63,0.55,0.78
1309,3,Walking,Negative,-7.49,1.51,4.27,33.00,19.62,-21.31,65.31,-70.19,-19.25,1.76,0.58,1.04
1330,3,Walking,Negative,-7.53,1.61,4.34,21.75,23.75,-22.00,65.94,-70.81,-18.94,1.51,0.79,1.30
1350,3,Walking,Negative,-7.85,1.84,4.45,9.94,26.87,-19.06,66.37,-71.37,-18.56,1.42,0.95,1.36
1370,3,Walking,Negative,-8.05,1.96,4.48,-4.06,27.44,-15.50,66.50,-72.00,-18.12,1.12,0.56,1.73
1390,3,Walking,Negative,-8.33,1.19,4.64,-17.19,26.31,-11.88,66.44,-72.56,-17.56,0.92,0.15,1.82
1410,3,Walking,Negative,-8.46,0.97,4.66,-15.13,22.94,-10.88,66.44,-73.00,-17.06,0.95,0.25,1.89
1430,3,Walking,Negative,-8.39,1.21,4.63,-3.94,18.44,-10.69,66.62,-73.37,-16.75,1.12,0.52,1.83
1451,3,Walking,Negative,-8.32,1.70,4.38,5.56,16.75,-9.88,66.87,-73.75,-16.62,0.97,1.09,1.83
1470,3,Walking,Negative,-8.53,2.04,4.37,8.25,17.25,-6.50,67.06,-74.12,-16.75,0.66,1.42,1.82
1491,3,Walking,Negative,-9.15,2.36,4.36,1.00,19.00,-0.88,67.00,-74.44,-17.12,0.13,1.71,1.86
1510,3,Walking,Negative,-9.32,2.60,4.57,-11.94,19.50,6.00,66.56,-74.75,-17.75,0.25,1.89,2.19
1531,3,Walking,Negative,-9.06,2.50,4.69,-27.00,18.19,14.50,65.75,-75.00,-18.69,0.34,1.60,2.30
1551,3,Walking,Negative,-9.28,2.27,4.77,-42.75,16.94,23.56,64.56,-75.12,-20.00,-0.07,1.00,2.39
1571,3,Walking,Negative,-9.70,1.48,4.75,-54.69,13.25,31.19,63.06,-75.12,-21.50,-0.36,0.05,2.48
1591,3,Walking,Negative,-10.17,0.53,4.88,-54.63,7.75,38.81,61.50,-74.94,-23.31,-1.03,-0.86,2.54
1611,3,Walking,Negative,-10.57,0.09,4.84,-37.81,-4.50,41.81,60.19,-74.44,-25.12,-1.04,-1.04,2.39
1631,3,Walking,Negative,-10.34,0.24,4.59,-17.12,-18.44,40.44,59.31,-73.75,-26.69,-0.87,-0.88,2.20
1652,3,Walking,Negative,-10.18,0.50,4.53,2.50,-30.19,38.63,58.69,-72.81,-28.06,-0.53,-0.88,1.69
1671,3,Walking,Negative,-9.95,0.91,4.18,16.37,-35.75,38.69,58.31,-71.87,-29.37,-0.58,-0.40,1.24
1691,3,Walking,Negative,-9.99,0.95,3.97,22.19,-36.94,37.31,58.00,-70.87,-30.62,-0.64,-0.71,1.07
1711,3,Walking,Negative,-9.46,1.16,3.65,27.81,-35.63,36.25,57.88,-69.94,-31.87,0.05,-0.09,0.53
1731,3,Walking,Negative,-8.99,2.03,3.24,29.50,-32.19,30.69,57.75,-69.12,-32.88,-0.51,0.79,0.41
1751,3,Walking,Negative,-9.97,2.95,3.39,19.81,-23.50,25.75,57.56,-68.56,-33.63,-1.14,1.01,0.70
1771,3,Walking,Negative,-10.50,3.14,3.75,2.75,-13.31,21.94,57.19,-68.12,-34.13,-1.13,1.63,0.62
1792,3,Walking,Negative,-10.04,3.89,3.72,-15.81,-6.69,16.75,56.56,-67.87,-34.19,-0.76,1.91,0.60
1811,3,Walking,Negative,-9.72,3.43,3.77,-37.38,-4.50,16.37,55.69,-67.56,-33.94,-0.51,0.76,0.52
1832,3,Walking,Negative,-9.35,2.21,3.66,-48.19,-9.75,25.00,54.56,-67.06,-33.88,-0.06,-0.47,0.49
1851,3,Walking,Negative,-8.93,1.88,3.62,-34.19,-18.69,39.50,53.44,-66.31,-34.31,0.07,0.27,0.23
1872,3,Walking,Negative,-8.85,3.03,3.33,-20.75,-25.31,43.19,52.38,-65.44,-34.81,-0.17,0.71,-0.02
1892,3,Walking,Negative,-9.14,3.03,3.03,-24.69,-27.00,47.88,51.19,-64.44,-35.25,-0.56,1.09,-0.53
1912,3,Walking,Negative,-9.43,3.84,2.91,-29.62,-26.69,45.88,50.00,-63.50,-35.50,-1.21,0.03,-0.81
1932,3,Walking,Negative,-9.94,2.21,3.33,-41.63,-23.06,51.81,48.63,-62.63,-35.75,-0.81,0.86,-1.18
1953,3,Walking,Negative,-9.63,4.61,2.69,-41.25,-20.50,34.75,47.44,-61.94,-35.44,-1.18,0.17,-0.80
1972,3,Walking,Negative,-9.55,2.18,2.80,-56.63,-14.69,37.88,46.13,-61.25,-35.31,-0.81,-0.39,-1.14
1992,3,Walking,Negative,-9.13,3.03,2.89,-38.56,-13.81,40.94,45.00,-60.56,-35.44,-0.35,0.51,-1.18
2012,3,Walking,Negative,-8.78,3.36,2.75,-32.31,-14.19,36.31,43.94,-59.94,-35.56,-0.30,0.26,-1.25
2032,3,Walking,Negative,-8.79,2.89,2.90,-36.25,-12.38,37.25,42.81,-59.31,-35.63,-0.30,0.14,-1.13
2053,3,Walking,Negative,-8.68,3.14,2.97,-34.69,-14.25,35.44,41.81,-58.69,-35.56,-0.18,0.13,-1.27
2072,3,Walking,Negative,-8.64,2.88,2.97,-36.06,-14.31,32.94,40.88,-58.50,-35.94,-0.27,0.06,-1.18
2093,3,Walking,Negative,-8.54,3.08,2.81,-34.69,-13.19,29.75,39.94,-58.31,-36.31,-0.23,0.00,-1.31
2112,3,Walking,Negative,-8.57,2.76,2.95,-38.19,-9.31,27.62,39.00,-58.06,-36.31,-0.22,-0.45,-1.20
2133,3,Walking,Negative,-8.57,2.42,3.13,-32.44,-6.88,29.81,38.13,-57.63,-36.38,-0.11,-0.61,-0.89
2152,3,Walking,Negative,-8.20,3.45,3.00,-21.50,-6.38,27.87,37.38,-57.25,-36.50,-0.12,0.21,-1.08
2173,3,Walking,Negative,-8.46,2.51,3.30,-29.31,-3.88,26.75,36.56,-56.88,-36.56,-0.13,-0.89,-1.10
2193,3,Walking,Negative,-8.31,2.58,3.14,-21.19,-5.50,26.75,35.81,-56.44,-36.69,-0.08,-1.09,-1.04
2213,3,Walking,Negative,-8.00,2.62,3.09,-15.44,-6.50,25.56,35.25,-56.06,-36.81,0.07,-0.52,-1.24
2233,3,Walking,Negative,-8.23,2.21,3.41,-15.50,-3.88,18.69,34.75,-55.81,-36.94,-0.06,-1.18,-1.09
2253,3,Walking,Negative,-8.24,2.66,3.32,-10.25,-3.19,15.50,34.56,-56.06,-37.00,-0.13,-0.50,-1.20
2273,3,Walking,Negative,-8.45,2.75,3.17,-14.19,0.56,8.81,34.31,-56.19,-37.00,-0.21,-0.76,-1.19
2294,3,Walking,Negative,-8.48,2.40,3.19,-17.75,3.50,5.19,34.00,-56.25,-36.81,-0.35,-1.08,-1.01
2313,3,Walking,Negative,-8.63,2.04,3.38,-15.94,6.31,0.25,33.81,-56.38,-36.63,-0.38,-1.20,-0.91
2333,3,Walking,Negative,-8.56,2.14,3.39,-8.19,7.75,-5.56,33.88,-56.56,-36.44,-0.60,-1.11,-0.79
2353,3,Walking,Negative,-8.97,2.14,3.58,-4.31,10.25,-12.94,34.06,-56.88,-36.25,-1.01,-0.95,-0.77
2373,3,Walking,Negative,-9.30,2.29,3.49,-0.19,11.00,-20.06,34.44,-57.31,-35.94,-1.13,-0.80,-0.75
2394,3,Walking,Negative,-9.34,2.23,3.47,2.63,12.00,-25.75,34.94,-57.81,-35.56,-0.97,-0.88,-0.76
2413,3,Walking,Negative,-9.31,2.15,3.46,6.31,13.44,-29.94,35.56,-58.38,-35.13,-1.01,-0.79,-0.71
2434,3,Walking,Negative,-9.45,2.21,3.56,10.19,15.38,-33.88,36.50,-59.44,-34.63,-1.11,-0.60,-0.49
2454,3,Walking,Negative,-9.67,2.20,3.65,12.38,17.81,-36.56,37.31,-60.13,-34.19,-1.27,-0.70,-0.35
2474,3,Walking,Negative,-9.81,1.90,3.74,14.31,19.37,-39.06,38.19,-60.88,-33.69,-1.11,-0.84,-0.26
2494,3,Walking,Negative,-9.54,1.74,3.69,17.69,18.50,-41.63,39.19,-61.63,-33.19,-1.08,-1.04,-0.12
2514,3,Walking,Negative,-10.13,1.50,3.77,24.50,18.75,-45.44,40.38,-62.44,-32.63,-1.77,-0.91,-0.03
2534,3,Walking,Negative,-10.73,1.60,3.77,35.94,19.37,-52.31,41.81,-63.31,-32.06,-1.78,-0.54,0.00
2554,3,Walking,Negative,-10.25,1.91,3.68,47.06,19.94,-60.44,43.56,-64.31,-31.31,-0.85,-0.25,-0.02
2574,3,Walking,Negative,-8.78,1.95,3.81,51.31,21.81,-68.00,45.50,-65.37,-30.37,0.55,-0.08,0.03
2595,3,Walking,Negative,-7.90,1.65,3.69,53.81,22.00,-67.12,47.44,-66.37,-29.44,1.43,-0.22,0.00
2614,3,Walking,Negative,-7.65,1.93,3.50,58.88,21.62,-60.81,49.31,-67.25,-28.69,1.08,0.48,0.16
2635,3,Walking,Negative,-8.24,2.16,3.63,57.50,20.44,-53.75,51.06,-68.12,-28.12,-0.07,0.98,0.46
2655,3,Walking,Negative,-9.69,2.82,4.08,48.81,22.69,-49.13,52.56,-68.94,-27.37,-0.79,1.21,1.06
2674,3,Walking,Negative,-10.15,2.50,4.36,31.56,27.06,-48.38,53.81,-69.87,-26.37,-1.26,0.37,1.55
2695,3,Walking,Negative,-10.36,1.46,4.72,22.75,30.69,-50.00,55.06,-70.81,-25.06,-0.95,-0.02,1.67
2714,3,Walking,Negative,-10.01,1.12,4.67,31.56,31.62,-53.06,56.50,-71.81,-23.69,-0.13,-0.39,1.86
2735,3,Walking,Negative,-9.33,0.63,4.86,45.00,28.87,-54.69,58.25,-72.75,-22.25,0.21,-0.41,2.15
2754,3,Walking,Negative,-8.73,0.95,4.77,64.00,23.31,-52.63,60.19,-73.50,-21.00,0.68,0.01,2.24
2775,3,Walking,Negative,-8.47,1.30,4.65,78.37,17.50,-48.69,62.31,-74.12,-19.94,1.23,0.79,1.99
2795,3,Walking,Negative,-7.89,2.46,4.33,81.62,12.50,-47.38,64.37,-74.62,-18.69,1.52,1.75,1.89
2815,3,Walking,Negative,-7.98,2.61,4.30,69.19,12.19,-43.44,66.12,-75.12,-17.37,1.49,1.95,1.82
2835,3,Walking,Negative,-8.35,2.79,4.26,53.63,14.38,-39.56,67.62,-75.62,-15.88,1.01,2.06,1.93
2855,3,Walking,Negative,-8.55,2.79,4.20,39.19,17.31,-36.31,68.87,-76.12,-14.25,1.06,2.87,1.63
2875,3,Walking,Negative,-8.85,3.27,4.27,22.50,22.94,-36.56,69.75,-76.75,-12.31,0.80,2.27,2.11
2896,3,Walking,Negative,-8.79,2.45,4.26,6.88,29.06,-30.87,70.44,-77.50,-10.38,0.48,1.72,2.58
2915,3,Walking,Negative,-9.02,2.28,4.65,6.44,33.00,-28.81,71.06,-78.19,-8.44,0.70,2.44,2.55
2936,3,Walking,Negative,-8.85,2.76,4.62,3.25,32.81,-27.06,71.56,-78.87,-6.44,0.95,2.25,2.66
2955,3,Walking,Negative,-8.65,2.44,4.48,-6.56,32.19,-20.37,71.81,-79.50,-4.69,1.10,2.30,2.65
2976,3,Walking,Negative,-8.57,2.28,4.66,-13.13,29.12,-13.56,71.81,-80.06,-3.38,1.05,2.37,3.02
2996,3,Walking,Negative,-8.50,2.59,4.52,-17.81,22.94,-6.50,71.19,-79.94,-4.81,0.79,2.44,3.07
3015,3,Walking,Negative,-9.14,1.96,4.88,-30.06,19.62,2.38,70.56,-80.31,-4.88,0.28,1.54,3.32
3036,3,Walking,Negative,-9.46,1.55,4.91,-34.63,12.50,9.00,69.81,-80.50,-5.44,0.21,1.18,3.08
3055,3,Walking,Negative,-9.59,1.24,4.79,-28.94,4.13,12.25,69.12,-80.50,-6.50,0.12,0.96,3.08
3076,3,Walking,Negative,-9.62,1.05,4.72,-20.00,-3.94,16.69,68.50,-80.31,-8.13,-0.04,0.84,3.07
3096,3,Walking,Negative,-9.61,1.24,4.45,-9.13,-11.50,21.44,67.94,-80.00,-10.25,0.00,1.10,2.74
3116,3,Walking,Negative,-9.59,1.76,4.22,-3.00,-17.81,26.69,67.37,-79.56,-12.75,0.09,1.55,2.40
3136,3,Walking,Negative,-9.53,1.97,4.10,-5.38,-22.19,32.19,66.62,-78.94,-15.44,0.10,1.38,2.23
3156,3,Walking,Negative,-9.58,1.86,3.88,-11.25,-25.12,39.06,65.62,-78.25,-18.19,-0.09,1.20,1.95
3176,3,Walking,Negative,-9.78,1.77,3.82,-16.50,-26.94,43.69,64.56,-77.44,-20.81,-0.24,0.96,1.82
3197,3,Walking,Negative,-9.74,1.63,3.67,-20.81,-28.56,46.13,63.31,-76.62,-23.12,-0.09,0.59,1.56
3216,3,Walking,Negative,-9.57,1.32,3.62,-21.94,-28.81,49.00,62.13,-75.69,-25.37,0.11,0.02,1.38
3237,3,Walking,Negative,-9.33,0.98,3.47,-15.44,-29.31,51.38,60.94,-74.75,-27.56,0.15,-0.24,1.24
3257,3,Walking,Negative,-9.28,0.92,3.41,-4.69,-28.69,51.81,60.00,-73.81,-29.69,0.01,-0.26,0.93
3277,3,Walking,Negative,-9.47,1.25,3.32,7.88,-25.62,51.13,59.25,-72.87,-31.87,-0.32,0.04,0.93
3297,3,Walking,Negative,-10.08,2.77,3.30,14.94,-19.87,41.25,58.75,-72.19,-33.50,-1.10,1.65,0.96
3317,3,Walking,Negative,-10.51,3.51,3.38,1.94,-10.56,27.81,58.19,-71.81,-34.50,-1.40,1.88,1.07
3337,3,Walking,Negative,-10.54,4.57,3.43,-20.06,-4.19,25.62,57.25,-71.44,-35.06,-0.99,2.24,1.01
3356,3,Walking,Negative,-10.02,3.84,3.24,-48.31,-2.44,29.81,55.88,-71.06,-35.44,-0.66,2.30,0.82
3377,3,Walking,Negative,-9.62,4.53,3.25,-69.12,-7.13,36.88,54.00,-70.44,-35.63,-0.04,1.59,0.70
3397,3,Walking,Negative,-8.97,2.64,3.58,-84.94,-12.88,55.31,51.75,-69.56,-36.06,0.17,0.48,0.61
3417,3,Walking,Negative,-9.06,2.24,3.62,-75.25,-22.87,70.25,49.38,-68.31,-36.88,-0.29,0.45,0.47
3437,3,Walking,Negative,-9.14,2.41,3.28,-62.75,-32.13,78.44,47.13,-66.87,-37.69,-0.89,0.90,0.21
3458,3,Walking,Negative,-9.80,3.25,3.30,-58.88,-35.81,81.87,44.88,-65.31,-38.38,-0.89,0.64,-0.29
3477,3,Walking,Negative,-10.21,3.08,3.07,-59.13,-39.06,84.44,42.63,-63.69,-38.94,-1.15,0.42,-0.57
3498,3,Walking,Negative,-9.88,3.19,2.68,-56.94,-38.56,80.25,40.56,-62.19,-39.25,-0.94,0.01,-0.79
3517,3,Walking,Negative,-9.44,2.46,2.53,-54.31,-34.69,73.56,38.63,-60.75,-39.44,-0.66,-0.97,-1.09
3538,3,Walking,Negative,-9.06,2.16,2.41,-41.56,-31.06,67.06,37.06,-59.56,-39.75,-0.50,-0.55,-1.43
3557,3,Walking,Negative,-8.64,3.31,2.25,-28.62,-26.50,55.31,35.81,-58.50,-40.00,-0.26,-0.33,-1.45
3578,3,Walking,Negative,-8.75,2.89,2.36,-26.06,-20.81,49.25,34.69,-57.63,-40.31,-0.31,-0.17,-1.54
3598,3,Walking,Negative,-8.61,3.52,2.41,-15.50,-18.69,44.19,33.75,-56.81,-40.63,-0.40,-0.06,-1.46
3618,3,Walking,Negative,-8.41,3.48,2.30,-14.63,-16.94,42.25,32.81,-56.06,-41.00,-0.57,-0.54,-1.46
3638,3,Walking,Negative,-8.48,2.62,2.55,-12.81,-14.69,42.63,32.00,-55.25,-41.44,-0.09,-0.65,-1.56
3658,3,Walking,Negative,-8.05,4.12,2.70,-3.69,-16.37,39.56,31.25,-54.56,-41.81,-0.24,0.17,-1.57
3678,3,Walking,Negative,-8.29,3.39,2.97,-10.88,-13.56,39.00,30.44,-53.81,-42.19,-0.43,-0.89,-1.34
3698,3,Walking,Negative,-8.20,3.40,2.93,-5.00,-13.31,41.19,29.69,-53.13,-42.69,-0.27,-0.39,-1.33
3718,3,Walking,Negative,-8.11,3.66,2.99,-0.63,-12.06,38.38,29.00,-52.44,-43.19,-0.39,-0.41,-1.54
3738,3,Walking,Negative,-8.05,3.43,2.98,-2.75,-9.50,38.38,28.31,-51.81,-43.63,-0.59,-0.68,-1.32
3758,3,Walking,Negative,-8.15,3.53,3.15,-1.63,-7.69,36.50,27.81,-51.75,-44.31,-0.46,-0.58,-1.16
3778,3,Walking,Negative,-8.07,3.75,3.20,-3.19,-4.38,32.69,27.31,-51.50,-44.88,-0.37,-0.30,-1.19
3799,3,Walking,Negative,-8.13,3.70,3.21,-7.25,-1.31,28.56,26.69,-51.13,-45.19,-0.34,-0.60,-1.08
3818,3,Walking,Negative,-8.04,3.95,3.34,-8.94,1.94,23.69,26.25,-51.25,-45.63,-0.32,-0.21,-0.94
3839,3,Walking,Negative,-8.03,4.06,3.46,-17.06,6.25,16.56,25.69,-51.13,-45.63,-0.35,-0.35,-0.89
3858,3,Walking,Negative,-7.95,3.96,3.48,-25.69,11.38,10.00,25.19,-51.19,-45.50,-0.29,-0.41,-0.84
3879,3,Walking,Negative,-8.04,3.87,3.62,-32.69,15.44,3.31,24.81,-51.69,-45.25,-0.29,-0.53,-0.71
3899,3,Walking,Negative,-8.20,3.70,3.62,-36.94,19.62,-2.50,24.37,-52.13,-44.88,-0.23,-1.00,-0.52
3919,3,Walking,Negative,-8.09,3.09,4.00,-32.56,23.06,-1.31,24.00,-52.44,-44.63,-0.53,-0.57,-0.25
3939,3,Walking,Negative,-8.28,3.77,4.05,-25.44,25.00,-9.88,23.81,-53.00,-44.44,-0.51,-0.17,-0.16
3959,3,Walking,Negative,-8.40,3.81,4.11,-26.50,27.25,-16.50,23.69,-53.63,-44.06,-0.52,-0.53,0.07
3979,3,Walking,Negative,-8.39,3.33,4.33,-26.69,28.50,-19.44,23.62,-54.25,-43.69,-0.26,-0.56,0.17
4000,3,Walking,Negative,-8.16,3.45,4.35,-20.00,27.81,-23.94,23.75,-55.00,-43.38,-0.05,-0.60,0.36
4019,3,Walking,Negative,-8.11,3.10,4.50,-16.19,29.25,-27.50,24.00,-55.81,-43.06,-0.07,-0.89,0.53
4039,3,Walking,Negative,-8.24,2.77,4.59,-8.75,30.69,-32.56,24.44,-56.69,-42.81,-0.14,-0.95,0.64
4059,3,Walking,Negative,-8.42,2.54,4.61,-0.19,31.62,-39.69,25.12,-57.69,-42.63,-0.06,-1.13,0.70
4079,3,Walking,Negative,-8.38,2.26,4.60,9.50,31.81,-46.94,26.00,-58.75,-42.38,0.11,-1.24,0.94
4100,3,Walking,Negative,-8.26,2.09,4.68,20.62,29.62,-56.00,27.31,-59.94,-42.06,0.06,-1.30,1.15
4119,3,Walking,Negative,-8.13,1.06,5.01,32.63,26.50,-65.56,29.00,-61.19,-41.63,-0.23,-2.17,1.67
4140,3,Walking,Negative,-8.91,1.50,4.62,57.50,18.87,-77.00,31.25,-62.50,-41.00,-0.68,-0.56,1.11
